Pos,Bib No,Name,Net Time,Category,Cat Pos,Gender,Start,Finish,race_name,race_large_logo,race_category,runner_id,race_link
161,1917,LIWANTO EDY,00:00:46.373,50-54,10,Male,11:24:34.323,11:25:20.697,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147126,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
162,1145,Gideon Octora Sitanggang,00:00:46.530,45-49,20,Male,09:45:56.557,09:46:43.087,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146354,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
163,1396,Johan Soetanto,00:00:46.620,18-34,39,Male,10:53:11.897,10:53:58.517,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146605,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
164,1914,BUSTAMI,00:00:46.633,35-39,33,Male,11:24:34.507,11:25:21.140,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147123,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
165,1908,JAMES Z,00:00:46.660,40-44,29,Male,11:24:33.923,11:25:20.583,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147117,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
166,1906,MARK CHRISTIAN,00:00:46.670,45-49,21,Male,09:37:21.183,09:38:07.853,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147115,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
167,1865,PRAMITA JOHANESIA,00:00:46.687,18-34,3,Female,11:25:33.523,11:26:20.210,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147074,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
168,1207,Abu Surur,00:00:46.743,50-54,11,Male,09:58:04.337,09:58:51.080,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
169,1025,Donny Wardhana,00:00:46.927,40-44,30,Male,09:29:46.853,09:30:33.780,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146234,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
170,1078,Leonardo Tanujaya,00:00:47.037,35-39,34,Male,10:08:04.567,10:08:51.603,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
171,1883,YOKI,00:00:47.067,18-34,40,Male,10:16:23.223,10:17:10.290,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147092,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
172,1155,Beni Yuanto,00:00:47.183,35-39,35,Male,09:39:32.747,09:40:19.930,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146364,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
173,1018,Daurie Hartanto,00:00:47.230,18-34,41,Male,10:43:59.740,10:44:46.970,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146227,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
174,1825,Yudhie Wibowo,00:00:47.267,40-44,31,Male,09:43:19.663,09:44:06.930,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
175,1641,Indra Kurniawan,00:00:47.287,45-49,22,Male,11:25:33.040,11:26:20.327,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146850,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
176,1191,Jonathan Herson Ruben,00:00:47.360,18-34,42,Male,10:03:36.420,10:04:23.780,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146400,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
177,1895,VICTOR SANJAYA,00:00:47.400,40-44,32,Male,09:43:19.060,09:44:06.460,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147104,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
178,1918,RICHARD,00:00:47.810,17 and -,1,Male,10:03:22.913,10:04:10.723,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
179,1619,Djamili Djamili,00:00:47.963,65-69,1,Male,11:03:13.893,11:04:01.857,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146828,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
180,1836,Mudji Rachmat Kurniawan,00:00:48.020,45-49,23,Male,10:30:52.200,10:31:40.220,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147045,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
181,1938,Firman Pongidin,00:00:48.097,35-39,36,Male,09:49:58.580,09:50:46.677,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147147,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
182,1273,Lie Goan hok,00:00:48.113,55-59,11,Male,10:30:51.073,10:31:39.187,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146482,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
183,1960,Bayu Murti,00:00:48.170,35-39,37,Male,10:16:22.077,10:17:10.247,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147169,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
184,1686,Suhendro Lim,00:00:48.200,40-44,33,Male,10:41:51.650,10:42:39.850,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
185,1912,WILIYANTO,00:00:48.217,35-39,38,Male,11:58:14.227,11:59:02.443,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
186,1706,Adhes Ann,00:00:48.283,45-49,24,Male,09:47:40.213,09:48:28.497,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
187,1158,Trisaksana Nugroho,00:00:48.640,45-49,25,Male,10:30:52.443,10:31:41.083,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146367,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
188,1047,Sadi Hariono,00:00:48.747,55-59,12,Male,09:44:20.190,09:45:08.937,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146256,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
189,1103,Nicholas Redfearn,00:00:48.860,55-59,13,Male,09:30:10.043,09:30:58.903,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146312,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
190,1939,Bambang Istadi,00:00:49.043,60-64,3,Male,10:24:20.803,10:25:09.847,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147148,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
191,1117,Ghea Arpandy,00:00:49.187,18-34,4,Female,11:07:37.097,11:08:26.283,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
192,1870,Parlindungan,00:00:49.250,45-49,26,Male,10:34:07.863,10:34:57.113,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147079,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
193,1298,Lukas Soebagyo,00:00:49.293,55-59,14,Male,09:27:43.373,09:28:32.667,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146507,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
194,1867,Hendri Basirun,00:00:49.497,35-39,39,Male,10:34:07.770,10:34:57.267,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
195,1171,Hendi Yanto,00:00:49.527,35-39,40,Male,09:27:43.773,09:28:33.300,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146380,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
196,1924,Yulianto,00:00:49.567,40-44,34,Male,11:24:46.077,11:25:35.643,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-147133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
197,1059,Alexander Zulkarnain,00:00:49.580,40-44,35,Male,10:23:17.227,10:24:06.807,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
198,1159,Sugeng Santoso,00:00:49.660,60-64,4,Male,09:27:43.323,09:28:32.983,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
199,1568,Ashar Khumas,00:00:49.693,50-54,12,Male,09:27:43.137,09:28:32.830,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146777,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
200,1075,Akhmad Taufiq,00:00:49.797,18-34,43,Male,11:00:21.530,11:01:11.327,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,SPRINT,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-4-146284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
