Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,11,F10313,Ai Kusmiati,01:30:05,Female,1,00:00:00,00:20:56,00:20:44,00:12:36,00:09:00,00:19:55,00:06:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162172,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,12,M11368,Zunfikar Andi Firmansyah,01:30:35,Male,11,00:00:02,00:20:54,00:20:44,00:12:36,00:09:01,00:19:56,00:07:20,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163208,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,13,M13209,Johan Permana,01:32:19,Male,12,00:00:00,00:20:32,00:20:42,00:12:52,00:09:26,00:21:26,00:07:19,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165012,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,14,M11600,Dicki Tri Laksono,01:32:24,Male,13,00:00:05,00:21:04,00:20:56,00:13:11,00:09:24,00:20:37,00:07:04,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163439,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,15,M10660,Andrew Gunawan Tandiari,01:32:42,Male,14,00:00:03,00:21:16,00:20:45,00:12:33,00:09:14,00:21:14,00:07:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162507,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,16,M13048,Sudiar,01:33:06,Male,15,00:00:28,00:20:51,00:20:40,00:12:49,00:08:55,00:21:54,00:07:27,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164866,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,17,M12066,Rosid,01:34:24,Male,16,00:00:01,00:21:36,00:21:32,00:13:19,00:09:35,00:21:11,00:07:07,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163900,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,18,M10057,Ivan Salim Bintoro,01:34:33,Male,17,00:00:04,00:21:29,00:22:01,00:13:43,00:09:16,00:20:35,00:07:22,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161917,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,19,M12465,Welly,01:34:49,Male,18,00:00:03,00:21:16,00:20:45,00:12:43,00:09:15,00:22:42,00:08:02,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164297,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,20,M10475,Adi Agusman,01:36:15,Male,19,00:00:00,00:21:33,00:21:57,00:13:25,00:09:53,00:21:52,00:07:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162331,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,21,M12512,Budi Cahyono,01:36:28,Male,20,00:00:01,00:22:23,00:21:53,00:13:16,00:09:56,00:21:33,00:07:23,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164344,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,22,M12665,Mifta Khudin,01:36:41,Male,21,00:00:01,00:21:54,00:22:15,00:13:31,00:10:03,00:21:47,00:07:07,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164497,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,23,M12998,Ferrytio,01:36:47,Male,22,00:00:00,00:23:02,00:22:19,00:13:26,00:09:32,00:21:15,00:07:11,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164821,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,24,M11131,Irwan Cendikiawan,01:36:50,Male,23,00:00:51,00:22:59,00:21:39,00:12:55,00:09:32,00:21:11,00:07:40,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162972,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,25,M10630,Nino Laksana,01:37:22,Male,24,00:00:05,00:22:52,00:21:47,00:13:17,00:09:45,00:21:55,00:07:37,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162478,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,26,M10348,Abdul Rachman Virga Maulidhany Yusuf,01:38:31,Male,25,00:00:05,00:22:35,00:21:59,00:13:38,00:09:53,00:22:01,00:08:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162205,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,27,M11558,Dimas Pra Itana,01:38:33,Male,26,00:00:42,00:22:27,00:22:11,00:13:26,00:09:33,00:22:40,00:07:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163398,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,28,M13187,Andrey Tri C,01:38:35,Male,27,00:00:00,00:20:49,00:21:40,00:13:41,00:11:21,00:23:31,00:07:31,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,29,M12460,Dicky Adhitya Yunkins,01:39:17,Male,28,00:01:01,00:24:19,00:22:36,00:13:51,00:09:42,00:20:37,00:07:09,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164292,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,30,M10554,Natanael,01:39:19,Male,29,00:00:04,00:23:02,00:22:58,00:13:40,00:09:49,00:21:51,00:07:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162407,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,31,M12133,David Wahyu,01:39:21,Male,30,00:01:07,00:23:03,00:22:30,00:13:38,00:09:36,00:21:54,00:07:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163967,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,32,M13295,Fahril Baharuddin,01:39:25,Male,31,00:00:01,00:23:31,00:23:07,00:13:44,00:09:28,00:21:56,00:07:35,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165087,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,33,13470,Keke,01:39:34,Unknown,1,00:00:35,00:22:48,00:22:45,00:13:55,00:10:06,00:21:52,00:07:31,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,34,M11176,Mochamad Ihwanul Muhlishin,01:40:34,Male,32,00:00:09,00:22:47,00:22:18,00:13:52,00:09:59,00:23:42,00:07:45,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163017,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,35,F11481,Yulia,01:40:54,Female,2,00:00:21,00:23:36,00:22:32,00:14:07,00:10:11,00:22:20,00:07:44,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163321,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,36,M13038,Ramadhan Nur Akbar,01:41:21,Male,33,00:01:05,00:24:00,00:22:40,00:14:08,00:09:50,00:22:18,00:07:15,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164856,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,37,M11723,Jason Julius,01:41:37,Male,34,00:00:18,00:23:35,00:22:56,00:14:08,00:10:25,00:22:21,00:07:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,38,M10557,Arnaz Tejakusuma,01:41:58,Male,35,00:00:04,00:24:28,00:23:40,00:14:02,00:10:08,00:21:59,00:07:34,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162409,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,39,M10394,Joseph Sihombing,01:42:17,Male,36,00:00:04,00:23:17,00:23:21,00:14:41,00:10:19,00:22:42,00:07:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162250,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,40,M12234,Kristoforus Aditya Wibawa,01:42:22,Male,37,,00:22:34,00:23:02,00:14:15,00:10:21,00:23:42,00:08:26,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,41,M11235,Nurul Sudiarto,01:42:35,Male,38,00:00:00,00:22:17,00:22:52,00:14:30,00:10:28,00:24:08,00:08:18,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,42,F12357,Risa Wijayanti,01:42:43,Female,3,00:00:02,00:23:19,00:23:17,00:14:28,00:10:34,00:23:00,00:08:01,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164190,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,43,13398,Yissabel,01:42:49,Unknown,2,00:00:44,00:24:27,00:23:31,00:14:19,00:09:55,00:22:10,00:07:40,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165187,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,44,M12524,Gerardo Michael Saputra,01:42:55,Male,39,00:00:04,00:24:15,00:23:13,00:13:55,00:10:10,00:23:23,00:07:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164356,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,45,F12386,Siti Muawanah,01:43:24,Female,4,00:00:00,00:24:04,00:23:55,00:14:45,00:10:27,00:22:37,00:07:33,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164218,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,46,M13299,Andre Kaprina,01:43:37,Male,40,00:00:15,00:23:48,00:23:23,00:14:49,00:10:40,00:22:55,00:07:45,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165090,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,47,M12793,Pito Ananda Risya,01:43:45,Male,41,00:00:04,00:22:58,00:23:00,00:14:33,00:10:33,00:23:58,00:08:36,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164625,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,48,M10404,Nur Kholidin,01:43:57,Male,42,00:00:04,00:25:04,00:24:14,00:15:02,00:10:49,00:21:40,00:07:00,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162260,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,49,M12691,Dicky Herwindo,01:44:24,Male,43,00:00:08,00:23:54,00:23:18,00:14:41,00:10:30,00:23:38,00:08:11,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164523,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,50,M12637,Leonardo Elissa Songingiran,01:44:52,Male,44,00:00:09,00:25:18,00:24:12,00:14:24,00:10:17,00:22:38,00:07:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164469,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
