Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 2,5",CP 2 KM 5,"CP 3 KM 7,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1051,M 0044,Ahmad Naufal Budianto,01:30:48,Male,741,Indonesia,00:00:53,00:20:57,00:21:18,00:22:28,00:25:10,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196125,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1052,M 1230,Wishnuaji Purboyo,01:30:56,Male,742,Indonesia,00:00:45,00:20:51,00:22:48,00:21:56,00:24:33,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194245,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1053,M 0817,Leonard Santoso,01:30:59,Male,743,Indonesia,00:01:47,00:09:31,00:34:04,00:22:28,00:23:07,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193832,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1054,M 0740,Marcellus Jeffrey Horista,01:31:00,Male,744,Indonesia,00:01:00,00:19:52,00:23:59,00:23:12,00:22:55,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193755,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1055,F 0635,Tiwi Pratiwi,01:31:03,Female,300,Indonesia,00:01:09,00:20:29,00:22:57,00:23:01,00:23:26,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196716,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1056,M 0033,Asep Lesmana,01:31:12,Male,745,Indonesia,00:00:23,00:21:34,00:22:08,00:22:18,00:24:48,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196114,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1057,F 0829,Caroline Yang,01:31:16,Female,301,Indonesia,00:01:20,00:09:33,00:33:08,00:22:41,00:24:32,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193844,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1058,M 0701,Yanes Paunno,01:31:21,Male,746,Indonesia,00:02:05,00:22:40,00:22:45,00:21:44,00:22:04,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196782,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1059,1324,Nikolaus Langgeng,01:31:24,Male,747,Indonesia,00:00:30,00:21:19,00:23:27,00:21:48,00:24:17,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194339,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1060,F 1107,Yeni Yeni,01:31:27,Female,302,Indonesia,00:00:05,00:21:32,00:23:42,00:22:45,00:23:21,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194122,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1061,F 0702,Nely Sepriani Situmorang,01:31:30,Female,303,Indonesia,00:02:01,00:10:52,00:34:34,00:21:41,00:22:20,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196783,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1062,M 0848,Andreas Aditya Christianto,01:31:32,Male,748,Indonesia,00:01:10,00:09:26,00:33:51,00:23:16,00:23:47,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1063,F 0846,Vinawine Puteri Negari,01:31:35,Female,304,Indonesia,00:01:11,00:20:14,00:23:03,00:23:15,00:23:50,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1064,M 0534,Abi Rafdy Ramadhan,01:31:37,Male,749,Indonesia,00:00:21,00:08:41,00:33:58,00:24:48,00:23:48,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196615,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1065,F 0013,Kurnia Rahmawati,01:31:49,Female,305,Indonesia,00:00:58,00:19:53,00:22:47,00:23:39,00:24:30,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196094,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1066,F 0670,Yerniah Iswanti Usman,01:31:50,Female,306,Indonesia,00:01:54,00:22:02,00:21:29,00:22:29,00:23:54,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196751,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1067,M 0295,Adam Permana Putra,01:31:54,Male,750,Indonesia,00:02:09,00:10:33,00:33:50,00:22:32,00:22:48,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196376,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1068,F 1054,yudit pradita,01:31:55,Female,307,Indonesia,00:02:10,00:09:59,00:33:32,00:22:37,00:23:36,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194069,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1069,F 0173,Laudi Putri,01:31:58,Female,308,Indonesia,00:01:08,00:22:18,00:23:15,00:22:29,00:22:47,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196254,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1070,M 1061,dimas janardhana,01:32:01,Male,751,Indonesia,00:01:56,00:22:51,00:22:23,00:21:54,00:22:56,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1071,F 1062,christy adhistiani,01:32:01,Female,309,Indonesia,00:01:59,00:22:46,00:22:24,00:22:04,00:22:47,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194077,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1072,F 0055,VERONICHA CKRISTI SETIAWAN,01:32:02,Female,310,Indonesia,00:00:44,00:20:55,00:22:31,00:23:22,00:24:28,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196136,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1073,F 0984,Rima Dhanti Rukmana,01:32:08,Female,311,Indonesia,00:00:09,00:09:25,00:34:24,00:23:28,00:24:41,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
1074,F 0090,Iqlima Al Mumtahanah,01:32:11,Female,312,Indonesia,00:02:03,00:20:51,00:21:47,00:23:39,00:23:49,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196171,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
