Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1451,H23352,R Febry Rizqiardihatno,02:32:41,National,1179,Male,1189,Indonesia,00:00:40,00:31:19,00:30:52,00:17:13,00:19:15,00:17:03,00:23:07,00:13:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203358,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1452,H20478,Novadiisnaen,02:32:44,National,1180,Male,1190,Indonesia,00:03:11,00:31:33,00:31:49,00:18:13,00:17:33,00:15:56,00:21:45,00:12:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200485,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1453,K22155,Farah Mutiasari,02:32:44,National,254,Female,263,Indonesia,00:03:32,00:35:37,00:33:57,00:18:49,00:15:50,00:14:43,00:18:32,00:11:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202161,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1454,H23857,Edwin Safary Dwi Adiyatna,02:32:45,National,1181,Male,1191,Indonesia,00:05:16,00:34:01,00:30:22,00:18:29,00:17:31,00:14:30,00:21:59,00:10:35,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203863,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1455,H22459,Doddy Arief Wibowo,02:32:46,National,1182,Male,1192,Indonesia,00:00:52,00:35:39,00:34:01,00:19:20,00:17:06,00:14:11,00:19:09,00:12:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1456,K21204,Sabila Fabi Hanida,02:32:47,National,255,Female,264,Indonesia,00:01:41,00:34:48,00:34:31,00:19:08,00:16:21,00:15:07,00:19:13,00:11:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1457,K22989,Fitri Meirianti,02:32:47,National,256,Female,265,Indonesia,00:02:03,00:34:45,00:33:53,00:19:15,00:16:27,00:15:09,00:20:02,00:11:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202995,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1458,K20006,Widi Andini Shufi,02:32:48,National,257,Female,266,Indonesia,00:00:27,00:32:24,00:33:41,00:19:22,00:17:23,00:15:16,00:23:19,00:10:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200013,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1459,H23518,Rizal Fauzi Ridwan,02:32:48,National,1183,Male,1193,Indonesia,00:01:23,00:35:55,00:34:51,00:17:58,00:17:48,00:15:58,00:19:33,00:09:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1460,K23627,Stefanie Alvina Salim,02:32:48,National,258,Female,267,Indonesia,00:00:14,00:35:23,00:34:31,00:19:04,00:16:36,00:15:27,00:21:02,00:10:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-203633,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
