Pos,Race No,Name,Time,Gender,Gen Pos,Start,"Checkpoint 1 - Km 3,1","Checkpoint 2 - Km 5,2",Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
,1707,Nur Asia,COT,Female,,00:00:03,00:26:11,00:26:49,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198016,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1709,Perwira,COT,Male,,,00:30:54,00:23:34,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198018,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1716,Yuliana Anwar,COT,Female,,00:00:04,00:26:25,00:28:42,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198025,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1724,Ka Bas,COT,Male,,,00:32:08,00:25:31,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1725,Ka Bas,COT,Male,,,00:40:13,00:29:01,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1726,Ka Bas,COT,Male,,,00:32:12,00:25:27,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1746,Dwi Wahyuni,COT,Female,,00:00:15,00:30:26,00:26:08,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198055,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1749,Ferdelia Milka Mangesu,COT,Female,,00:00:03,00:26:24,00:28:39,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198058,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1764,Khamaria Indrawati,COT,Female,,00:00:20,00:26:59,00:26:30,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198073,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1774,Muh Taufik Walhidayab,COT,Male,,00:00:13,00:25:36,00:28:42,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198083,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1818,Zulqifli,COT,Male,,00:00:35,00:25:08,00:29:11,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1819,HIDAYAT LAMAKARATE,DNF,Unknown,,,00:35:22,,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1822,Asisten I Pemerintahan Dan Kesra Setda Kota Palu,COT,Unknown,,00:00:02,00:30:44,00:32:06,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198131,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1823,Asisten Ii Administrasi Umum Setda Kota Palu,COT,Unknown,,00:00:01,00:30:49,00:31:57,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198132,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1850,Kepala Badan Pengelolaan Keuangan Dan Aset Daerah,COT,Unknown,,00:00:04,00:26:54,00:27:19,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1930,Wijana Maulana,COT,Male,,00:00:24,00:26:09,00:31:15,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1934,Maria Flora Howarto,COT,Female,,00:00:11,00:26:10,00:26:40,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198243,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1935,Vera Winardy,COT,Female,,00:00:10,00:26:10,00:26:34,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198244,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1937,Agnes Margaretha Lianto,COT,Female,,00:00:20,00:27:23,00:29:11,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198246,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1945,Bapeda 1,COT,Unknown,,00:00:23,00:30:29,00:32:01,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198254,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1946,Bapeda 2,COT,Unknown,,00:00:04,00:26:51,00:27:20,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198255,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1950,Bapeda 6,COT,Unknown,,,,00:56:09,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1959,Nuryana Dj Haprien,COT,Female,,00:00:03,00:26:16,00:27:24,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198268,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1962,Icha Dekranasda,COT,Female,,,00:35:51,00:32:38,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198271,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1963,Alaric Caesar March Pangkey,COT,Male,,00:00:03,00:25:49,00:29:46,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198272,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1964,Al Zalvi Raja Pratama,COT,Male,,00:00:04,00:25:48,00:29:38,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198273,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1966,Kasat Intel,COT,Unknown,,00:00:28,00:28:21,00:30:23,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198275,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1975,MUTMAINAH,COT,Female,,00:00:09,00:26:48,00:27:20,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
,1977,ALVINDA,COT,Female,,00:00:09,00:26:48,00:27:18,,,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-4-198286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
