Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
1601,P30526,Lutfinar Prasistiasari,01:24:58,National,473,Female,477,Indonesia,00:00:56,00:40:46,00:43:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205028,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1602,M30525,3374141010850001,01:24:58,National,1117,Male,1125,Indonesia,00:00:59,00:40:45,00:43:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205027,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1603,M33636,Allen Kondoy,01:24:59,National,1118,Male,1126,Indonesia,00:04:31,00:41:15,00:39:12,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208134,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1604,P34386,Dyah Kaniasari,01:25:00,National,474,Female,478,Indonesia,00:00:07,00:40:33,00:44:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208884,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1605,M32112,Fajar Fitriyanto,01:25:00,National,1119,Male,1127,Indonesia,00:00:18,00:39:40,00:45:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206614,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1606,M31813,Thio Teja Hartono,01:25:02,National,1120,Male,1128,Indonesia,00:00:45,00:40:17,00:43:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206315,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1607,P31114,Kiki Damayanti,01:25:02,National,475,Female,479,Indonesia,00:04:48,00:39:23,00:40:50,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205616,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1608,P31470,Fiani Intan Pertiwi,01:25:04,National,476,Female,480,Indonesia,00:00:50,00:42:46,00:41:27,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205972,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1609,M30802,Abdul Rahman,01:25:04,National,1121,Male,1129,Indonesia,00:05:39,00:39:06,00:40:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205304,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1610,P30030,Asrie Dwi Agustyanti,01:25:05,National,477,Female,481,Indonesia,00:00:26,00:42:16,00:42:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-204534,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
