Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 2.5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,24368,EMTEK 218,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24369,EMTEK 219,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178803,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24370,EMTEK 220,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24371,EMTEK 221,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178805,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24372,EMTEK 222,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178806,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24373,EMTEK 223,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178807,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24374,EMTEK 224,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24375,EMTEK 225,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178809,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24376,EMTEK 226,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178810,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,24377,EMTEK 227,DNS,Male,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178811,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
