Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,"KM 12,3",KM 15,"KM 16,9","KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1151,K22172,Diana Dyah Kusumaningrum,02:26:54,National,173,Female,181,Indonesia,00:01:26,00:33:24,00:32:40,00:17:57,00:16:05,00:15:10,00:18:55,00:11:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202178,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1152,H22505,Fauzy Ramadhan,02:26:55,National,962,Male,971,Indonesia,00:03:52,00:33:29,00:32:54,00:17:31,00:15:14,00:14:36,00:18:58,00:10:17,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202511,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1153,H21861,Surahman,02:26:58,National,963,Male,972,Indonesia,00:05:14,00:35:30,00:32:13,00:17:40,00:15:31,00:12:47,00:17:15,00:10:45,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201867,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1154,H22176,Cornelius Arvito,02:26:58,National,964,Male,973,Indonesia,00:02:51,00:31:41,00:29:45,00:16:33,00:14:34,00:15:10,00:22:51,00:13:30,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202182,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1155,H21259,Muhammad Iqbal Nashruddin,02:26:59,National,965,Male,974,Indonesia,00:03:24,00:34:35,00:32:42,00:20:55,00:15:32,00:12:31,00:16:59,00:10:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201265,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1156,H24127,Lani Bastian,02:26:59,National,966,Male,975,Indonesia,00:01:26,00:34:29,00:31:47,00:19:04,00:15:52,00:14:37,00:18:22,00:11:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-204132,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1157,H21657,Andreas Andri Satmono,02:27:00,National,967,Male,976,Indonesia,00:01:57,00:33:02,00:31:18,00:17:19,00:15:18,00:14:47,00:20:28,00:12:47,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201663,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1158,H21845,Kurnia Bagus Jatmiko,02:27:02,National,968,Male,977,Indonesia,00:01:59,00:30:53,00:30:01,00:17:25,00:16:18,00:16:01,00:21:39,00:12:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-201851,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1159,K20892,Sumarsih Sutrisno,02:27:02,National,174,Female,182,Indonesia,00:03:56,00:33:50,00:32:52,00:18:18,00:15:12,00:14:20,00:18:18,00:10:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200898,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1160,K20950,Wuri Rahmasari,02:27:03,National,175,Female,183,Indonesia,00:01:06,00:31:33,00:31:52,00:18:39,00:16:50,00:14:58,00:20:39,00:11:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200956,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1161,H22389,Ivan Prakosa,02:27:03,National,969,Male,978,Indonesia,00:01:59,00:37:51,00:34:13,00:18:57,00:15:12,00:14:40,00:15:12,00:08:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-202395,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
1162,H20936,Hendri Johan Erlangga,02:27:05,National,970,Male,979,Indonesia,00:00:42,00:26:32,00:26:09,00:16:42,00:15:17,00:15:46,00:23:40,00:22:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-2-200942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
