Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 2.5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,23769,NEW ENTRY 1843,DNF,Unknown,,00:27:09,00:27:33,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178203,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23783,NEW ENTRY 1857,DNF,Unknown,,00:29:35,00:32:07,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178217,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23800,NEW ENTRY 1874,DNF,Unknown,,00:28:55,00:34:57,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178234,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23810,NEW ENTRY 1884,DNF,Unknown,,00:26:13,00:31:05,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178244,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23811,NEW ENTRY 1885,DNF,Unknown,,00:26:12,00:31:06,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178245,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23848,NEW ENTRY 1922,DNF,Unknown,,00:32:21,00:36:01,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23850,NEW ENTRY 1924,DNF,Unknown,,00:29:00,00:33:06,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23857,NEW ENTRY 1931,DNF,Unknown,,00:26:05,00:28:39,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23864,NEW ENTRY 1938,DNF,Unknown,,00:33:04,00:36:38,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178298,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23871,NEW ENTRY 1945,DNF,Unknown,,00:26:48,00:31:16,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178305,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23875,NEW ENTRY 1949,DNF,Unknown,,00:39:24,00:28:09,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178309,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23892,NEW ENTRY 1966,DNF,Unknown,,00:29:28,00:34:39,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23895,NEW ENTRY 1969,DNF,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23899,NEW ENTRY 1973,DNF,Unknown,,00:32:24,00:34:42,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178333,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23900,NEW ENTRY 1974,DNF,Unknown,,00:32:29,00:34:37,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23902,NEW ENTRY 1976,DNF,Unknown,,00:33:18,00:42:51,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178336,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23929,NEW ENTRY 2003,DNF,Unknown,,00:25:42,00:33:54,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178363,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23941,NEW ENTRY 2015,DNF,Unknown,,,01:10:09,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178375,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,23942,NEW ENTRY 2016,DNF,Unknown,,,01:10:09,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-3-178376,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
