Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 0,350","CP 2 KM 2,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,6250,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195745,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6251,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195746,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6252,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195747,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6253,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195748,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6254,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195749,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6255,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195750,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6256,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195751,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6257,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195752,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6258,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,6259,,DNS,Unknown,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
