Pos,Race No,Name,Time,Gender,Gen Pos,Country,CP1 - KM,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,459,Tumiran SE,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186342,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,471,Dhoni Martien,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186354,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,472,Yuliana setiadi,DNF,Female,,Indonesia,00:26:35,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186355,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,475,GADING SIMANJUNTAK,DNF,Male,,Indonesia,00:26:25,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186358,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,657,Ristiati Herdayani,DNF,Female,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186540,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,696,Arif wahyu bibitharta,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,700,Eka Rakhmat Nugraha,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,732,Riana octaviyanti,DNF,Female,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186615,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,791,I Putu Eka Swarbawa,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186674,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,825,GUN GUN GUNAWAN,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186708,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,870,Pandu Wiratama,DNF,Male,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,919,Trisya Suherman,DNF,Female,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,956,Erma Suryani Karim,DNF,Female,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,957,IR ROY BAU,DNF,Female,,Indonesia,,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186840,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
,982,BNN 2,DNF,Mixed,,,00:43:37,,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
