Pos,Race No,Name,Time,Finish,race_name,race_large_logo,race_category,runner_id,race_link
573,1628,Rahmah Hanifiah,01:34:25,01:34:25,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132535,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
574,2359,Rachma Namira,01:34:26,01:34:26,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132903,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
575,1308,Richele Maramis,01:34:28,01:34:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132228,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
576,2203,Alyssa Chairena,01:34:28,01:34:28,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132748,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
577,1473,Agnesia Striata Candra P,01:34:36,01:34:36,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132388,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
578,2197,Paramita Diyanti,01:34:43,01:34:43,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132743,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
579,2399,Athaya Hardono,01:34:46,01:34:46,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132937,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
580,2015,Monica Dwinita,01:34:46,01:34:46,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
581,1410,Ida Nadia Saumi,01:34:48,01:34:48,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132325,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
582,1468,Ina Isna Saumi,01:34:48,01:34:48,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132383,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
583,2078,Rosinna Darwis,01:34:50,01:34:50,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
584,2063,Johanna Evania,01:35:03,01:35:03,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132614,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
585,2095,Grace Felicia,01:35:09,01:35:09,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132646,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
586,2403,Ari Prihatinawati,01:35:16,01:35:16,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
587,2080,Naila Alatas,01:35:18,01:35:18,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132631,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
588,1995,Stephanie Theodora,01:35:20,01:35:20,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132563,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
589,2285,Elssany Noor,01:35:24,01:35:24,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
590,2106,Faras Yuniba,01:35:40,01:35:40,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132656,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
591,1521,Dwi Gracesantia,01:35:42,01:35:42,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
592,2437,Dewa Ayu Widia Lestari,01:35:54,01:35:54,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132974,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
593,1575,Nabila Novenda,01:36:02,01:36:02,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132483,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
594,1590,Ratri Maulidina Siniwi,01:36:15,01:36:15,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132497,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
595,2325,Nursanthy Indah Hartini,01:36:24,01:36:24,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132869,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
596,2318,Tiara Astari,01:36:37,01:36:37,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
597,2084,Febi Indriani,01:36:41,01:36:41,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
598,2404,Hanindhiar Pratiwi,01:36:42,01:36:42,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
599,2169,Indira Zahra Aridati,01:36:48,01:36:48,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132716,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
600,1310,Anggit Marsanti,01:36:55,01:36:55,SANA Women's 10K,https://images.racetec.net/results/racelogo/19723/19723_84.jpg,SANA Women's 10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-84-1-132230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=84
