Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
11,504,JUARATTA N M S JUARATTA,01:36:22,K (Men 16-31),7,Male,10,Indonesia,00:18:05,00:51:27,00:22:17,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39177,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
12,O359,AGUS WILLYAM,01:36:24,O (Men 38-43),1,Male,11,Indonesia,00:18:27,00:43:54,00:28:23,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
13,K292,KODRI KODRI,01:37:03,K (Men 16-31),8,Male,12,Indonesia,00:19:31,00:48:45,00:24:45,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38965,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
14,508,KEVIN ARIYANTO,01:37:38,K (Men 16-31),9,Male,13,Indonesia,00:15:42,00:54:13,00:23:36,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39181,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
15,K274,DWIANGGA RADJA KUSUMO,01:37:56,K (Men 16-31),10,Male,14,Indonesia,00:13:47,00:52:48,00:26:46,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
16,L438,WAHYU RIYANTI,01:39:00,L (Women 16-31),1,Female,2,Indonesia,00:13:13,00:52:59,00:28:07,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39111,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
17,Q403,DEDY BUNYAMIN,01:40:23,Q (Men 44-49),2,Male,15,Indonesia,00:17:40,00:52:08,00:25:25,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39076,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
18,O364,CATRA DINATA,01:40:55,O (Men 38-43),2,Male,16,Indonesia,00:19:51,00:49:06,00:25:46,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39037,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
19,O374,MISHA ROSOFF,01:41:56,O (Men 38-43),3,Male,17,United States,00:19:45,00:50:06,00:26:27,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39047,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
20,503,Frada Saleh Frada,01:42:38,M (Men 32-37),2,Male,18,Indonesia,00:14:53,00:52:44,00:30:09,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39176,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
21,O357,ERIK LAI TJANDRA,01:42:51,O (Men 38-43),4,Male,19,Indonesia,00:18:08,00:34:07,00:27:53,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39030,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
22,Q394,VIRA WARDHANA ISTIANTORO,01:43:52,Q (Men 44-49),3,Male,20,Indonesia,00:20:42,00:48:53,00:28:47,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39067,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
23,L435,SAHNELYA HERMANSYAH,01:45:24,L (Women 16-31),2,Female,3,Indonesia,00:13:03,00:54:27,00:32:50,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39108,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
24,N448,AIDY HALIMANJAYA,01:47:00,N (Women 32-37),2,Female,4,Indonesia,00:19:51,00:53:57,00:27:11,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
25,O378,SUSANTO SUSANTO,01:47:35,O (Men 38-43),5,Male,21,Indonesia,00:17:41,00:56:23,00:28:00,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
26,O362,IGNATIUS MICHAEL TIRTAWIDJAJA,01:48:31,O (Men 38-43),6,Male,22,Indonesia,00:21:34,00:48:50,00:31:00,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39035,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
27,509,MUMI MUMI,01:49:19,O (Men 38-43),7,Male,23,Indonesia,00:18:19,00:55:56,00:29:29,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39182,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
28,M331,MOHAMAD ADHITIA,01:50:25,M (Men 32-37),3,Male,24,Indonesia,00:18:12,00:55:43,00:29:13,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39004,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
29,K294,TIRTA JAYA,01:51:01,K (Men 16-31),11,Male,25,Indonesia,00:23:08,00:52:24,00:27:41,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38967,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
30,M318,DADIK HENDRA KUSUMA,01:51:34,M (Men 32-37),4,Male,26,Indonesia,,00:50:43,00:30:43,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
31,L437,NURAINA NAZIHA MOHAMAD NAZIM,01:51:51,L (Women 16-31),3,Female,5,Malaysia,00:14:46,00:59:55,00:32:37,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39110,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
32,S433,BENNY YAHYA,01:52:24,S (Men 50-100),2,Male,27,Indonesia,00:22:26,00:49:41,00:32:21,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39106,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
33,S424,ROZALI ROZALI,01:52:32,S (Men 50-100),3,Male,28,Indonesia,00:19:57,00:57:03,00:29:09,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39097,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
34,507,FAJAR SETIWAN FAJAR,01:52:52,K (Men 16-31),12,Male,29,Indonesia,00:22:11,00:57:21,00:28:10,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39180,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
35,L445,KELLY TANDIONO,01:54:06,L (Women 16-31),4,Female,6,Indonesia,00:17:14,00:59:09,00:31:41,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39118,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
36,K277,NOORMAN SRINARTAMA,01:54:35,K (Men 16-31),13,Male,30,Indonesia,00:17:45,00:58:06,00:33:35,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38950,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
37,S429,CIK AKIL CIK AKIL,01:54:45,S (Men 50-100),4,Male,31,Indonesia,00:25:34,00:55:29,00:27:31,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39102,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
38,M325,ANANDA ARYAGUNA,01:55:29,M (Men 32-37),5,Male,32,Indonesia,00:21:33,00:54:36,00:32:01,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38998,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
39,L436,LUTHFILLAH MADJID,01:56:37,L (Women 16-31),5,Female,7,Indonesia,00:15:32,01:02:30,00:32:02,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39109,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
40,O372,DARWIS FADHLI,01:56:44,O (Men 38-43),8,Male,33,Indonesia,00:23:40,00:54:47,00:30:32,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39045,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
41,Q385,TEGUH YULIANTO,01:57:01,Q (Men 44-49),4,Male,34,Indonesia,00:21:38,00:52:02,00:36:46,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39058,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
42,O344,RUDY WINARTO,01:57:10,O (Men 38-43),9,Male,35,Indonesia,00:20:02,00:53:47,00:34:33,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39017,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
43,O380,REZA SOEMADIPRADJA,01:57:11,O (Men 38-43),10,Male,36,Indonesia,00:20:58,00:54:03,00:34:47,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39053,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
44,P456,FRANSISCA HARLIJANTO,01:57:19,P (Women 38-43),1,Female,8,Indonesia,00:18:43,00:58:21,00:32:53,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39129,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
45,K289,ALVIN MIRZA,01:58:21,K (Men 16-31),14,Male,37,Indonesia,00:22:47,00:54:44,00:34:51,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
46,M327,YOHAN SAPUTRA,01:58:51,M (Men 32-37),6,Male,38,Indonesia,00:23:46,00:55:32,00:32:26,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39000,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
47,K286,FRANSISKUS ASISI LAKSANA KESUMA,01:59:08,K (Men 16-31),15,Male,39,Indonesia,00:21:31,00:55:45,00:33:28,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
48,S421,THOMAS TJAHJONO,01:59:29,S (Men 50-100),5,Male,40,Indonesia,00:21:46,00:53:23,00:35:18,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39094,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
49,Q386,SIAUW HONG GO,02:00:00,Q (Men 44-49),5,Male,41,Indonesia,00:21:51,00:53:27,00:34:19,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-39059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
50,K281,ANDI JULIAN,02:01:16,K (Men 16-31),16,Male,42,Indonesia,00:21:37,01:00:40,00:30:11,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Sprint Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-3-38954,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
