Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
401,6561,RAMLI MARTASI,00:56:57,CLOSED,299,Male,299,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47640,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
402,6446,KURNIAWAN JUNIANTO PORAWOUW,00:57:00,CLOSED,300,Male,300,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47525,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
403,6440,KAYLA MIRACLE PORAWOUW,00:57:00,CLOSED,103,Female,103,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47519,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
404,6358,MOHAMMAD SADRI,00:57:02,CLOSED,301,Male,301,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47437,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
405,6401,SELVIYANA CHANDRA,00:57:10,CLOSED,104,Female,104,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
406,6120,NI WAYAN BETRI,00:57:12,CLOSED,105,Female,105,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47199,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
407,6227,RAHMUDIN,00:58:12,CLOSED,302,Male,302,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47306,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
408,6267,ESTI SETIONINGSIH,00:58:13,CLOSED,106,Female,106,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
409,6340,DIAH CANDRA KIRANA MURTI,00:58:13,CLOSED,107,Female,107,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
410,6462,BURNAWATI,00:58:19,CLOSED,108,Female,108,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47541,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
411,6220,ACO ALMADANI,00:58:21,CLOSED,303,Male,303,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
412,6250,AMALIA NOVIANITA,00:58:54,CLOSED,109,Female,109,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
413,6231,IKA RAHMIKA,00:58:55,CLOSED,110,Female,110,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47310,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
414,6493,FATIMAWATI DATUMUSU,01:00:00,CLOSED,111,Female,111,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47572,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
415,6061,ILHAM INDRAWAN,01:02:07,CLOSED,304,Male,304,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
416,6094,MOHAMAD ISRA,01:02:10,CLOSED,305,Male,305,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47173,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
417,6339,PRISIL,01:02:27,CLOSED,112,Female,112,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47418,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
418,6360,NADIRA,01:02:27,CLOSED,113,Female,113,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47439,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
419,6337,NONA,01:02:27,CLOSED,114,Female,114,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
420,6171,NI WAYAN NANA RISKA W,01:03:00,CLOSED,115,Female,115,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47250,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
421,6198,SRI HARDIANTI,01:03:01,CLOSED,116,Female,116,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47277,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
422,6240,RISKA AMELIA,01:03:01,CLOSED,117,Female,117,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47319,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
423,6318,ABDUL RAHIM 38142,01:03:05,CLOSED,306,Male,306,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47397,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
424,6435,ISWAN S ADJAM,01:03:08,CLOSED,307,Male,307,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47514,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
425,6168,ASLIAWATY ST,01:04:04,CLOSED,118,Female,118,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47247,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
426,6125,SLESTIN,01:04:04,CLOSED,119,Female,119,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47204,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
427,6016,NUR HAENANG GAFAR,01:04:04,CLOSED,120,Female,120,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47095,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
428,6083,TRIASIH AMANDA,01:04:05,CLOSED,121,Female,121,Central Celebes Marathon,https://images.racetec.net/results/racelogo/19723/19723_30.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-30-4-47162,http://results.scorenow.co.id/results.aspx?CId=19723&RId=30
