Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
1,772,Nur Shodiq,00:31:40,00:31:40,10K National,1,Male,1,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
2,1221,Wiryawan Jaya Subangkit,00:33:14,00:33:14,10K National,2,Male,2,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
3,1006,HERLANTO RAEGO,00:33:20,00:33:20,10K National,3,Male,3,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5354,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
4,765,saiin A,00:33:28,00:33:28,10K National,4,Male,4,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5114,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
5,1148,Herlan Yaboisembut,00:38:06,00:38:02,10K National,5,Male,5,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5495,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
6,636,Odekta Naibaho,00:38:07,00:38:07,10K National,1,Female,1,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-4985,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
7,1124,SURIANTO SURIANTO,00:39:39,00:39:39,10K National,6,Male,6,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5471,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
8,872,MERI MARIANA PAIJO,00:41:04,00:41:04,10K National,2,Female,2,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5221,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
9,1508,Supardin SUPARDIN,00:41:31,00:41:31,10K National,7,Male,7,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
10,1052,ABD. RAHMAN NAWAWI,00:41:46,00:41:46,10K National,8,Male,8,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5400,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
11,1208,MUHAJIR MUHAJIR,00:42:59,00:42:57,10K National,9,Male,9,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5555,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
12,1105,AMIR SAID,00:43:57,00:43:57,10K National,10,Male,10,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5453,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
13,958,FITRI FITRI,00:43:58,00:43:58,10K National,3,Female,3,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
14,1525,VIP BOSOWA,00:45:53,00:37:56,10K National,4,Female,4,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
15,1236,AGUS AGUS,00:47:15,00:39:06,10K National,11,Male,11,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
16,1199,wendha agus tandra,00:47:17,00:47:17,10K National,12,Male,12,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5546,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
