Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,KM 15,KM 18,"KM 21,1",KM 25,KM 30,KM 35,"KM 40,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
112,C10574,Muhamad Syarifudin,03:58:39,Master,23,Male,99,Indonesia,00:00:31,00:27:59,00:28:07,00:28:13,00:16:55,00:17:31,00:21:56,00:28:13,00:28:46,00:31:43,00:08:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198880,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
113,B10722,Rudina,03:59:01,National,67,Male,100,Indonesia,00:00:25,00:25:31,00:24:09,00:25:31,00:15:43,00:16:30,00:22:00,00:30:26,00:31:46,00:37:41,00:09:16,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199028,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
114,C10856,Laseno,03:59:05,Master,24,Male,101,Indonesia,00:00:15,00:24:54,00:24:31,00:26:18,00:16:19,00:17:41,00:22:11,00:29:44,00:31:50,00:36:12,00:09:05,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199162,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
115,B10719,Novika Ginanto,03:59:13,National,68,Male,102,Indonesia,00:00:04,00:24:50,00:25:39,00:26:28,00:16:12,00:17:29,00:21:39,00:30:24,00:31:14,00:35:38,00:09:32,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199025,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
116,B10705,Dominggus Rante Bandaso,03:59:44,National,69,Male,103,Indonesia,00:00:30,00:27:19,00:26:31,00:27:18,00:16:16,00:17:07,00:21:35,00:27:38,00:29:11,00:36:45,00:09:27,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199011,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
117,15002,Pacer Marathon Rizky Aditya Arifin,03:59:47,National,70,Male,104,Indonesia,00:00:01,00:28:25,00:28:10,00:28:13,00:16:55,00:17:30,00:21:56,00:28:14,00:28:50,00:31:26,00:10:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-209033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
118,15003,Pacer Marathon Johan Permana,03:59:47,National,71,Male,105,Indonesia,00:00:01,00:28:26,00:28:09,00:28:14,00:16:55,00:17:30,00:21:56,00:28:15,00:28:51,00:31:25,00:10:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-209034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
119,15001,Pacer Marathon Khaider Ali,03:59:48,National,72,Male,106,Indonesia,00:00:03,00:28:24,00:28:08,00:28:14,00:16:55,00:17:30,00:21:56,00:28:16,00:28:49,00:31:26,00:10:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-209032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
120,C10688,Diki Umarsyam,03:59:48,Master,25,Male,107,Indonesia,00:00:21,00:29:39,00:27:14,00:28:14,00:16:52,00:17:42,00:22:08,00:28:51,00:28:35,00:31:08,00:08:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198994,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
121,B11009,Adr Hendrawan,04:00:21,National,73,Male,108,Indonesia,00:01:38,00:28:05,00:26:13,00:27:35,00:16:30,00:17:11,00:22:03,00:29:16,00:30:08,00:32:49,00:08:47,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199315,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
122,B11562,Yubingli666 Gmail Com,04:00:24,National,74,Male,109,Indonesia,00:01:09,00:26:26,00:26:13,00:26:34,00:15:55,00:16:19,00:19:35,00:29:17,00:33:28,00:35:22,00:10:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199868,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
123,A10286,Jack Oldham,04:00:54,Overall,3,Male,110,England,00:00:15,00:28:18,00:28:11,00:28:17,00:16:49,00:17:31,00:21:58,00:28:19,00:29:11,00:32:52,00:09:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198592,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
124,C10727,Rafiq Sulistyo,04:01:37,Master,26,Male,111,Indonesia,00:00:05,00:24:40,00:24:31,00:25:46,00:15:30,00:16:12,00:22:25,00:34:46,00:30:40,00:37:49,00:09:07,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
125,C10605,Heri Suharsono,04:02:12,Master,27,Male,112,Indonesia,00:00:32,00:26:32,00:25:59,00:26:35,00:15:33,00:16:39,00:21:17,00:28:30,00:33:36,00:37:03,00:09:51,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198911,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
126,B10483,Bagus Gilang Samudra,04:02:35,National,75,Male,113,Indonesia,00:01:11,00:26:59,00:26:40,00:27:38,00:16:50,00:17:40,00:22:43,00:29:48,00:29:39,00:34:08,00:09:14,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198789,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
127,B10079,Rizky Fauzi Wicaksono,04:02:41,National,76,Male,114,Indonesia,00:01:03,00:28:16,00:27:13,00:27:39,00:16:37,00:17:08,00:21:31,00:30:20,00:29:38,00:34:13,00:08:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198385,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
128,C10485,Seno Aribowo,04:02:43,Master,28,Male,115,Indonesia,00:00:06,00:25:01,00:24:29,00:26:03,00:15:59,00:17:23,00:22:19,00:31:49,00:33:55,00:35:37,00:09:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
129,B10397,Qusnul Syamsudin Dwi S,04:02:49,National,77,Male,116,Indonesia,00:00:01,00:24:00,00:25:03,00:25:59,00:15:33,00:16:07,00:21:51,00:32:58,00:33:28,00:37:43,00:10:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198703,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
130,B10149,Dicky Herwindo,04:02:51,National,78,Male,117,Indonesia,00:00:07,00:28:27,00:28:06,00:27:30,00:16:39,00:17:10,00:21:49,00:29:34,00:29:31,00:33:59,00:09:53,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198455,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
131,B10541,Indra Anggara Adyatnika,04:03:03,National,79,Male,118,Indonesia,00:01:05,00:27:39,00:26:41,00:26:58,00:16:15,00:16:51,00:21:46,00:28:53,00:30:12,00:36:26,00:10:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198847,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
132,C10988,Hidayat,04:03:26,Master,29,Male,119,Indonesia,00:00:01,00:23:45,00:24:12,00:25:34,00:16:03,00:17:16,00:23:56,00:32:37,00:35:52,00:34:26,00:09:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199294,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
133,B10903,Eku Setia Bakti,04:03:39,National,80,Male,120,Indonesia,00:00:22,00:25:43,00:24:27,00:26:03,00:15:57,00:16:52,00:21:44,00:28:42,00:30:57,00:40:41,00:12:05,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199209,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
134,B11169,Bima Argi Nugroho,04:03:40,National,81,Male,121,Indonesia,00:00:21,00:27:54,00:26:50,00:27:26,00:16:42,00:17:21,00:22:01,00:30:20,00:30:05,00:33:18,00:11:17,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199475,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
135,B10982,Ricky Bayu Saputra,04:04:15,National,82,Male,122,Indonesia,00:00:13,00:29:30,00:27:43,00:27:56,00:17:40,00:17:28,00:21:59,00:28:43,00:29:49,00:34:10,00:09:00,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
136,B10555,Berry Putra,04:04:19,National,83,Male,123,Indonesia,00:00:17,00:28:11,00:28:09,00:28:14,00:16:56,00:17:30,00:21:57,00:28:24,00:30:12,00:34:33,00:09:50,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
137,E11134,Sulastri,04:04:57,National,3,Female,14,Indonesia,00:00:07,00:26:52,00:26:19,00:27:22,00:16:34,00:17:33,00:22:00,00:30:26,00:31:56,00:36:00,00:09:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199440,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
138,C10763,Djiu Ket Pin,04:05:17,Master,30,Male,124,Indonesia,00:00:52,00:26:12,00:25:59,00:27:10,00:16:35,00:17:58,00:22:06,00:30:22,00:32:16,00:35:36,00:10:05,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199069,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
139,E11347,Indah Lukmawati,04:05:36,National,4,Female,15,Indonesia,00:01:22,00:48:23,00:49:14,,,,,,,,04:05:36,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
140,A10553,Gungor Caygoz,04:05:50,Overall,4,Male,125,Turkey,00:00:23,00:27:36,00:26:32,00:27:39,00:16:53,00:17:29,00:22:21,00:29:58,00:31:28,00:35:15,00:10:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198859,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
141,B10946,Wachyu Tri Wibowo,04:05:54,National,84,Male,126,Indonesia,00:00:39,00:26:43,00:26:53,00:27:17,00:16:47,00:17:15,00:22:41,00:29:09,00:31:16,00:36:19,00:10:49,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199252,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
142,E10399,Manis,04:07:26,National,5,Female,16,Indonesia,00:00:15,00:27:47,00:26:16,00:27:12,00:16:22,00:17:32,00:22:36,00:30:18,00:33:21,00:36:01,00:09:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198705,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
143,C10640,Mohammad Irvan Chrisnanda S,04:07:40,Master,31,Male,127,Indonesia,00:01:23,00:30:32,00:29:06,00:28:44,00:16:16,00:17:56,00:22:45,00:30:57,00:28:50,00:32:47,00:08:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198946,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
144,B11415,Deny Yustiawan,04:08:07,National,85,Male,128,Indonesia,00:00:16,00:24:51,00:24:02,00:24:35,00:14:46,00:17:18,00:24:14,00:35:24,00:35:12,00:38:02,00:09:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
145,B11264,Adib Nur Shofan,04:08:50,National,86,Male,129,Indonesia,00:00:03,00:23:15,00:24:04,00:26:32,00:15:35,00:15:55,00:23:40,00:39:48,00:33:03,00:35:31,00:11:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199570,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
146,B10398,Dedi Suprayitno Setiawan,04:09:11,National,87,Male,130,Indonesia,00:00:09,00:28:24,00:28:08,00:28:09,00:16:35,00:17:02,00:22:02,00:31:39,00:33:33,00:34:31,00:08:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198704,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
147,C10530,Moh Zely Fahruddin,04:09:29,Master,32,Male,131,Indonesia,00:00:19,00:28:09,00:28:06,00:28:16,00:16:57,00:17:30,00:21:57,00:29:27,00:32:49,00:35:22,00:10:31,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198836,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
148,C11700,Arief Pradetya,04:09:45,Master,33,Male,132,Indonesia,00:00:23,00:26:33,00:25:58,00:26:58,00:15:57,00:16:56,00:21:51,00:30:54,00:34:21,00:39:09,00:10:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-200006,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
149,C11214,Amir Rizal,04:10:49,Master,34,Male,133,Indonesia,00:01:12,00:28:03,00:27:26,00:28:15,00:17:06,00:17:57,00:22:43,00:31:06,00:31:52,00:35:01,00:10:03,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199520,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
150,F10160,Anggia Noviarta Sari,04:10:50,Master,2,Female,17,Indonesia,00:00:15,00:27:21,00:26:40,00:28:14,00:17:22,00:18:05,00:23:03,00:29:57,00:31:56,00:36:15,00:11:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198466,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
