Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,8343,NEW ENTRY 1538,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174275,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8344,NEW ENTRY 1539,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174276,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8345,NEW ENTRY 1540,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174277,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8346,NEW ENTRY 1541,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8347,NEW ENTRY 1542,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8348,NEW ENTRY 1543,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8349,NEW ENTRY 1544,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174281,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8350,NEW ENTRY 1545,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8351,NEW ENTRY 1546,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174283,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8352,NEW ENTRY 1547,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8353,NEW ENTRY 1548,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174285,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8354,NEW ENTRY 1549,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8355,NEW ENTRY 1550,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8356,NEW ENTRY 1551,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8357,NEW ENTRY 1552,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174289,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8358,NEW ENTRY 1553,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174290,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8359,NEW ENTRY 1554,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8360,NEW ENTRY 1555,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174292,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8361,NEW ENTRY 1556,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174293,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8362,NEW ENTRY 1557,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174294,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8363,NEW ENTRY 1558,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174295,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8364,NEW ENTRY 1559,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174296,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8365,NEW ENTRY 1560,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174297,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8366,NEW ENTRY 1561,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174298,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8367,NEW ENTRY 1562,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8368,NEW ENTRY 1563,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174300,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8369,NEW ENTRY 1564,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8370,NEW ENTRY 1565,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174302,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8371,NEW ENTRY 1566,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174303,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8372,NEW ENTRY 1567,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174304,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8373,NEW ENTRY 1568,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174305,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8374,NEW ENTRY 1569,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174306,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8375,NEW ENTRY 1570,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8376,NEW ENTRY 1571,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174308,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8377,NEW ENTRY 1572,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174309,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8378,NEW ENTRY 1573,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174310,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8379,NEW ENTRY 1574,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174311,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8380,NEW ENTRY 1575,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174312,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8381,NEW ENTRY 1576,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174313,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8382,NEW ENTRY 1577,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174314,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8383,NEW ENTRY 1578,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174315,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8384,NEW ENTRY 1579,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174316,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8385,NEW ENTRY 1580,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174317,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,8386,NEW ENTRY 1581,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-174318,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
