Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,"CP 1 - KM 2,9",Finish,race_name,race_large_logo,race_category,runner_id,race_link
351,8652,BARIQI ALI AKBAR,00:37:33,All Ages,346,Male,333,Indonesia,00:01:31,00:22:00,00:14:02,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8505,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
352,T8094,Nisrina Izza,00:37:35,All Ages,22,Female,19,Indonesia,00:01:13,00:22:57,00:13:24,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-7947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
353,N8329,Muhammad Abadi,00:37:39,All Ages,368,Male,334,Indonesia,00:00:05,00:22:58,00:14:36,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8182,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
354,N8071,Claudio Ruiz,00:37:41,All Ages,351,Male,335,Indonesia,00:01:23,00:23:16,00:13:02,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-7924,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
355,N8576,Ikshandy Wibowo,00:37:48,All Ages,252,Male,336,Indonesia,00:06:25,00:19:10,00:12:13,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8429,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
356,8647,Wahyu Aji,00:37:51,All Ages,160,Male,337,Indonesia,00:09:46,00:17:25,00:10:39,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8500,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
357,N8520,Ganendra Kusumo,00:37:52,All Ages,354,Male,338,Indonesia,00:01:22,00:22:52,00:13:37,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
358,N8151,Hasan Ali Hasan,00:38:11,All Ages,243,Male,339,Indonesia,00:07:15,00:18:20,00:12:35,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8004,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
359,T8359,Reskia Noviana,00:38:12,All Ages,21,Female,20,Indonesia,00:01:50,00:21:51,00:14:30,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8212,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
360,8634,rasya irfan,00:38:14,All Ages,,Male,340,Indonesia,,00:28:29,00:09:45,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8487,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
361,N8180,Abi Hasbi Abdullah Rizal,00:38:15,All Ages,360,Male,341,Indonesia,00:01:24,00:25:43,00:11:07,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8033,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
362,T8377,atanasia caesy,00:38:18,All Ages,27,Female,21,Indonesia,00:01:12,00:22:44,00:14:21,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
363,T8434,Hanna Ramadhani,00:38:18,All Ages,23,Female,22,Indonesia,00:01:47,00:22:17,00:14:13,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
364,T8303,meizy anglelita restiningrum,00:38:21,All Ages,26,Female,23,Indonesia,00:01:29,00:22:06,00:14:46,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8156,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
365,N8438,Firman Zaki,00:38:29,All Ages,362,Male,342,Indonesia,00:01:24,00:25:25,00:11:39,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
366,T8004,Yohana Yustika Evelin,00:38:30,All Ages,32,Female,24,Indonesia,00:00:27,00:23:17,00:14:46,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-7857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
367,N8008,Hauzan Nadhif Satriaji Sukarno,00:38:33,All Ages,359,Male,343,Indonesia,00:01:45,00:21:52,00:14:54,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-7861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
368,N8225,Alung Reza Aljidan Zidan,00:38:33,All Ages,220,Male,344,Indonesia,00:08:31,00:19:20,00:10:41,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
369,T8272,Fania Isfaizah,00:38:37,All Ages,34,Female,25,Indonesia,00:00:00,00:22:54,00:15:43,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8125,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
370,8673,Lintang Gumelar,00:38:41,All Ages,225,Male,345,Indonesia,00:08:28,00:19:08,00:11:04,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8526,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
371,N8399,Dominicus Savio,00:38:42,All Ages,226,Male,346,Indonesia,00:08:27,00:19:08,00:11:05,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8252,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
372,N8447,Yoga Sambawa,00:38:52,All Ages,370,Male,347,Indonesia,00:00:55,00:23:25,00:14:31,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8300,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
373,N8595,ARYA Khalifatullah,00:38:53,All Ages,318,Male,348,Indonesia,00:04:38,00:20:53,00:13:21,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8448,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
374,N8271,Era Devanda,00:38:54,All Ages,373,Male,349,Indonesia,00:00:52,00:22:55,00:15:06,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8124,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
375,N8181,Naufal Abid,00:38:54,All Ages,367,Male,350,Indonesia,00:01:24,00:25:41,00:11:48,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-8034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
376,N8019,Emil Ananta Kautsar,00:38:54,All Ages,363,Male,351,Indonesia,00:01:49,00:21:46,00:15:18,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K Pelajar,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-4-7872,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
