Pos,Bib No,Name,Net Time,Category,Cat Pos,Gender,Start,Finish,race_name,race_large_logo,race_category,runner_id,race_link
62,1824,Satrio Wicaksono Kurniawan,00:16:34.557,40-44,10,Male,08:08:47.627,00:16:34.557,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146025,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
63,1568,Ashar Khumas,00:16:35.970,50-54,6,Male,08:03:56.947,00:16:35.970,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145769,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
64,1079,Krisnanto Prasojo,00:17:01.893,18-34,20,Male,07:57:48.440,00:17:01.893,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
65,1072,Rona Firmansyah,00:17:05.263,40-44,11,Male,08:49:54.067,00:17:05.263,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145273,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
66,1754,Ferdi Ramadan,00:17:06.633,35-39,15,Male,07:57:13.303,00:17:06.633,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
67,1058,Gusman Arief,00:17:06.940,45-49,8,Male,08:06:21.850,00:17:06.940,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145259,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
68,1702,Cristian Tanuraharja,00:17:13.727,35-39,16,Male,08:02:43.627,00:17:13.727,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145903,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
69,1684,Dyah Ayu Cahyaningsih,00:17:17.267,40-44,3,Female,07:56:24.603,00:17:17.267,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145885,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
70,1273,Lie Goan hok,00:17:20.487,55-59,2,Male,08:52:16.817,00:17:20.487,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145474,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
71,1025,Donny Wardhana,00:17:24.250,40-44,12,Male,08:05:24.337,00:17:24.250,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145226,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
72,1701,Lim Kelvin Elmer Santoso,00:17:25.347,18-34,21,Male,08:02:44.847,00:17:25.347,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145902,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
73,1267,Susilo Baskoro,00:17:37.107,55-59,3,Male,08:11:43.380,00:17:37.107,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145468,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
74,1638,Novia Wardani,00:17:51.043,55-59,4,Male,08:06:22.913,00:17:51.043,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
75,1733,Kathleen Kimiko,00:17:51.607,18-34,1,Female,07:58:25.110,00:17:51.607,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145934,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
76,1929,Rochmawati Aprilia,00:17:52.070,18-34,2,Female,08:23:02.103,00:17:52.070,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146130,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
77,1357,Harryanto Purba,00:17:54.240,35-39,17,Male,08:08:54.763,00:17:54.240,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145558,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
78,1061,Data Satwiko,00:17:55.663,35-39,18,Male,07:54:21.550,00:17:55.663,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145262,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
79,1183,Yanto Setiawan Ang,00:17:57.367,35-39,19,Male,07:56:31.280,00:17:57.367,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145384,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
80,1997,,00:18:01.110,17 and -,1,Unknown,07:52:13.917,00:18:01.110,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146198,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
81,1682,Dwi Sullivan,00:18:09.810,40-44,13,Male,07:56:23.487,00:18:09.810,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145883,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
82,1298,Lukas Soebagyo,00:18:15.177,55-59,5,Male,08:06:22.367,00:18:15.177,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145499,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
83,1066,Kenneth Sukmana,00:18:22.280,18-34,22,Male,08:11:22.077,00:18:22.280,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145267,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
84,1028,Amelia Amelia,00:18:23.270,40-44,4,Female,08:14:04.840,00:18:23.270,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145229,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
85,1782,karsiman kman,00:18:28.980,50-54,7,Male,07:58:16.867,00:18:28.980,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145983,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
86,1291,Affan Hakim,00:18:39.943,35-39,20,Male,08:18:45.207,00:18:39.943,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145492,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
87,1207,Abu Surur,00:18:42.053,50-54,8,Male,08:33:18.683,00:18:42.053,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145408,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
88,1960,Bayu Murti,00:18:42.210,35-39,21,Male,08:42:06.027,00:18:42.210,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146161,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
89,1635,Hermansyah Handoko,00:18:45.460,55-59,6,Male,07:56:00.730,00:18:45.460,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145836,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
90,1742,Ahmad SIlham,00:18:46.160,45-49,9,Male,07:54:36.217,00:18:46.160,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145943,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
91,1906,MARK CHRISTIAN,00:18:47.887,45-49,10,Male,08:13:30.923,00:18:47.887,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146107,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
92,1995,,00:18:56.643,17 and -,2,Unknown,07:54:37.270,00:18:56.643,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146196,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
93,1617,Indra Kurniawan,00:18:56.880,50-54,9,Male,08:43:05.453,00:18:56.880,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
94,1505,Nilton Pedro Vieira,00:18:58.530,50-54,10,Male,07:57:11.847,00:18:58.530,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145706,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
95,1905,HANDI YULIANTO,00:19:08.187,18-34,23,Male,08:02:43.423,00:19:08.187,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146106,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
96,1567,Bayu Asmoro,00:19:10.623,40-44,14,Male,08:07:24.363,00:19:10.623,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145768,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
97,1703,Arif Agustian,00:19:11.413,40-44,15,Male,07:44:51.997,00:19:11.413,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
98,1417,Denny Adhitama,00:19:12.447,40-44,16,Male,08:04:37.070,00:19:12.447,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145618,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
99,1830,Gani Aji,00:19:15.200,18-34,24,Male,07:58:46.423,00:19:15.200,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-146031,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
100,1116,Malvin Brandon,00:19:15.243,35-39,22,Male,08:50:36.767,00:19:15.243,L'ETAPE Indonesia 2022,https://images.racetec.net/results/racelogo/19723/19723_112.png,KOM,http://results.scorenow.co.id/myresults.aspx?uid=19723-112-3-145317,http://results.scorenow.co.id/results.aspx?CId=19723&RId=112
