Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
351,J50207,Siswo Prayitno,02:28:48,02:28:28,Closed,190,Male,306,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32559,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
352,G20071,Saryono,02:28:48,02:28:15,Open,117,Male,307,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28493,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
353,J50705,Willy Hizkia Mambat,02:28:51,02:28:29,Closed,191,Male,308,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-33057,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
354,J50112,Setiawan Handoko,02:28:59,02:28:43,Closed,192,Male,309,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32464,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
355,G20178,Sahat Aritonang,02:28:59,02:28:57,Open,118,Male,310,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
356,G20329,Hakim Akbar,02:29:13,02:28:58,Open,119,Male,311,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28751,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
357,J50807,Agus Wibisono,02:29:17,02:28:35,Closed,193,Male,312,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-33159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
358,G20437,Paul Kusen,02:29:27,02:28:17,Open,120,Male,313,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28859,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
359,J50386,Kevin Huang,02:29:32,02:28:05,Closed,194,Male,314,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-32738,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
360,G20379,Arga Baskara Putra,02:29:37,02:28:33,Open,121,Male,315,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-2-28801,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
