Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
1,1494,Hamdan Sayuti,01:16:34,Top 3 Overall,1,Male,1,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96408,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
2,1784,Betmen Manurung,01:17:04,Top 3 Overall,2,Male,2,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96698,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
3,1914,Narman Narman,01:18:03,Top 3 Overall,3,Male,3,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96828,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
4,1719,Uci Sanuci,01:26:40,HALF MARATHON,1,Male,4,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96633,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
5,1513,Firdaus Reiski,01:28:57,HALF MARATHON,2,Male,5,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96427,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
6,1807,Rikho Orariri,01:30:11,HALF MARATHON,3,Male,6,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
7,1889,Andriyansa Andriyansa,01:30:16,HALF MARATHON,4,Male,7,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96803,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
8,1721,Wahyu Satoto,01:30:21,HALF MARATHON,5,Male,8,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
9,1274,Roy M Wijaya,01:32:48,HALF MARATHON,6,Male,9,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-96188,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
10,1006,Yanita Sari,01:32:50,Top 3 Overall,1,Female,1,Combi Run,https://images.racetec.net/results/racelogo/19723/19723_63.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-63-1-95920,http://results.scorenow.co.id/results.aspx?CId=19723&RId=63
