Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,"CP 1 - KM 2,9",Finish,race_name,race_large_logo,race_category,runner_id,race_link
1,L5504,Elisar Gamashi,00:16:32,Top 3,1,Male,1,Indonesia,00:00:00,00:10:12,00:06:20,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6357,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
2,6467,ARI SWANDANA,00:16:36,Top 3,2,Male,2,Indonesia,00:00:00,00:10:12,00:06:23,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7320,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
3,L6216,SAEPUDIN SAEPUDIN,00:16:42,Top 3,3,Male,3,Indonesia,00:00:00,00:10:12,00:06:30,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7069,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
4,M5035,Faizin Faizin,00:17:00,Master 40,1,Male,4,Indonesia,00:00:00,00:10:19,00:06:40,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-5888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
5,M5257,budi irawan,00:17:22,Master 40,2,Male,5,Indonesia,00:00:00,00:10:26,00:06:56,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6110,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
6,M6225,HERI PORIONO HERI PORIONO,00:18:43,Master 40,3,Male,6,Indonesia,00:00:00,00:11:24,00:07:18,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
7,M6234,OSIAS KAMLASI,00:18:56,Master 40,4,Male,7,Indonesia,00:00:00,00:11:27,00:07:28,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7087,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
8,6544,Badai Giri,00:18:57,Open,1,Male,8,Indonesia,00:00:00,00:11:43,00:07:13,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7397,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
9,6814,Setia Warman,00:19:02,Open,2,Male,9,,00:00:02,00:11:37,00:07:21,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7667,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
10,L5191,Ronan Sutantio,00:19:28,Open,3,Male,10,Indonesia,00:00:00,00:11:48,00:07:39,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6044,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
