Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,2001,M11279,Idham Ismail,03:03:27,Male,1548,00:02:49,00:43:48,00:40:53,00:24:33,,02:51:15,00:12:12,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163119,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2002,M10579,Bambang Widjanarko S,03:03:28,Male,1549,00:03:02,00:42:02,00:38:31,00:24:48,00:17:40,00:43:52,00:13:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162429,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2003,M12218,Mohamad Muslih Fiqri,03:03:30,Male,1550,00:01:51,00:42:47,00:39:43,00:26:42,00:18:19,00:41:02,00:13:03,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164052,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2004,M10914,Wisnu Baskoro,03:03:41,Male,1551,00:02:36,00:44:51,00:40:14,00:24:32,00:18:11,00:40:07,00:13:06,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162758,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2005,M12160,Iman Permana,03:03:43,Male,1552,00:04:45,00:39:21,00:42:02,00:24:54,00:18:32,00:41:16,00:12:50,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163994,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2006,M10443,Budiawan Sidik,03:03:43,Male,1553,00:02:58,00:36:54,00:37:09,00:25:44,00:18:10,00:44:58,00:17:47,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2007,13421,Satria Yudah,03:03:45,Unknown,50,00:04:05,00:41:46,00:38:47,00:24:57,00:23:22,00:38:02,00:12:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2008,M11444,Sandjaya Boerneo,03:03:45,Male,1554,00:04:04,00:44:24,00:36:10,00:24:50,00:24:14,00:37:17,00:12:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2009,M10037,Doimir Zanul Arif,03:03:47,Male,1555,00:02:55,00:40:58,00:39:13,00:24:23,00:18:03,00:43:42,00:14:30,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161897,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2010,M10369,Bambang Dwi Bowo Wisnu,03:03:48,Male,1556,00:02:08,00:34:06,00:38:20,00:25:43,00:18:25,00:50:12,00:14:52,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162225,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2011,M10407,Muhammad Irfani,03:03:53,Male,1557,00:03:28,00:42:38,00:38:39,00:24:40,00:18:05,00:43:34,00:12:46,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162263,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2012,M13195,Anwar Riksono Dian Nugroho,03:03:56,Male,1558,00:02:59,00:39:28,00:39:42,00:25:18,00:17:45,00:43:44,00:14:57,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2013,M13204,Kuncoro Dwi Wibowo,03:04:21,Male,1559,00:01:39,00:39:56,00:39:26,00:25:24,00:18:49,00:43:03,00:16:02,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165007,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2014,M10492,Budi Sughianto,03:04:24,Male,1560,00:03:53,00:38:44,00:39:53,00:26:16,00:18:12,00:43:22,00:14:02,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162348,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2015,M10498,Ronny Natanael Hariyanto,03:04:24,Male,1561,00:03:48,00:38:45,00:39:54,00:26:19,00:18:00,00:43:19,00:14:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162354,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2016,M10509,Wiyandy,03:04:25,Male,1562,00:00:27,00:39:34,00:38:46,00:24:30,00:20:21,00:46:44,00:14:01,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2017,F10111,Yulia Kristina,03:04:27,Female,405,00:03:59,00:41:17,00:41:07,00:25:33,00:18:09,00:41:45,00:12:35,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161971,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2018,M11965,Romi Hermansah,03:04:28,Male,1563,00:00:52,00:41:44,00:38:41,00:24:13,00:17:50,00:44:59,00:16:06,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163800,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2019,M10187,Sulistyo Ariwibowo,03:04:34,Male,1564,00:02:32,00:45:15,00:39:18,00:23:11,00:17:36,00:43:30,00:13:09,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162046,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2020,13387,Mifah Adlu Haq,03:04:34,Unknown,51,00:01:54,00:37:53,00:38:32,00:24:12,00:18:05,00:46:22,00:17:32,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165176,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2021,F11363,Dwi Rini Santosa,03:04:35,Female,406,00:01:49,00:41:36,00:39:37,00:23:37,00:17:34,00:44:36,00:15:44,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163203,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2022,M11322,Heribertus Hartojo,03:04:39,Male,1565,00:00:38,00:46:11,00:43:54,00:24:25,00:17:09,00:38:38,00:13:40,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163162,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2023,F10138,Prisca Hestin Radita,03:04:40,Female,407,00:03:45,00:39:04,00:37:57,00:25:34,00:18:01,00:46:30,00:13:47,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161998,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2024,13478,Gibran,03:04:42,Unknown,52,00:03:09,00:44:32,00:41:57,00:24:59,00:18:00,00:39:12,00:12:51,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165267,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2025,F12791,Ulfa Rosalina,03:04:45,Female,408,00:02:42,00:40:45,00:39:23,00:24:34,00:18:18,00:44:43,00:14:17,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164623,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2026,M13007,Rendy Surya Saga,03:04:45,Male,1566,00:04:05,00:41:26,00:39:24,00:24:54,00:18:34,00:41:52,00:14:26,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2027,M10493,Muhamad Ivandri Dwi Saputra,03:04:49,Male,1567,00:01:55,00:41:38,00:38:55,00:24:07,00:17:19,00:45:37,00:15:15,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2028,M12631,Eko Mashudi,03:04:58,Male,1568,00:01:48,00:42:30,00:41:46,00:24:06,00:18:40,00:43:14,00:12:52,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164463,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2029,M11426,Rama Adyaksa Pradipta,03:05:00,Male,1569,00:02:22,00:41:15,00:38:27,00:22:49,00:18:18,00:45:26,00:16:21,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163266,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2030,F12562,Luciana,03:05:06,Female,409,00:01:01,00:38:06,00:42:56,00:27:10,00:19:03,00:42:06,00:14:40,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164394,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2031,M10508,Bayu Hardoyo,03:05:09,Male,1570,00:03:44,00:38:27,00:37:03,00:28:34,00:19:28,00:43:27,00:14:24,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162364,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2032,M12174,Sony Yunianto,03:05:10,Male,1571,00:02:00,00:38:30,00:39:22,00:25:38,00:17:01,00:46:36,00:16:00,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164008,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2033,F12692,Anna Ratnasari,03:05:11,Female,410,00:02:01,00:39:03,00:38:25,00:25:17,00:17:22,00:48:08,00:14:52,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2034,M13189,Praba Santosa,03:05:14,Male,1572,00:00:14,00:36:50,00:38:12,00:25:29,00:19:16,00:47:20,00:17:52,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164993,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2035,F10055,Dewi Nilasari,03:05:18,Female,411,00:00:56,00:38:56,00:40:09,00:27:52,00:19:09,00:43:31,00:14:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2036,M12804,Riadi Arsandi,03:05:23,Male,1573,00:01:14,00:39:38,00:39:40,00:26:29,00:18:10,00:44:54,00:15:15,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164636,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2037,F10528,Amalia Widi Astikasari,03:05:23,Female,412,00:01:13,00:39:48,00:39:39,00:26:27,00:18:21,00:45:06,00:14:46,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162382,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2038,F13224,Henny Natasha Rosalina,03:05:23,Female,413,00:02:13,00:42:23,00:41:01,00:26:01,00:18:57,00:41:53,00:12:53,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165023,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2039,M10706,Robert Ludoyo,03:05:25,Male,1574,00:01:26,00:38:59,00:39:27,00:26:25,00:19:13,00:43:49,00:16:03,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162552,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2040,M11683,Genta Sukma Lubawan,03:05:26,Male,1575,00:03:29,00:42:33,00:38:43,00:24:42,00:18:03,00:43:37,00:14:16,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,2041,M12575,Fransiskus Runtulalu,03:05:28,Male,1576,00:02:30,00:42:29,00:41:17,00:23:56,00:17:55,00:43:34,00:13:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164407,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
