Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
51,C40078,Muchammad Ridwan,03:52:12,03:52:01,Closed,14,Male,36,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31620,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
52,E40172,Paroki Robertus,03:53:33,03:53:29,Master Closed,10,Male,37,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31714,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
53,A10188,Sumalikiek Lemese,03:54:14,03:54:11,Open,14,Male,38,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28069,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
54,E40359,Puji Santoso,03:55:02,03:54:59,Master Closed,11,Male,39,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31901,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
55,E40093,Sih Saptono,03:56:41,03:56:38,Master Closed,12,Male,40,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
56,E40317,Didit Widiyana,03:57:41,03:57:39,Master Closed,13,Male,41,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31859,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
57,E40293,Emilmon,03:57:41,03:57:38,Master Closed,14,Male,42,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
58,E40018,Holil,03:58:18,03:58:17,Master Closed,15,Male,43,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
59,C40180,Stevanus Kristiawan,03:58:28,03:58:14,Closed,15,Male,44,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
60,E40270,Aan Gunawan,03:59:57,03:59:41,Master Closed,16,Male,45,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
61,A10126,Ari Yulianto,04:01:54,04:01:48,Open,15,Male,46,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28007,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
62,D40195,Listya Nurina,04:05:01,04:04:58,Closed,8,Female,16,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31737,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
63,E40287,Syam Budiharto,04:05:56,04:05:54,Master Closed,17,Male,47,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
64,E40163,Fahmi Raditya,04:10:22,04:10:13,Master Closed,18,Male,48,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31705,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
65,A10170,Ng Kien Yew,04:10:29,04:10:23,Open,16,Male,49,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
66,E40139,Tatit Palgunadi,04:10:44,04:10:39,Master Closed,19,Male,50,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31681,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
67,A10228,Levi Brandon Bollinger,04:10:51,04:10:17,Open,17,Male,51,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28109,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
68,A10113,Pujiyono Suwadi,04:11:38,04:11:05,Open,18,Male,52,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27994,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
69,C40362,Harifandi Suparyanto,04:14:43,04:14:04,Closed,16,Male,53,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
