Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
61,1153,Rizky Yulianto,01:17:06,Male,54,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91538,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
62,1261,Samir Husein,01:17:15,Male,55,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91646,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
63,1263,Muhammad Arif,01:17:15,Male,56,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91648,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
64,1268,Fitria Kol,01:17:16,Female,8,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
65,889,Bayu Permadani,01:17:24,Male,57,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91274,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
66,1184,Sulthon Fauzi,01:18:10,Male,58,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91569,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
67,1192,Susana Toro,01:18:24,Female,9,United States,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91577,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
68,830,Agus Pambudi,01:18:33,Male,59,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91215,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
69,819,Affan Lintang,01:18:47,Male,60,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91204,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
70,1058,M Hasan Mansur,01:19:02,Male,61,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91443,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
71,1312,Wahyu Adi Candra,01:19:39,Male,62,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91697,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
72,1075,Mochammad Imam G,01:19:50,Male,63,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91460,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
73,990,Ian Danarko,01:19:51,Male,64,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91375,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
74,925,Didik Ardianto,01:20:08,Male,65,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91310,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
75,1166,Say Hai Ho,01:20:29,Male,66,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
76,1212,Tom Muris,01:20:47,Male,67,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91597,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
77,901,Budi Sulamto,01:20:53,Male,68,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
78,1009,Jarot Susilo,01:20:56,Male,69,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91394,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
79,862,Anna Kantale,01:21:07,Female,10,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91247,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
80,1042,Leong Huat Khor,01:21:12,Male,70,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91427,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
81,1292,Sony Santoso,01:21:15,Male,71,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
82,1032,Koswara Koswara,01:21:19,Male,72,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
83,868,Arif Adi Pratama,01:21:35,Male,73,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91253,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
84,845,Alwi Rafi,01:21:52,Male,74,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
85,902,Cahyastri Sisca,01:21:54,Female,11,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
86,1124,Poniaji Poniaji,01:22:03,Male,75,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91509,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
87,806,Abdul Rokim,01:22:11,Male,76,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91191,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
88,1277,Teguh Budisantoso,01:22:37,Male,77,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91662,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
89,1197,Syahrul Gita,01:23:00,Male,78,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91582,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
90,1183,Suhardi Hardi,01:23:28,Male,79,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91568,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
91,1108,Niti Yanto,01:23:39,Male,80,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91493,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
92,1063,Manish Bhola,01:23:57,Male,81,Australia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91448,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
93,985,Heri Tanyono,01:24:11,Male,82,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91370,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
94,963,Frastya Wahana Muhammad,01:24:11,Male,83,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91348,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
95,1198,Syamsudin Arif,01:24:14,Male,84,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91583,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
96,1222,Wahyu Andri,01:24:16,Male,85,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91607,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
97,1086,Much Jia Ho,01:24:26,Female,12,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91471,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
98,1031,Kim Thai Chan,01:24:26,Female,13,Malaysia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
99,1276,Anastasia Fajarwati A,01:25:01,Female,14,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91661,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
100,1249,Yusuf Hermawan,01:25:22,Male,86,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91634,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
