Fav,Pos,Bib No,Share,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 4,CP 2 - Km 8,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,51,M1117,,Edwin Sutjipto,00:44:22,Master,5,Male,39,Indonesia,00:00:08,00:17:07,00:18:00,00:09:05,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214359,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,52,M2931,,Aditya Nur Rachman,00:44:34,National,21,Male,40,Indonesia,00:00:06,00:17:05,00:18:26,00:08:55,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216173,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,53,F2751,,Desi Kristiani,00:44:37,Top 10 National Winners,10,Female,13,Indonesia,00:00:02,00:17:25,00:18:28,00:08:41,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215993,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,54,M2718,,Munawar Hadi,00:44:40,National,22,Male,41,Indonesia,00:00:32,00:16:40,00:18:50,00:08:36,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215960,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,55,M1796,,Ardha Candra Ranadireksa,00:44:41,Master,6,Male,42,Indonesia,00:00:10,00:18:08,00:17:44,00:08:37,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215038,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,56,M1711,,Revaldy Desta Valiantza,00:44:48,National,23,Male,43,Indonesia,00:00:07,00:17:55,00:18:04,00:08:41,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214953,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,57,M2657,,Alexius Hunawan,00:44:48,Master,7,Male,44,Indonesia,00:00:02,00:16:26,00:18:52,00:09:26,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215899,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,58,M1224,,Yudhistira Bayu Perkasa,00:44:50,National,24,Male,45,Indonesia,00:00:04,00:17:48,00:18:06,00:08:51,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214466,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,59,M2429,,William Anwar,00:44:51,National,25,Male,46,Indonesia,00:00:01,00:17:07,00:18:36,00:09:05,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215671,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,60,M2543,,Fajar Harjanto,00:44:57,National,26,Male,47,Indonesia,00:00:23,00:17:12,00:18:18,00:09:02,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215785,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
