Pos,Bib No,Name,Time,Category,Cat Pos,Gender,"CP1 - KM 7,6",Finish,race_name,race_large_logo,race_category,runner_id,race_link
624,E1518,Ferry Sugianto,01:36:22.107,Open,253,Male,01:10:46.907,01:36:22.107,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169351,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
625,H1532,Muflihana Yuni,01:36:31.600,Master,67,Female,01:10:39.170,01:36:31.600,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
626,H1511,Noerma Hidajati,01:36:31.643,Master,68,Female,01:10:41.000,01:36:31.643,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169344,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
627,F1366,Mahmuddin Uddin,01:36:54.010,Master,199,Male,01:09:43.880,01:36:54.010,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169199,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
628,G1386,Shaffirra Maulina S,01:37:31.370,Open,93,Female,00:59:31.283,01:37:31.370,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169219,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
629,G1616,Dyah Ayu Pratiwi,01:37:34.803,Open,94,Female,01:11:05.330,01:37:34.803,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169449,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
630,G1728,Devi Mila,01:37:35.147,Open,95,Female,01:11:05.270,01:37:35.147,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169560,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
631,F1324,Ikhlas Thamrin,01:37:40.473,Master,200,Male,01:08:21.670,01:37:40.473,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169157,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
632,H1649,Felicitas Bela,01:37:41.347,Master,69,Female,01:10:35.760,01:37:41.347,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169482,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
633,G1001,Hanindhiar Ika,01:37:43.160,Open,96,Female,01:10:22.487,01:37:43.160,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168835,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
634,H1210,Dwi Retna Ariningsih,01:37:43.863,Master,70,Female,01:11:14.873,01:37:43.863,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169044,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
635,G1171,Windika Puspa,01:37:52.113,Open,97,Female,01:11:34.777,01:37:52.113,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169005,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
636,F1554,Ronaldo Pasaribu,01:37:56.430,Master,201,Male,01:02:59.323,01:37:56.430,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169387,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
637,E1136,Roy Wijaya,01:38:22.183,Open,254,Male,01:11:49.680,01:38:22.183,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168970,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
638,F1741,Ali Afandi,01:38:30.383,Master,202,Male,01:11:41.890,01:38:30.383,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169573,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
639,F1088,Donny Chandra,01:38:35.823,Master,203,Male,01:12:33.803,01:38:35.823,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168922,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
640,G1383,Fika Nur Anggita,01:38:58.087,Open,98,Female,01:10:47.420,01:38:58.087,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169216,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
641,E1412,Muhammad Nur Ajmi,01:39:04.843,Open,255,Male,01:10:47.900,01:39:04.843,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169245,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
642,F1654,Fm Siddharta,01:39:05.610,Master,204,Male,01:13:37.813,01:39:05.610,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169487,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
643,H1441,Prani Pramudita,01:39:05.883,Master,71,Female,01:12:09.887,01:39:05.883,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169274,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
644,G1442,Betsy Swastikowati,01:39:06.433,Open,99,Female,01:12:10.720,01:39:06.433,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169275,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
645,G1586,Clara Luciana,01:39:34.670,Open,100,Female,01:12:57.960,01:39:34.670,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169419,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
646,F1061,Abdullah Harlansyah,01:39:47.910,Master,205,Male,01:12:59.897,01:39:47.910,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
647,E1182,Didik Adji Sasongko,01:39:59.470,Open,256,Male,01:12:44.003,01:39:59.470,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169016,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
648,G1011,Debora Chrisnia Kurniawan,01:40:00.077,Open,101,Female,01:12:19.970,01:40:00.077,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
649,H1130,Enny Sundoro,01:40:19.093,Master,72,Female,01:13:40.600,01:40:19.093,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-168964,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
650,H1530,Conny Tampi,01:40:26.583,Master,73,Female,01:13:26.017,01:40:26.583,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-2-169363,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
