Pos,Race No,Name,Time,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
501,5678,CHRISTINE SARI RIMBA,00:50:48,109,Female,188,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128853,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
502,5606,SANNY LEO,00:50:49,72,Female,189,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
503,5609,KIARA LEXI,00:50:49,110,Female,190,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128784,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
504,5419,BUDIM TJAI,00:50:50,86,Male,314,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128594,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
505,6168,BENEDICTUS WIJIADI,00:50:53,221,Male,315,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129343,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
506,6163,ANGELLINA HANDOKO,00:50:54,111,Female,191,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129338,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
507,6193,RONALD TOLLOH,00:50:55,222,Male,316,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129368,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
508,5917,FANDRI SARJAYA,00:50:56,223,Male,317,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129092,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
509,5751,JUNI GANDA,00:50:56,73,Female,192,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128926,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
510,5603,SRI TRESNAWATI,00:50:57,74,Female,193,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128778,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
511,5230,BAKTI ABDILAH,00:51:00,224,Male,318,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128405,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
512,5592,ZALIKA AFFRYNA,00:51:01,112,Female,194,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-128767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
513,6148,SHESILIA SONDAKH,00:51:02,113,Female,195,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129323,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
514,5890,DJONI SOEDIKTO,00:51:03,87,Male,319,Sun Life Resolution Run,https://images.racetec.net/results/racelogo/19723/19723_79.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-79-2-129065,http://results.scorenow.co.id/results.aspx?CId=19723&RId=79
