Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1826,M10868,Denny Samba,02:56:46,Male,1423,00:00:57,00:37:48,00:37:02,00:23:04,00:18:03,00:45:30,00:14:18,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162712,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1827,F13091,Vincentia Shindy Utami,02:56:46,Female,360,00:00:59,00:38:21,00:36:26,00:23:04,00:18:02,00:45:32,00:14:18,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1828,M10917,Muhammad Muhlis,02:56:48,Male,1424,00:03:48,00:37:31,00:35:42,00:21:30,00:17:59,00:41:44,00:18:31,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162761,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1829,F11007,Sumartin,02:56:59,Female,361,00:02:07,00:38:59,00:38:52,00:24:38,00:17:24,00:41:11,00:13:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162850,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1830,M12023,Abi Hafizh Fadhlan,02:57:00,Male,1425,00:02:27,00:42:25,00:38:01,00:23:05,00:17:18,00:41:00,00:12:42,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1831,F12044,Dita Yulianti,02:57:06,Female,362,00:02:27,00:36:06,00:37:27,00:24:47,00:18:19,00:42:34,00:15:23,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163878,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1832,M11502,Benyamin Beny Kurniawan,02:57:08,Male,1426,00:03:31,00:40:27,00:38:02,00:21:33,00:16:42,00:40:54,00:15:58,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163342,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1833,M11802,Syevanus Handoyo,02:57:08,Male,1427,00:03:29,00:39:19,00:37:32,00:23:20,00:16:35,00:42:30,00:14:20,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163637,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1834,M12250,Wahyu Imam Bahtiar,02:57:08,Male,1428,00:00:06,00:30:44,00:38:28,00:25:04,00:20:54,00:45:53,00:15:56,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1835,M12418,Taufiq Pratama Wijayanto,02:57:09,Male,1429,00:04:23,00:38:39,00:37:19,00:24:22,00:17:11,00:41:30,00:13:41,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164250,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1836,F11141,Eprilia Sekarasih P,02:57:09,Female,363,00:04:02,00:40:37,00:37:12,00:23:53,00:16:55,00:40:21,00:14:06,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162982,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1837,M12520,Dio Randa Damara,02:57:11,Male,1430,00:04:01,00:41:59,00:39:52,00:23:12,00:16:52,00:38:19,00:12:54,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164352,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1838,M11806,Erwin Dwi Cahyono,02:57:11,Male,1431,00:04:02,00:36:56,00:35:32,00:23:11,00:17:43,00:43:20,00:16:24,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163641,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1839,M12834,Muhammad Luthfy Iqbal,02:57:12,Male,1432,00:01:14,00:36:31,00:33:55,00:23:18,00:16:54,00:49:09,00:16:08,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164666,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1840,F10762,Juita Sary Meliala,02:57:14,Female,364,00:01:36,00:37:54,00:38:58,00:25:11,00:17:20,00:41:52,00:14:20,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1841,M11591,Yana Setia Permana,02:57:14,Male,1433,00:02:43,00:35:03,00:34:35,00:24:27,00:19:25,00:47:29,00:13:28,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163430,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1842,F10860,Vonny Meilia,02:57:14,Female,365,00:00:53,00:38:50,00:37:48,00:23:29,00:17:53,00:44:58,00:13:21,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162704,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1843,M12650,Eryk Saputro,02:57:21,Male,1434,00:02:57,00:40:58,00:38:49,00:23:53,00:17:15,00:38:50,00:14:35,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164482,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1844,M11069,Edi Suyanto,02:57:27,Male,1435,00:03:46,00:36:01,00:36:18,00:25:55,00:17:39,00:43:35,00:14:09,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162911,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1845,M11158,Herman Djafar,02:57:28,Male,1436,00:02:03,00:35:03,00:35:20,00:25:39,00:18:24,00:44:13,00:16:43,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1846,13468,Dwi Agus Pramudya,02:57:29,Unknown,45,00:03:45,00:41:39,00:37:16,00:23:07,00:17:18,00:41:29,00:12:52,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165257,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1847,M12091,Adrongi,02:57:32,Male,1437,00:04:00,00:40:39,00:37:12,00:23:53,00:16:56,00:40:22,00:14:27,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163925,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1848,M10282,Alfan Yulista,02:57:34,Male,1438,00:04:26,00:39:23,00:34:57,00:25:53,00:17:22,00:42:17,00:13:12,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162141,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1849,13437,PETER RULAN ISMAN,02:57:34,Unknown,46,00:00:17,00:37:07,00:37:40,00:24:55,00:18:00,00:44:51,00:14:41,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165226,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1850,M11302,Kristian Bimo,02:57:37,Male,1439,00:00:35,00:39:24,00:38:36,00:24:00,00:16:14,00:43:24,00:15:21,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163142,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
