Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
351,1146,Riduwan Suwandi,02:10:52,Male,254,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91531,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
352,1130,Putra Wijaya,02:10:57,Male,255,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
353,958,Farid Sugiarto,02:11:19,Male,256,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91343,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
354,861,Anita Susilowati,02:11:21,Female,98,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91246,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
355,846,Amita Dewi,02:11:23,Female,99,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91231,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
356,1307,Marisa Elvi Dayanti,02:11:33,Female,100,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91692,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
357,1309,Revi Adheriyani,02:11:36,Female,101,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91694,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
358,977,Haris Wibowo,02:11:41,Male,257,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91362,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
359,1137,Ramandika Arya Wibowo,02:11:43,Male,258,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91522,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
360,1127,Prilla Avia Nahardi,02:11:45,Female,102,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91512,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
361,1205,Tatra U Hime,02:14:11,Female,103,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
362,904,Choirul Ibad,02:16:14,Male,259,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91289,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
363,1018,Juko Setiono Candra,02:16:35,Male,260,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91403,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
364,1308,Muhammad Perdana Airlangga,02:16:41,Male,261,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91693,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
