Fav,Pos,Bib No,Share,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 4,CP 2 - Km 8,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1861,M1305,,Buyung Ramadhan Mandala Putra,01:52:09,National,959,Male,1273,Indonesia,00:00:20,00:40:31,00:47:54,00:23:22,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214547,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1862,3082,,ADAM RAMADANDI,01:52:17,National,960,Male,1274,Indonesia,00:02:45,00:39:06,00:46:27,00:23:57,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1863,F2159,,Nisrina Nur Amalina,01:53:15,National,422,Female,583,Indonesia,,,01:29:39,00:23:36,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215401,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1864,F1592,,Kwik Vida Arianti Hadinata,01:53:42,National,423,Female,584,Indonesia,00:02:34,00:42:42,00:44:17,00:24:08,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214834,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1865,M1348,,Doni Pratama,01:53:54,National,961,Male,1275,Indonesia,00:02:51,00:35:43,00:48:20,00:26:59,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1866,F1327,,Diana Livia,01:53:54,National,424,Female,585,Indonesia,00:02:53,00:35:41,00:48:18,00:27:01,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214569,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1867,M2560,,Fadly Mundzirwan Rm,01:53:54,National,962,Male,1276,Indonesia,00:02:54,00:35:40,00:48:35,00:26:44,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1868,F2649,,Kiki Susilowati,01:53:54,National,425,Female,586,Indonesia,00:02:50,00:35:36,00:48:23,00:27:03,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1869,F2023,,Wahyu Istiyorestu,01:53:55,National,426,Female,587,Indonesia,00:02:52,00:35:39,00:48:16,00:27:06,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215265,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1870,M1953,,Faizal Rizky Nurul Qhomar,01:53:55,National,963,Male,1277,Indonesia,00:02:55,00:35:37,00:48:26,00:26:54,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215195,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1871,M1052,,Mateus Dian Sanjaya,01:53:58,National,964,Male,1278,Indonesia,00:02:55,00:35:37,00:48:16,00:27:09,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214294,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1872,F2906,,Ipung Rina,01:53:58,National,427,Female,588,Indonesia,00:02:18,00:41:46,00:47:48,00:22:05,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216148,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1873,M2705,,I Dewa Gede Aditya Mahardika,01:53:58,National,965,Male,1279,Indonesia,00:02:52,00:35:35,00:48:43,00:26:47,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1874,M1381,,Agni Kudang Indrasmara,01:53:58,National,966,Male,1280,Indonesia,00:02:51,00:35:38,00:48:19,00:27:09,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214623,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1875,F2260,,Ratna Eksya Noviyanti,01:53:58,National,428,Female,589,Indonesia,00:01:41,00:36:50,00:48:27,00:27:00,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215502,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1876,M1321,,Faisal Rachman,01:53:59,National,967,Male,1281,Indonesia,00:02:53,00:35:39,00:48:13,00:27:12,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214563,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1877,M1286,,Doni Setiawan,01:53:59,National,968,Male,1282,Indonesia,00:02:57,00:35:35,00:48:39,00:26:46,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214528,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1878,F2959,,Meri Oktaviani,01:54:05,Master,143,Female,590,Indonesia,00:02:16,00:42:02,00:47:38,00:22:08,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216201,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1879,F2958,,Devi Lestari,01:54:05,Master,144,Female,591,Indonesia,00:02:16,00:42:01,00:47:42,00:22:04,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216200,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1880,F2409,,Sella Febrianti Sunardi,01:54:23,National,429,Female,592,Indonesia,00:00:40,00:43:28,00:44:51,00:25:23,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215651,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1881,M1735,,Aminudin Aditya Pamungkas,01:54:25,National,969,Male,1283,Indonesia,00:02:53,00:35:40,00:48:17,00:27:35,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214977,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1882,M1686,,Hendro Cahyono,01:54:25,National,970,Male,1284,Indonesia,00:02:51,00:35:39,00:48:18,00:27:35,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214928,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1883,M2416,,Deni Ariyanto,01:54:25,National,971,Male,1285,Indonesia,00:02:51,00:35:36,00:48:23,00:27:35,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215658,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1884,3087,,SRI ASWITO ZAINUL,01:54:31,National,972,Male,1286,Indonesia,00:01:58,00:42:19,00:46:00,00:24:12,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1885,M2480,,Yusuf Putra Pradana,01:54:32,National,973,Male,1287,Indonesia,00:02:47,00:42:55,00:44:38,00:24:10,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1886,F2348,,Puri Ratna Larasati,01:54:32,National,430,Female,593,Indonesia,00:02:46,00:43:00,00:44:44,00:24:00,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1887,M1720,,Thomas Hendri Hananto,01:54:42,National,974,Male,1288,Indonesia,00:02:47,00:49:29,00:47:05,00:15:18,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1888,M1820,,Slamet Riyadi,01:54:42,National,975,Male,1289,Indonesia,00:02:46,00:44:57,00:42:32,00:24:25,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215062,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1889,M2293,,Juniawan Andra Saputra,01:55:08,National,976,Male,1290,Indonesia,00:02:48,00:43:18,00:45:50,00:23:11,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215535,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1890,F2300,,Bethari Prathiwi Putri,01:55:08,National,431,Female,594,Indonesia,00:02:48,00:43:15,00:45:52,00:23:12,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215542,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1891,M2777,,Werry Yulianto,01:55:33,Master,296,Male,1291,Indonesia,00:03:05,00:42:31,00:44:25,00:25:30,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216019,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1892,M2521,,Raden Wahyudi Secodiningrat,01:55:34,Master,297,Male,1292,Indonesia,00:03:05,00:42:16,00:44:35,00:25:37,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215763,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1893,M1354,,Freddy Rusli,01:55:34,National,977,Male,1293,Indonesia,00:03:13,00:42:06,00:44:39,00:25:34,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1894,F1031,,Ayu Octavia Dewi,01:55:34,National,432,Female,595,Indonesia,00:03:13,00:42:07,00:44:37,00:25:36,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214273,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1895,F2242,,Anggie Kaniasari,01:55:34,Master,145,Female,596,Indonesia,00:03:05,00:42:13,00:44:40,00:25:35,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215484,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1896,F1654,,Effa Primasari,01:55:34,Master,146,Female,597,Indonesia,00:03:03,00:42:30,00:44:28,00:25:31,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214896,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1897,M2878,,Hendy Satya Mukti,01:55:47,National,978,Male,1294,Indonesia,00:02:02,00:44:13,00:46:05,00:23:25,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216120,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1898,F2187,,Catharina Rini Handayani,01:55:57,National,433,Female,598,Indonesia,00:02:47,00:46:50,00:48:50,00:17:29,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215429,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1899,F2411,,Nur Rahmawati,01:55:57,National,434,Female,599,Indonesia,00:02:45,00:46:53,00:48:44,00:17:33,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,1900,3083,,RIFA LESTARI,01:55:57,National,435,Female,600,Indonesia,00:02:46,00:46:45,00:48:53,00:17:32,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-216325,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
