Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,race_name,race_large_logo,race_category,runner_id,race_link
1,108,Pretty Sihite,03:11:51,All Ages,1,Female,1,BOROBUDUR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_100.png,Women's Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-100-2-134834,http://results.scorenow.co.id/results.aspx?CId=19723&RId=100
2,101,Irma Handayani,03:12:33,All Ages,2,Female,2,BOROBUDUR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_100.png,Women's Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-100-2-134827,http://results.scorenow.co.id/results.aspx?CId=19723&RId=100
3,102,Oliva Sadi,03:31:00,All Ages,3,Female,3,BOROBUDUR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_100.png,Women's Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-100-2-134828,http://results.scorenow.co.id/results.aspx?CId=19723&RId=100
4,107,Sharfina Sheila Sosada,03:38:35,All Ages,4,Female,4,BOROBUDUR MARATHON,https://images.racetec.net/results/racelogo/19723/19723_100.png,Women's Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-100-2-134833,http://results.scorenow.co.id/results.aspx?CId=19723&RId=100
