Pos,Bib No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
101,A10092,I Nyoman Teddy,04:40:52,04:40:29,Open,30,Male,79,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27973,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
102,C40075,Robianto,04:41:05,04:40:54,Closed,23,Male,80,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31617,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
103,A10038,Elson Aceman,04:42:07,04:42:04,Open,31,Male,81,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
104,A10065,Soehendro,04:42:12,04:42:09,Open,32,Male,82,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27946,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
105,A10079,Chandra Dewangga Primadani,04:42:35,04:42:33,Open,33,Male,83,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27960,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
106,C40108,Christian Andreas,04:43:11,04:42:57,Closed,24,Male,84,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31650,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
107,E40319,Achmad Sholeh,04:43:18,04:43:11,Master Closed,28,Male,85,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
108,E40054,Sudarsono,04:43:33,04:43:16,Master Closed,29,Male,86,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
109,E40365,Zulandra,04:44:04,04:44:03,Master Closed,30,Male,87,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31907,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
110,E40064,Stevanus Budi Hartanto,04:45:26,04:44:58,Master Closed,31,Male,88,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
111,E40341,Halim Juasa Sembiring,04:45:31,04:45:29,Master Closed,32,Male,89,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31883,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
112,A10102,Aidil Fitra Wardani,04:46:20,04:45:54,Open,34,Male,90,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27983,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
113,A10200,Rooy Salamony,04:47:36,04:47:32,Open,35,Male,91,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-28081,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
114,C40230,Agus Widodo,04:47:52,04:47:47,Closed,25,Male,92,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
115,A10091,Diki Apriliansyah,04:48:48,04:48:34,Open,36,Male,93,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27972,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
116,E40371,Slamet,04:48:57,04:48:57,Master Closed,33,Male,94,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31913,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
117,A10075,Abdul Aziz Bin Zakariah,04:49:18,04:49:09,Open,37,Male,95,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27956,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
118,C40346,Febrianto Sucipta Nugraha,04:50:13,04:50:09,Closed,26,Male,96,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
119,C40100,Tegas Adillian,04:50:18,04:50:06,Closed,27,Male,97,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31642,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
120,E40318,Arijanto Basuki,04:50:21,04:50:14,Master Closed,34,Male,98,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31860,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
121,A10108,Andi Anshori,04:50:44,04:50:26,Open,38,Male,99,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27989,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
122,A10066,Muhammad Aziz Kurniawan,04:51:33,04:51:30,Open,39,Male,100,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27947,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
123,A10003,Gunawan,04:51:45,04:51:37,Open,40,Male,101,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27885,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
124,C40192,Rahman Ali Kurdi,04:52:33,04:51:55,Closed,28,Male,102,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31734,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
125,E40354,Sarwono,04:52:46,04:52:44,Master Closed,35,Male,103,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31896,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
126,C40143,Achmad Chafid Amirullah,04:52:47,04:52:13,Closed,29,Male,104,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31685,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
127,C40095,Andre Adinara,04:53:02,04:52:53,Closed,30,Male,105,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31637,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
128,E40098,A Agus Heru Murcahyono,04:54:36,04:54:30,Master Closed,36,Male,106,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31640,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
129,C40217,Novian Hardi Ashari,04:54:43,04:54:17,Closed,31,Male,107,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31759,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
130,C40364,Andy Irawan,04:54:43,04:54:41,Closed,32,Male,108,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
131,E40308,Natanael Juan Ansari,04:54:59,04:54:47,Master Closed,37,Male,109,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31850,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
132,C40247,Suyatno,04:55:21,04:55:19,Closed,33,Male,110,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31789,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
133,A10081,Rudy Asiang,04:55:48,04:55:13,Open,41,Male,111,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-27962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
134,C40114,Hendy Pradana Putra,04:56:34,04:56:03,Closed,34,Male,112,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31656,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
135,C40013,Moh Rizky Ikhwanuddin,04:56:50,04:56:50,Closed,35,Male,113,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31555,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
136,C40106,Asep Wilantoro,04:56:50,04:56:47,Closed,36,Male,114,,Borobudur Marathon 2017,https://images.racetec.net/results/racelogo/19723/19723_21.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-21-1-31648,http://results.scorenow.co.id/results.aspx?CId=19723&RId=21
