Pos,Race No,Name,Time,Gender,Gen Pos,Country,CP1 - KM,Finish,race_name,race_large_logo,race_category,runner_id,race_link
311,163,I Komang Sudiantara,00:59:36,Male,261,Indonesia,00:24:27,00:34:38,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
312,943,M CHARIS,00:59:45,Male,262,Indonesia,00:26:09,00:32:03,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186826,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
313,965,La Ode Musu,00:59:46,Male,263,Indonesia,00:24:54,00:34:42,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186848,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
314,858,Pande gede dita subangkit,00:59:47,Male,264,Indonesia,00:25:02,00:34:26,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186741,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
315,857,Sony Kris,00:59:50,Male,265,Indonesia,00:27:07,00:31:50,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186740,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
316,883,I GDE KETUT KALYANA ADI BRATA,00:59:56,Male,266,Indonesia,00:27:04,00:32:03,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186766,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
317,12,saudian r,00:59:58,Male,267,Indonesia,00:26:48,00:32:59,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185900,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
318,958,NURLIAN JASIN,01:00:02,Female,47,Indonesia,00:25:56,00:34:00,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186841,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
319,178,Ni Putu Eka Purwanti,01:00:05,Female,48,Indonesia,00:26:00,00:33:43,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186066,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
320,416,Fariz fatullah,01:00:14,Male,268,Indonesia,00:25:40,00:34:10,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
321,404,Williem Nicholas,01:00:14,Male,269,Indonesia,00:25:38,00:34:12,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
322,954,MUHAMMAD HUMAM,01:00:16,Male,270,Indonesia,,01:00:16,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186837,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
323,592,Adhi Widyarthana,01:00:19,Male,271,Indonesia,,01:00:19,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186475,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
324,949,KHAIRI WIJAYA,01:00:19,Male,272,Indonesia,00:25:49,00:32:53,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186832,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
325,16,Ketut Cintya Putri,01:00:20,Female,49,Indonesia,00:26:51,00:33:19,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
326,212,IMade Suardika,01:00:22,Male,273,Indonesia,00:25:35,00:33:33,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186100,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
327,292,nurfaisal,01:00:22,Male,274,Indonesia,00:26:34,00:32:46,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186179,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
328,772,Wayan purana,01:00:25,Male,275,Indonesia,00:26:15,00:33:19,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
329,810,Agra altara,01:00:25,Male,276,Indonesia,00:26:16,00:33:22,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186693,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
330,764,Hendri,01:00:26,Male,277,Indonesia,00:26:02,00:33:05,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186647,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
331,607,Alland Adithia,01:00:26,Male,278,Indonesia,00:26:10,00:33:34,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186490,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
332,889,I Putu Suartomy Putra S H M H,01:00:28,Male,279,Indonesia,00:25:48,00:33:10,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
333,602,Shaina Aryaputri Singgih,01:00:34,Female,50,Indonesia,00:26:08,00:34:08,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186485,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
334,961,SAFA ADITYA PRADANA,01:00:34,Male,280,Indonesia,00:26:31,00:33:13,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186844,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
335,566,EKO KURNIAWAN,01:00:35,Male,281,Indonesia,00:25:57,00:33:38,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186449,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
336,974,M Daffa Ramadhan,01:00:35,Male,282,Indonesia,00:26:37,00:33:09,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
337,540,Jafriedi,01:00:45,Male,283,Indonesia,,01:00:45,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
338,983,BNN 3,01:00:46,Mixed,5,,,01:00:46,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186866,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
339,654,Alya Grizelda Jafani Putri,01:00:46,Female,51,Indonesia,,01:00:46,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186537,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
340,118,I Nyoman Suyasa Berata,01:00:50,Male,284,Indonesia,00:26:18,00:34:21,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186006,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
341,473,Hermanto,01:00:50,Male,285,Indonesia,00:26:05,00:34:45,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186356,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
342,417,I MADE PUTRA SEDANA,01:00:52,Male,286,Indonesia,00:25:40,00:34:53,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186300,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
343,424,GUN GUN YUNIZAR,01:01:01,Male,287,Indonesia,00:25:28,00:34:26,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186307,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
344,428,Farid Luthfi,01:01:14,Male,288,Indonesia,00:29:23,00:31:23,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186311,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
345,70,Johan Axel Pariury,01:01:22,Male,289,Indonesia,00:26:08,00:34:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185958,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
346,294,Yesaya Robert Adrian Dumais,01:01:29,Male,290,Indonesia,00:25:46,00:35:40,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186181,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
347,568,Agung Hendra,01:01:38,Male,291,Indonesia,00:26:03,00:35:08,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186451,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
348,166,I Putu Eka Merta Juniwijaya,01:01:48,Male,292,Indonesia,00:26:40,00:34:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186054,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
349,715,I KADEK OKA PUTRA,01:01:52,Male,293,Indonesia,00:26:04,00:35:43,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
350,636,I Made Panji Adinata,01:01:53,Male,294,Indonesia,00:25:24,00:35:56,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186519,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
