Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 2,5",CP 2 KM 5,"CP 3 KM 7,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1451,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194466,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1452,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194467,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1453,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194468,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1454,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194469,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1455,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194470,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1456,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194471,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1457,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194472,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1458,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1459,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194474,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,1460,,DNS,Unknown,,,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194475,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
