Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 2,5",CP 2 KM 5,"CP 3 KM 7,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,M 0523,Faizal Zakaria,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196604,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0544,Rizal Fuad Hariri,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196625,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0572,Wartono Wartono,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0580,Azhar Irwan,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196661,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0591,Farans Thaariq,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196672,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0594,Rendra Adkha,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196675,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0606,Dicky Achmad M,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196687,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0615,IFAN RIZKI PRATAMA,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0618,Nazzala Walu,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196699,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0638,Muhtadi Setyanto,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0647,Barkah Widi,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196728,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0691,Melok Tin,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196772,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0695,Syuharul Qomar,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-196776,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0735,dian retno anugrah,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193750,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0744,Muhammad Ichsan Nasution,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193759,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0768,Henny Purwanti,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193783,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0802,Novi Prasetio,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193817,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0807,Beny Setiawan,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193822,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0838,RETNO SUPRIYATININGSIH,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193853,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0850,Rosida Tanjung,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0854,Irwan to,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193869,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0859,Dicky Rokhim,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0875,Uhlil Afsor,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193890,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0876,Dio Pamungkas,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193891,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0894,Yuniarti Yuniarti,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193909,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0906,inne nova,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193921,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0923,Wahyu Fajar Herdiyono,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193938,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0935,Yuli Kusworo,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193950,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 0944,agus trisnohadi,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 0981,Regina Suwono,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-193996,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 1005,Ricko Riyanto,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194020,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 1015,Gilang Pramana,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194030,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 1016,Rhendika Maulan Putra,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194031,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,F 1026,MONIKA SIHALOHO,DNS,Female,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194041,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 1034,Muh Tri Nugroho Fahrudhin,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194049,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
,M 1036,Pratomo Santosanengtyas,DNS,Male,,Indonesia,,,,,,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-1-194051,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
