Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 2,CP 2 - Km 6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
601,E2501,Andi Muhammad Rahmad,01:09:32,National,367,Male,479,Indonesia,00:00:11,00:13:21,00:26:23,00:29:35,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210366,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
602,E4055,Jonathan William Asali,01:09:33,National,368,Male,480,Indonesia,00:01:44,00:13:04,00:25:11,00:29:33,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
603,E2633,Rahmanto Prabowo,01:09:34,National,369,Male,481,Indonesia,00:02:01,00:12:53,00:26:24,00:28:15,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210498,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
604,E3426,Pujiyanto,01:09:35,National,370,Male,482,Indonesia,00:00:31,00:13:39,00:26:51,00:28:33,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-211286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
605,E2558,Cassyus Boy Sandro,01:09:36,National,371,Male,483,Indonesia,00:02:04,00:12:18,00:26:05,00:29:08,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210423,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
606,E2736,Rendy Immanuel Sitorus,01:09:36,National,372,Male,484,Indonesia,00:01:25,00:12:56,00:25:34,00:29:40,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
607,E3095,Muhammad Yusup,01:09:37,National,373,Male,485,Indonesia,00:01:02,00:12:54,00:26:04,00:29:36,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
608,E2995,Qashtalani Haramaini,01:09:38,National,374,Male,486,Indonesia,00:01:32,00:15:48,00:25:53,00:26:23,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210855,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
609,E2149,Muhammad Yuda Khabibulloh,01:09:39,National,375,Male,487,Indonesia,00:01:58,00:10:56,00:25:39,00:31:05,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210014,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
610,E2459,Muhammad Dennis Aulia Rahman,01:09:39,National,376,Male,488,Indonesia,00:02:09,00:13:45,00:25:19,00:28:25,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
611,F2351,Carolina Halim,01:09:42,National,55,Female,99,Indonesia,00:02:12,00:12:35,00:25:38,00:29:15,PLN Electric Run,https://images.racetec.net/results/racelogo/19723/19723_155.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-155-2-210216,http://results.scorenow.co.id/results.aspx?CId=19723&RId=155
