Pos,Race No,Name,Time,Category,Cat Pos,Gender,CP1 - KM 1.5,CP2 - KM 7.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
676,1645,SUHENDRO PREMONO,01:28:00.097,Master,135,Male,00:13:08.340,01:04:29.833,01:28:00.097,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224209,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
677,1901,SUTANTO SANJAYA,01:28:00.703,Master,136,Male,00:13:50.170,01:06:01.543,01:28:00.703,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
678,1890,SATIYO,01:28:03.400,Nasional,344,Male,00:13:06.607,01:06:41.763,01:28:03.400,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224454,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
679,1402,M YOGI K,01:28:06.287,Nasional,345,Male,00:10:41.493,01:02:48.477,01:28:06.287,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223966,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
680,1037,NOFIK LUKMAN HAKIM,01:28:08.973,Nasional,346,Male,00:14:05.330,01:05:52.877,01:28:08.973,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223601,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
681,1293,ARIE WIDYA,01:28:13.560,Nasional,116,Female,00:14:00.740,01:05:25.420,01:28:13.560,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
682,1540,MHD FADLY,01:28:15.203,Nasional,347,Male,00:12:49.603,01:05:20.157,01:28:15.203,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224104,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
683,1458,MUH KHAFID WAHYU NUGROHO,01:28:15.637,Nasional,348,Male,00:12:46.513,01:04:53.430,01:28:15.637,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224022,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
684,1717,I DEWA GEDE ADITYA MAHARDIKA,01:28:17.457,Nasional,349,Male,00:11:25.477,01:03:21.283,01:28:17.457,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224281,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
685,1900,JANUAR EKA PRIYATNO,01:28:22.600,Master,137,Male,00:13:40.440,01:05:23.240,01:28:22.600,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224464,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
686,1423,RISKA SUHARYANI,01:28:26.800,Nasional,117,Female,00:12:22.023,01:05:15.243,01:28:26.800,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223987,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
687,1633,ELLEN TUWAIDAN,01:28:28.317,Master,62,Female,00:12:30.530,01:05:44.983,01:28:28.317,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224197,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
688,1671,ANDRI TRISNO,01:28:30.027,Nasional,350,Male,00:13:29.777,01:06:00.727,01:28:30.027,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224235,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
689,1216,VINA AMELIA,01:28:32.303,Master,63,Female,00:12:18.487,01:05:17.470,01:28:32.303,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223780,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
690,1749,FANDY AHMAD PRATAMA,01:28:32.853,Nasional,351,Male,00:11:39.133,01:06:19.213,01:28:32.853,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224313,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
691,1987,SOFYAN SETYO ISWAHYUDI,01:28:39.140,Master,138,Male,00:12:43.860,01:04:34.203,01:28:39.140,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
692,1526,IR. SONNY RIZQI,01:28:39.850,Master,139,Male,00:11:48.160,01:06:05.380,01:28:39.850,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224090,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
693,1622,DENIS FIDITA KARYA,01:28:39.860,Master,140,Male,00:14:40.873,01:07:09.780,01:28:39.860,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224186,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
694,1324,ANUGRAH SETIAWAN,01:28:43.680,Nasional,352,Male,00:13:07.647,01:04:34.890,01:28:43.680,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
695,1328,KRESNA RAMADHANY,01:28:47.640,Nasional,353,Male,00:12:35.420,01:03:50.880,01:28:47.640,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223892,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
696,2027,SRIWURYANI,01:28:49.413,Master,64,Female,00:13:12.117,01:05:28.630,01:28:49.413,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224591,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
697,2026,SRI MULYANI,01:28:49.533,Master,65,Female,00:13:10.643,01:05:27.230,01:28:49.533,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224590,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
698,1454,STEFANUS HENGKIE MARSENO,01:29:03.590,Nasional,354,Male,00:13:32.107,01:02:13.820,01:29:03.590,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224018,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
699,1240,FANNY INDRA WARMAN,01:29:03.710,Nasional,355,Male,00:13:33.483,01:02:12.613,01:29:03.710,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-223804,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
700,1455,KADEK YURIS WIRA ARTHA,01:29:03.790,Nasional,356,Male,00:13:35.433,01:02:20.937,01:29:03.790,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-2-224019,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
