Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
51,1187,Eddy Trang,02:53:06,Male,48,United States,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
52,1250,Johanes Hasim,02:53:52,Male,49,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5191,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
53,1436,riki riki,02:54:10,Male,50,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5377,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
54,1338,Putu Adhi Purwanto,02:54:35,Male,51,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
55,1163,Cassandra Loo,02:55:03,Female,4,Singapore,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5104,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
56,1234,I Wayan Teguh Astawan,02:55:39,Male,52,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5175,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
57,1164,Centriwati Centriwati,02:55:58,Female,5,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5105,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
58,1175,Devi Bangkit Nur Safaat,02:56:23,Male,53,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5116,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
59,1126,Allaq Syariat,02:56:23,Male,54,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5067,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
60,1137,Arif Utomo,02:56:24,Male,55,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5078,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
61,1148,Bagus Brahmanto Aji Guno,02:57:00,Male,56,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5089,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
62,1247,Jacky Tjoeng,02:57:32,Male,57,Singapore,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5188,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
63,1227,Hermayanto Hermayanto,02:57:55,Male,58,Indonesia,BROMO MARATHON 2018,https://images.racetec.net/results/racelogo/19723/19723_37.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-37-2-5168,http://results.scorenow.co.id/results.aspx?CId=19723&RId=37
