Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
26,30534,David Rovel,00:58:46,00:57:32,ALL AGES,22,Male,22,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69743,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
27,30502,Xunchao Quan,00:58:46,00:58:34,ALL AGES,23,Male,23,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69711,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
28,30250,Muhammad Yasin Abdullah,00:59:01,00:58:24,ALL AGES,24,Male,24,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69459,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
29,30980,Jerry Lazarus Lopulisa,00:59:18,00:59:01,ALL AGES,25,Male,25,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70189,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
30,30455,Roy Saputra,00:59:21,00:58:18,ALL AGES,26,Male,26,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69664,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
31,30443,Resi Bismoko,00:59:32,00:59:26,ALL AGES,27,Male,27,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69652,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
32,30234,Sukadi,01:01:14,01:00:36,ALL AGES,28,Male,28,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69443,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
33,30444,Vita Mahaswari,01:01:22,01:01:17,ALL AGES,5,Female,5,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69653,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
34,30125,Mayangpuri Adzani Maulina,01:01:38,01:00:01,ALL AGES,6,Female,6,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
35,30825,Farid Efendi,01:02:17,01:02:02,ALL AGES,29,Male,29,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70034,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
36,30264,Yohanes Eko Wahyu Ardiyanto,01:02:26,01:00:53,ALL AGES,30,Male,30,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
37,30315,Eva Yulianty Wijaya,01:02:27,01:02:17,ALL AGES,7,Female,7,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
38,31001,Neil Gardner,01:02:40,01:01:56,ALL AGES,31,Male,31,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
39,30257,Nurhalimah,01:02:52,01:00:51,ALL AGES,8,Female,8,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69466,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
40,30435,Asep Permana,01:03:34,01:01:59,ALL AGES,32,Male,32,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69644,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
41,30318,Zusron Al Farchan,01:03:35,01:01:47,ALL AGES,33,Male,33,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69527,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
42,30648,Jeudi Putri Pratiwi,01:03:44,01:03:25,ALL AGES,9,Female,9,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69857,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
43,30832,Ari Sulistiyono,01:03:47,01:02:51,ALL AGES,34,Male,34,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70041,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
44,30750,Gregorius Ardya Galih Pamungkas,01:04:00,01:03:43,ALL AGES,35,Male,35,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
45,30733,Septian Gamal Al Fattah,01:04:07,01:02:59,ALL AGES,36,Male,36,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
46,30316,Dewi Gosal,01:04:21,01:02:38,ALL AGES,10,Female,10,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69525,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
47,30558,Migo,01:04:33,01:03:58,ALL AGES,11,Female,11,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69767,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
48,30848,Purwo Yuli Atmoko,01:04:33,01:03:44,ALL AGES,37,Male,37,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70057,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
49,30809,Fredy Dwi Iriawan,01:04:34,01:04:14,ALL AGES,38,Male,38,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-70018,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
50,30317,Zainuri Alfian,01:04:35,01:02:49,ALL AGES,39,Male,39,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-4-69526,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
