Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,1051,M10855,Cornelius Febrian Elsamanda,02:32:08,Male,867,00:01:03,00:34:11,00:31:38,00:21:05,00:14:59,00:38:01,00:11:09,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162699,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1052,F11957,Winarti,02:32:10,Female,161,00:03:59,00:34:36,00:33:20,00:21:13,00:15:09,00:32:39,00:11:11,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1053,M12018,Chriestian Marteindo,02:32:11,Male,868,00:01:07,,,01:27:58,,,02:32:11,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1054,13413,Aang,02:32:11,Unknown,25,00:01:15,00:33:14,00:33:37,00:21:26,00:16:02,00:35:45,00:10:49,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165202,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1055,F10702,Farah Mutiasari,02:32:15,Female,162,00:04:50,00:35:59,00:32:20,00:20:06,00:14:21,00:34:11,00:10:26,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162548,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1056,M12624,Mukhlis Pujiono,02:32:15,Male,869,00:02:25,00:38:16,00:32:31,00:20:02,00:14:22,00:33:58,00:10:38,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164456,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1057,M10030,Rizki Hermanu Saptonugroho,02:32:24,Male,870,00:01:45,00:37:13,00:33:16,00:20:05,00:14:12,00:33:39,00:12:10,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-161890,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1058,M11136,Mohamad Imam Bukhori,02:32:25,Male,871,00:02:25,00:36:43,00:33:13,00:20:29,00:13:59,00:33:55,00:11:38,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-162977,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1059,M12241,Ferry Herma J,02:32:25,Male,872,00:04:03,00:34:40,00:32:43,00:19:55,00:14:29,00:33:16,00:13:16,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-164075,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,1060,M13205,Hendri Winoto Hasan,02:32:28,Male,873,00:00:04,00:31:47,00:34:39,00:24:33,00:14:17,00:36:28,00:10:37,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-165008,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
