Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,"CP 1 - KM 2,9",Finish,race_name,race_large_logo,race_category,runner_id,race_link
51,R5720,ISTIMU FARIDA,00:24:53,Master 40,3,Female,11,Indonesia,00:00:00,00:14:56,00:09:56,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6573,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
52,6659,Bhastian Jati Wicaksono,00:24:53,Open,15,Male,41,Indonesia,00:00:47,00:14:37,00:09:28,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7512,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
53,6564,NUR AHMAD,00:25:06,Open,21,Male,42,Indonesia,00:00:00,00:15:00,00:10:06,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
54,L5260,Firmansyah Bahtiar,00:25:09,Open,19,Male,43,Indonesia,00:00:36,00:15:18,00:09:14,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6113,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
55,6623,Putra Adi Irawan,00:25:13,Open,22,Male,44,Indonesia,00:00:03,00:14:57,00:10:13,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7476,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
56,L5140,Ronaldo Octavianus,00:25:22,Open,26,Male,45,Indonesia,00:00:00,00:15:26,00:09:55,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-5993,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
57,R5667,Erni Ulatningsih,00:25:28,Master 40,4,Female,12,Indonesia,00:00:00,00:15:25,00:10:03,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-6520,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
58,L5084,Dhaniswara Pradana,00:25:31,Open,27,Male,46,Indonesia,00:00:00,00:15:26,00:10:05,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-5937,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
59,6536,Denny Maliantomo,00:25:55,Open,31,Male,47,Indonesia,00:00:02,00:15:41,00:10:10,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7389,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
60,L6195,Dimas Adytya,00:25:56,Open,28,Male,48,Indonesia,00:00:21,00:15:30,00:10:04,SHA Run For Solo,https://images.racetec.net/results/racelogo/19723/19723_146.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-146-3-7048,http://results.scorenow.co.id/results.aspx?CId=19723&RId=146
