Fav,Pos,Bib No,Share,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,CP 1 - Km 4,CP 2 - Km 8,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,601,M1553,,Dani Chika Daya,01:05:01,National,379,Male,483,Indonesia,00:02:50,00:25:56,00:23:41,00:12:32,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,602,M2573,,Nur Setiyo,01:05:03,National,380,Male,484,Indonesia,00:00:32,00:22:55,00:27:22,00:14:12,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215815,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,603,M1861,,Yanuar Firmansyah,01:05:03,National,381,Male,485,Indonesia,00:00:14,00:24:08,00:27:14,00:13:26,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215103,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,604,F2251,,Oktavia Nitasari,01:05:04,Master,27,Female,117,Indonesia,00:01:16,00:24:35,00:26:16,00:12:56,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215493,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,605,M2717,,Andy Dunhill,01:05:04,National,382,Male,486,Indonesia,00:02:18,00:24:13,00:25:21,00:13:11,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215959,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,606,F1751,,Lingga Yunita,01:05:08,National,76,Female,118,Indonesia,00:00:14,00:23:51,00:28:17,00:12:44,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214993,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,607,M1368,,Indra Suswandhana,01:05:11,National,383,Male,487,Indonesia,00:01:23,00:23:49,00:26:39,00:13:19,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-214610,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,608,M1904,,Ahmad Barnaba Hisyam,01:05:11,Master,87,Male,488,Indonesia,00:00:09,00:23:35,00:28:53,00:12:33,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,609,M1994,,Ali Al Hadi,01:05:12,National,384,Male,489,Indonesia,00:00:41,00:25:38,00:25:59,00:12:52,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215236,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
,610,M2663,,Aris Widarsa Rahardjo,01:05:13,Master,88,Male,490,Indonesia,00:01:36,00:24:59,00:26:09,00:12:27,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_156.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-156-1-215905,http://results.scorenow.co.id/results.aspx?CId=19723&RId=156
