Fav,Pos,Bib No,Name,Time,Gender,Gen Pos,Start,CP 1 - KM 5,CP 2 - KM 10,"CP 3 - KM 12,8",CP 4 - KM 15,"CP 5 - KM 19,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
,,M11347,Tiar Suharno,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163187,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11356,Ferdinan Hidayat,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163196,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11361,Imam Cahyo,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163201,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11386,Umi Mazidah Salam,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163226,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11399,Juniko Parulian Hutauruk,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11415,Hedi Santoso,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163255,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11421,Amma Muzayyin,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163261,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11427,HarryNurmansyahAdidasCom,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163267,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11429,Wiji Joko Pranoto,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163269,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11445,Robertus Aria Maulana I,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163285,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11451,Kiki Krisnawan,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163291,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11464,Adi Irawan,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163304,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11465,Adi Irawan,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163305,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11480,OctavriyantoLatief,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163320,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11484,Muhammad Fajrussalaam,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163324,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11487,Sona Kumar,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163327,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11489,Eko Wibowo,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11492,Imam Santosa,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163332,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11501,Dendi Dwitiandi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163341,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11509,Alfdian Wizqi Putri,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163349,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11521,Edi Susanto,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163361,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11524,Jiu Joss,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163364,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11532,Arif Indra Baskoro,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163372,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11567,Zahrah Nazahah Al Hafizh,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163406,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11574,Roy Iskandar,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163413,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11592,Muhammad Yudha Laksana,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163431,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11613,Endhika Joni Fahlevi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163452,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11616,Herry Susanto,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163455,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11618,Mirza Sofyanhadi Mashudi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163457,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11651,Achmad Fauzi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163490,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11657,Desy,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163496,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11662,Jaka Susila,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163501,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11666,Taufan Rizki Sudjarwadi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163505,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11674,Isyraqi,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163513,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11694,Andharu Haryo Nugroho,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163533,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11707,Niwan Sutungpol,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163545,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11734,Dirhamsah,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163571,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11744,Achsania,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163580,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11763,Akbar Pradana Putra Sarinop,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163599,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11765,Feriady,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163600,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11768,Eryen,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163603,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11783,Moh Wahyu Firmansyah,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163618,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11831,Fajar Suhartoyo,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163666,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11840,Rama Praswitrianto,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163675,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11854,Fery Ardiansah,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163689,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11855,Lucia Rahayu,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163690,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11874,I Putu Gede Parwata,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163709,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11878,Dwi Reinaldy Gunawan,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163713,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,M11896,Danang Andi Eko Setyawan,DNS,Male,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163731,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
,,F11897,Mahensa Billqys Nurhayati Prativi,DNS,Female,,,,,,,,,Bank Jateng Tilik Candi,https://images.racetec.net/results/racelogo/19723/19723_124.png,Bank Jateng Tilik Candi Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-124-1-163732,http://results.scorenow.co.id/results.aspx?CId=19723&RId=124
