Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,Finish,race_name,race_large_logo,race_category,runner_id,race_link
118,10705,Muhamad Suhud,05:09:21,05:08:08,ALL AGES,106,Male,106,,05:09:21,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67504,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
119,10163,Akhmad Hafiz Mirja,05:10:15,05:09:15,ALL AGES,107,Male,107,,05:10:15,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
120,10156,Wiwik Akhadiya,05:10:41,05:09:49,ALL AGES,13,Female,13,,05:10:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
121,10447,Triyanto Kahariadi,05:11:39,05:10:58,ALL AGES,108,Male,108,,05:11:39,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67246,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
122,10285,Candra Winata,05:11:59,05:09:23,ALL AGES,109,Male,109,,05:11:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
123,10194,Elifian Chandra,05:12:26,05:12:08,ALL AGES,110,Male,110,,05:12:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66993,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
124,10015,Andi Ayu Rahayu,05:12:47,05:12:33,ALL AGES,14,Female,14,,05:12:47,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66814,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
125,10627,Amir Haral,05:12:47,05:12:32,ALL AGES,111,Male,111,,05:12:47,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67426,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
126,10797,Edwin Vega Darma,05:13:57,05:12:46,ALL AGES,112,Male,112,,05:13:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
127,10471,Adhitya Purnama Ardi,05:14:43,05:13:56,ALL AGES,113,Male,113,,05:14:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
128,10574,Harry Joharsyah,05:15:40,05:15:31,ALL AGES,114,Male,114,,05:15:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
129,10666,I Nyoman Puja Astawa,05:15:57,05:14:53,ALL AGES,115,Male,115,,05:15:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67465,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
130,10560,Gde Rahadi Wiguna,05:16:29,05:14:57,ALL AGES,116,Male,116,,05:16:29,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67359,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
131,10431,Muhamad Muwafiqun Niam,05:16:39,05:16:21,ALL AGES,117,Male,117,,05:16:39,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67230,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
132,10412,Muhammad Hafiz Syahrodji,05:17:20,05:17:17,ALL AGES,118,Male,118,,05:17:20,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67211,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
133,10775,Alfa Nugraha Pradana,05:17:26,05:16:41,ALL AGES,119,Male,119,,05:17:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67574,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
134,10063,Ade Kurniawan,05:17:42,05:16:30,ALL AGES,120,Male,120,,05:17:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66862,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
135,10842,Advan Mahkalia,05:17:56,05:15:52,ALL AGES,121,Male,121,,05:17:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67641,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
136,10440,Ricky Yanita Kurniawan,05:18:13,05:17:03,ALL AGES,122,Male,122,,05:18:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67239,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
137,10219,Albert Arifin,05:18:46,05:18:34,ALL AGES,123,Male,123,,05:18:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67018,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
138,10113,Agung Nugroho,05:19:09,05:17:44,ALL AGES,124,Male,124,,05:19:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66912,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
139,10347,Sonny Tandika,05:19:18,05:18:28,ALL AGES,125,Male,125,,05:19:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67146,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
140,10481,Galih Marzuki,05:19:43,05:19:39,ALL AGES,126,Male,126,,05:19:43,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67280,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
141,10179,Deden Kurniadi,05:20:10,05:19:24,ALL AGES,127,Male,127,,05:20:10,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-66978,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
142,10688,Fathkul Mujib,05:20:30,05:18:57,ALL AGES,128,Male,128,,05:20:30,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67487,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
143,10362,Dimas Hardita,05:20:34,05:19:35,ALL AGES,129,Male,129,,05:20:34,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67161,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
144,10812,Yudhi Hendrawan,05:20:46,05:20:33,ALL AGES,130,Male,130,,05:20:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67611,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
145,10339,Hendra Putra,05:21:15,05:21:00,ALL AGES,131,Male,131,,05:21:15,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67138,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
146,10350,Adriansyah Sinaga,05:21:18,05:20:58,ALL AGES,132,Male,132,,05:21:18,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67149,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
147,10500,Lasmiyati,05:21:22,05:21:05,ALL AGES,15,Female,15,,05:21:22,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67299,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
148,10732,Christinus Gumilar Saleh,05:22:03,05:21:09,ALL AGES,133,Male,133,,05:22:03,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67531,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
149,10687,Andrew Kwong Sze Ian,05:22:08,05:20:10,ALL AGES,134,Male,134,,05:22:08,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67486,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
150,10480,Erwin,05:22:55,05:20:30,ALL AGES,135,Male,135,,05:22:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_41.jpg,Marathon Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-41-2-67279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=41
