Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,7188,NEW ENTRY 850,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173120,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7189,NEW ENTRY 851,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173121,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7190,NEW ENTRY 852,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173122,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7191,NEW ENTRY 853,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173123,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7192,NEW ENTRY 854,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173124,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7193,NEW ENTRY 855,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173125,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7194,NEW ENTRY 856,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173126,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7195,NEW ENTRY 857,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173127,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7196,NEW ENTRY 858,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7197,NEW ENTRY 859,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173129,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7198,NEW ENTRY 860,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173130,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7199,NEW ENTRY 861,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173131,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,7200,NEW ENTRY 862,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-173132,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
