Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
51,2501,YOSUA RENALDI KOESWANTO,00:54:27,ALL AGES,46,Male,46,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125655,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
52,2128,GREG DAVIS,00:54:35,ALL AGES,47,Male,47,Australia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
53,2159,JUARA SABUNGAN SILALAHI,00:55:00,ALL AGES,48,Male,48,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125313,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
54,2203,JEFRI ARDITYA PAMUNGKAS,00:55:13,ALL AGES,49,Male,49,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125357,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
55,2038,FUAD ALHADI,00:55:26,ALL AGES,50,Male,50,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125192,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
56,2376,MUNTAHA,00:55:33,ALL AGES,51,Male,51,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125530,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
57,2458,MUHAMMAD AGUS SIROJUL AQTOR,00:55:40,ALL AGES,52,Male,52,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125612,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
58,2303,PATRICK MATIUS,00:55:42,ALL AGES,53,Male,53,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125457,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
59,2151,MARUF AGUNG KURNIAWAN,00:55:48,ALL AGES,54,Male,54,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125305,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
60,2116,YANU ERI KURNIAWAN,00:56:09,ALL AGES,55,Male,55,Indonesia,Semarang 10K,https://images.racetec.net/results/racelogo/19723/19723_78.jpg,10K Open,http://results.scorenow.co.id/myresults.aspx?uid=19723-78-1-125270,http://results.scorenow.co.id/results.aspx?CId=19723&RId=78
