Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,CP 1 - KM 6,CP 2 - KM 9.41,CP 3 - KM 17.22,Finish,race_name,race_large_logo,race_category,runner_id,race_link
201,A3384,Henry Louis Othon Justin Pfisterer,01:45:09,INTERNATIONAL,13,Male,184,France,00:28:20,00:16:37,00:39:44,00:20:21,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-182333,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
202,E1520,Daniel Ariesto Nugroho,01:45:10,NATIONAL MASTER,37,Male,185,Indonesia,00:30:42,00:16:30,00:37:15,00:19:19,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-180470,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
203,C1555,Sat sidharta putrama satwiko,01:45:11,NATIONAL,116,Male,186,Indonesia,00:31:21,00:17:05,00:37:15,00:19:19,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-180505,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
204,C2235,Pacer Akhmad Nizar Bahelwan Afthoni Dwi A,01:45:11,PACER,1,Male,187,Indonesia,00:29:34,00:16:32,00:38:31,00:20:30,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181184,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
205,C2254,Pacer M yusuf aprian,01:45:11,PACER,2,Male,188,Indonesia,00:29:33,00:16:34,00:38:31,00:20:30,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181203,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
206,C1325,Pacer Johan Permana,01:45:11,PACER,3,Male,189,Indonesia,00:29:34,00:16:32,00:38:30,00:20:31,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-180275,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
207,C4251,Lutfi Rizqy Hasni,01:45:12,NATIONAL,117,Male,190,Indonesia,00:28:13,00:16:13,00:38:52,00:21:37,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183200,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
208,C3969,Akhmad Muzammil,01:45:15,NATIONAL,118,Male,191,Indonesia,00:29:30,00:16:32,00:38:55,00:20:06,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-182918,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
209,C2542,Harryanto Purba,01:45:16,NATIONAL,119,Male,192,Indonesia,00:28:51,00:16:07,00:38:45,00:20:22,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-181491,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
210,C4659,Nober Palebangan,01:45:18,NATIONAL,120,Male,193,Indonesia,00:29:47,00:16:48,00:38:35,00:19:56,LPS Monas Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_135.jpg,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-135-1-183608,http://results.scorenow.co.id/results.aspx?CId=19723&RId=135
