Pos,Race No,Name,Time,Gender,Gen Pos,Start,Checkpoint 1 - Km 7,"Checkpoint 2 - Km 14,35","Checkpoint 3 - Km 18,5","Checkpoint 4 - Km 20,65",Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
161,3261,Nurjana Abdullah,02:52:12,Female,21,00:00:03,00:54:05,00:51:34,00:36:58,00:23:44,00:05:45,8:05 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196950,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
162,3217,Moh Bolqiah Pakamundi,02:53:07,Male,138,00:00:07,00:56:09,00:52:06,00:36:33,00:22:15,00:05:55,8:07 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
163,3129,Ansar Mulia Ab,02:53:35,Male,139,00:00:03,00:49:11,00:48:27,00:39:31,00:29:16,00:07:05,8:09 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196818,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
164,3155,Budi Oktawijaya,02:53:53,Male,140,00:00:08,00:56:11,00:52:39,00:38:23,00:21:11,00:05:18,8:10 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196844,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
165,3207,Januar Rahadian Tama Ramadhan,02:54:02,Male,141,00:00:16,00:53:40,00:49:37,00:37:44,00:26:04,00:06:38,8:10 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196896,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
166,3215,Mahyudin,02:54:13,Male,142,00:00:19,00:53:12,00:49:18,00:41:40,00:24:28,00:05:14,8:11 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
167,3213,M Rakhmat Ersyad Muchlis,02:54:13,Male,143,00:00:09,00:56:07,00:52:39,00:38:23,00:21:22,00:05:31,8:11 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196902,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
168,3302,Sulaiman,02:54:51,Male,144,00:00:14,00:49:43,00:52:27,00:40:08,00:26:26,00:05:51,8:12 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196991,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
169,3252,Ni Nyoman Kristian Medyawati,02:55:15,Female,22,00:00:08,00:56:12,00:52:37,00:38:28,00:21:22,00:06:26,8:13 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
170,3306,Sylvya Oktaviana Manengkey,02:55:16,Female,23,00:00:07,00:56:15,00:52:41,00:38:35,00:21:16,00:06:20,8:13 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196995,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
171,3195,Intan Nur Rahmawati,02:55:38,Female,24,00:00:18,00:54:48,00:53:04,00:38:57,00:23:00,00:05:28,8:14 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196884,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
172,3150,Azowarni,02:55:38,Female,25,00:00:18,00:54:50,00:53:10,00:38:42,00:23:10,00:05:25,8:14 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
173,3233,Mohammad Rusli,02:55:38,Male,145,00:00:08,00:47:11,00:53:33,00:41:16,00:26:33,00:06:54,8:15 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196922,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
174,3229,Mohamat Rifki Fawwaaz,02:55:39,Male,146,00:00:21,00:52:16,00:55:44,00:38:50,00:22:54,00:05:32,8:15 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196918,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
175,3300,Stevandi Andrias,02:56:29,Male,147,00:00:07,00:56:10,00:52:45,00:38:24,00:23:22,00:05:38,8:17 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196989,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
176,3107,Noviani,02:56:40,Female,26,00:00:14,00:55:03,00:53:48,00:37:24,00:23:59,00:06:10,8:17 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196796,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
177,3235,Sudirman,02:56:41,Male,148,00:00:13,00:55:05,00:53:48,00:37:22,00:24:00,00:06:11,8:17 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196924,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
178,3221,Moh Farhan,02:58:47,Male,149,00:00:10,00:51:48,00:52:37,00:42:58,00:25:36,00:05:36,8:23 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196910,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
179,3104,Fitri Irianti,02:58:52,Female,27,00:00:08,00:52:08,00:51:08,00:36:58,00:32:04,00:06:25,8:24 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196793,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
180,3123,Ade Oktavyani,02:58:53,Female,28,00:00:15,00:54:54,00:53:00,00:36:49,00:27:30,00:06:24,8:24 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
181,3199,Patricka Maria Theodora,02:58:53,Female,29,00:00:15,00:54:50,00:53:03,00:35:14,00:29:02,00:06:28,8:24 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
182,3197,Irene Tanjung Wijaya,02:58:56,Female,30,00:00:05,00:52:11,00:51:07,00:36:58,00:32:01,00:06:31,8:24 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196886,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
183,3220,Moh Faisal,02:59:21,Male,150,00:00:14,00:52:09,00:53:40,00:41:18,00:25:37,00:06:21,8:25 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196909,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
184,3131,Apriano Kartino Putra Tangkidi,02:59:41,Male,151,00:00:19,00:52:17,00:56:06,00:39:57,00:25:00,00:05:59,8:26 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196820,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
185,3456,Pacer Hm 6,02:59:52,Unknown,4,00:00:03,00:56:46,00:55:24,00:36:03,00:24:11,00:07:24,8:26 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-198294,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
186,3454,Pacer Hm 4,02:59:53,Unknown,5,00:00:01,00:56:51,00:55:20,00:36:03,00:24:10,00:07:25,8:26 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-198292,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
187,3455,Pacer Hm 5,02:59:53,Unknown,6,00:00:02,00:56:45,00:55:20,00:36:07,00:24:17,00:07:19,8:26 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-198293,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
188,3225,Moh Andika Ramadan,02:59:54,Male,152,00:00:09,00:49:55,00:54:53,00:42:19,00:25:49,00:06:46,8:27 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196914,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
189,3256,Armawansyah,03:00:23,Male,153,00:00:15,00:54:19,00:56:17,00:39:18,00:25:40,00:04:31,8:28 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196945,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
190,3272,Rahim,03:00:51,Male,154,00:00:02,00:51:20,00:52:54,00:43:36,00:26:30,00:06:27,8:29 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196961,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
191,3163,Dedi Pramudya,03:01:13,Male,155,00:00:10,00:53:22,00:54:47,00:40:36,00:25:43,00:06:33,8:30 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
192,3263,Octavianus Manube,03:01:58,Male,156,00:00:04,00:55:27,00:56:50,00:38:45,00:24:48,00:06:02,8:32 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196952,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
193,3204,Ishe Yudiwati,03:02:46,Female,31,00:00:00,01:04:18,00:51:40,00:37:32,00:23:14,00:06:00,8:35 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196893,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
194,3126,Andi Ahmad Syaiful,03:02:46,Male,157,00:00:10,00:58:47,00:57:12,00:37:20,00:23:12,00:06:02,8:35 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196815,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
195,3268,Fuad Gazali,03:04:38,Male,158,00:00:18,00:53:51,00:56:29,00:34:09,00:31:07,00:08:40,8:40 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196957,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
196,3269,Pratiwi,03:04:38,Female,32,00:00:19,00:55:44,00:55:22,00:42:46,00:24:06,00:06:18,8:40 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196958,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
197,3228,Mohamad Ardiansyah,03:06:34,Male,159,00:00:16,00:56:01,00:53:46,00:45:48,00:23:54,00:06:47,8:45 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196917,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
198,3218,Moh Fahmi R,03:08:59,Male,160,00:00:09,00:59:28,00:48:46,00:45:52,00:28:30,00:06:11,8:52 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196907,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
199,3281,Rizal,03:09:32,Male,161,00:00:11,00:56:41,00:55:22,00:43:19,00:27:00,00:06:55,8:54 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196970,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
200,3234,Mohammad Syahrir Mozin,03:11:38,Male,162,00:00:14,00:54:22,00:56:19,00:45:09,00:28:39,00:06:53,9:00 min/km,Palu Sport Event Half Marathon,https://images.racetec.net/results/racelogo/19723/19723_151.png,Half Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-151-1-196923,http://results.scorenow.co.id/results.aspx?CId=19723&RId=151
