Pos,Race No,Name,Time,Category,Cat Pos,Gender,race_name,race_large_logo,race_category,runner_id,race_link
601,4164,DIAN SEPTANTO,00:49:14.757,Nasional,270,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225908,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
602,3295,FEBRIANA KUSUMAWARDANI,00:49:15.930,Nasional,181,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225039,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
603,3787,KRISTIANA INTAN KUSUMASTUTI,00:49:16.177,Nasional,182,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225531,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
604,3756,SUSILA HADI PRAYITNO,00:49:18.017,Nasional,271,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225500,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
605,3391,NURITA WIDYASARI,00:49:18.623,Nasional,183,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225135,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
606,3641,ABIL HARITZAH ARQAM,00:49:19.397,Nasional,272,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225385,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
607,3449,SANTI PRATIDHINA,00:49:20.020,Nasional,184,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225193,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
608,4288,AMBIKA JUANITA,00:49:21.000,Master,58,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-226032,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
609,3051,ARIF JOKO SUKATMO,00:49:22.173,Master,66,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224795,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
610,3306,MARSHA HAMIRA SUBIYAKTO,00:49:22.560,Nasional,273,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225050,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
611,3151,RATNA INDRIATI,00:49:22.867,Nasional,185,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224895,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
612,3611,SURONO,00:49:23.347,Nasional,274,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225355,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
613,3015,ARNINDYA AFIFAH URFAN,00:49:24.447,Nasional,186,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224759,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
614,3430,MYLCO TRISAPUTRA AHMADWIRAWAN,00:49:26.147,Nasional,275,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225174,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
615,3431,ADHITYA NUGRAHA NARANG,00:49:26.760,Nasional,276,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225175,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
616,3596,ADINA NEVANANDA ROOSYADI,00:49:27.657,Nasional,187,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225340,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
617,3978,ADELLINA SYARIFFA,00:49:28.283,Nasional,188,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225722,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
618,3559,WAKHID EDY CHAHYONO,00:49:28.647,Nasional,277,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225303,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
619,3365,AGUS SUKARNO PUTRA,00:49:29.623,Nasional,278,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225109,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
620,4230,AGUS SUSANTO,00:49:30.230,Master,67,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225974,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
621,3647,MUHAIMIN ALI MAHDI,00:49:30.863,Nasional,279,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225391,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
622,4059,PANDU SETYO ADJI,00:49:31.940,Nasional,280,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225803,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
623,3324,EKA WIDIAWATI,00:49:32.603,Nasional,189,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225068,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
624,3127,DWINI HANDAYANI,00:49:33.027,Master,59,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224871,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
625,4009,GALUH SETIARINI,00:49:35.637,Nasional,190,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225753,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
626,4090,RENI ANGGRAINI,00:49:36.317,Nasional,191,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225834,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
627,4144,MUHAMMAD DIFA AL GHIFARI,00:49:41.423,Nasional,281,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225888,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
628,3862,MUHAMMAD CANDRA ADITIYA,00:49:41.870,Nasional,282,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
629,3973,VICTOR JUAN TANOJO,00:49:43.087,Nasional,283,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225717,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
630,3026,SURYA PUSPITAWATI,00:49:43.663,Nasional,192,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224770,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
631,3396,PRANI PRAMUDITA,00:49:43.960,Master,60,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225140,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
632,3986,AHMAD JUNAEDI,00:49:44.010,Master,68,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225730,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
633,3975,ARSA MUFTI YOGYANDI,00:49:45.010,Nasional,284,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225719,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
634,3634,ALFADITA DEA GAMATIKA,00:49:45.467,Nasional,193,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225378,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
635,3230,NOVITA SANTOSO,00:49:47.487,Master,61,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224974,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
636,3378,SUSI MARIA RAHAYU,00:49:50.250,Master,62,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225122,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
637,3702,HARYANI AMBARWATI,00:49:51.643,Nasional,194,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225446,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
638,3900,ALIF BADHAR PRASETYO,00:49:53.313,Nasional,285,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225644,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
639,3570,AGUS CAHYONO,00:49:53.690,Master,69,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225314,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
640,3040,RINA RARAS TRISNANINGSIH,00:49:56.830,Nasional,195,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-224784,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
641,4343,CICI LISTIANIK,00:49:57.800,Master,63,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-226087,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
642,3617,ANDHIKAH HARYA PRATAMA,00:49:59.593,Master,70,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225361,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
643,4340,TITIK ARIYANTO,00:50:00.720,Master,64,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-226084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
644,3801,JOKO RAHARJO,00:50:01.373,Master,71,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225545,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
645,4428,RAHMA AYU,00:50:01.923,Nasional,196,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-226172,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
646,3471,RIZQA HIDAYANI,00:50:02.857,Nasional,197,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225215,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
647,3578,BELLA FITRI PUTRI RINJANI,00:50:04.977,Nasional,198,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225322,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
648,3262,BAYU TRISNU PRADIPTA,00:50:05.903,Nasional,286,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225006,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
649,3618,MUKHAROM BUDI UTOMO,00:50:06.523,Nasional,287,Male,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225362,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
650,4068,SHINTA FARAH YASTINA,00:50:08.067,Nasional,199,Female,Mangkunegaran Run In Solo 2024,https://images.racetec.net/results/racelogo/19723/19723_178.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-178-3-225812,http://results.scorenow.co.id/results.aspx?CId=19723&RId=178
