Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,KM 10,KM 15,KM 18,"KM 21,1",KM 25,KM 30,KM 35,"KM 40,8",Finish,race_name,race_large_logo,race_category,runner_id,race_link
411,B10540,Misbahuddin Zenky,04:54:50,National,242,Male,378,Indonesia,00:00:01,00:23:51,00:24:20,00:24:54,00:14:45,00:15:45,00:20:32,01:06:03,00:47:11,00:48:30,00:08:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198846,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
412,B10298,Isnan Noor Alfian,04:55:01,National,243,Male,379,Indonesia,00:00:20,00:26:32,00:26:34,00:31:07,00:19:07,00:21:21,00:29:03,00:42:08,00:43:33,00:46:00,00:09:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198604,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
413,B11354,Linggar Budi Prabowo,04:55:02,National,244,Male,380,Indonesia,00:01:17,00:34:13,00:31:55,00:32:04,00:19:24,00:20:26,00:26:26,00:38:04,00:42:03,00:37:31,00:11:34,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199660,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
414,B10749,Henry Yuniarfan,04:55:03,National,245,Male,381,Indonesia,00:00:22,00:30:00,00:29:18,00:29:57,00:18:02,00:19:08,00:25:30,00:39:48,00:43:13,00:47:59,00:11:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199055,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
415,B10028,Ahmad Wahid Nurhani,04:55:06,National,246,Male,382,Indonesia,00:01:32,00:30:52,00:29:00,00:29:35,00:17:54,00:20:07,00:31:32,00:40:30,00:38:54,00:43:20,00:11:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
416,C10942,Achmad Yahya,04:55:12,Master,122,Male,383,Indonesia,00:00:24,00:30:55,00:30:04,00:32:13,00:19:39,00:21:34,00:28:29,00:39:16,00:41:16,00:40:50,00:10:26,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199248,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
417,C10650,Togar Prawira Laksana Pangaribuan,04:55:17,Master,123,Male,384,Indonesia,00:00:52,00:31:29,00:31:02,00:31:48,00:19:48,00:20:31,00:27:16,00:40:46,00:38:10,00:42:25,00:11:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198956,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
418,B10323,Suryadi Nataatmaja,04:55:17,National,247,Male,385,Indonesia,00:00:10,00:28:53,00:27:52,00:29:33,00:18:41,00:21:20,00:29:24,00:40:55,00:40:41,00:45:37,00:12:06,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
419,B11022,Pahrul Roji,04:55:20,National,248,Male,386,Indonesia,00:01:17,00:27:23,00:27:58,00:28:14,00:16:54,00:17:30,00:24:58,00:39:33,00:46:07,00:52:56,00:12:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199328,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
420,C11495,Luri,04:55:20,Master,124,Male,387,Indonesia,00:00:12,00:29:05,00:28:35,00:29:54,00:17:52,00:18:53,00:25:41,00:34:10,00:40:13,00:58:18,00:12:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199801,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
421,11681,GUNTUR YAYUS PUTRA,04:55:21,National,249,Male,388,,00:01:28,00:34:40,00:31:56,00:31:48,00:19:48,00:21:19,00:29:36,00:35:08,00:38:18,00:40:18,00:10:57,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199987,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
422,B11125,Vincentius Wijaya Adiguna,04:55:22,National,250,Male,389,Indonesia,00:01:36,00:29:09,00:27:17,00:29:46,00:18:19,00:21:33,00:27:38,00:41:19,00:42:13,00:45:29,00:10:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199431,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
423,B11110,Iwan Dwi Prakoso,04:55:26,National,251,Male,390,Indonesia,00:01:37,00:30:45,00:28:48,00:29:42,00:18:19,00:18:45,00:25:20,00:35:30,00:46:37,00:48:28,00:11:30,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199416,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
424,C11406,Ahmad Rifani,04:55:37,Master,125,Male,391,Indonesia,00:00:06,00:33:58,00:33:07,00:34:23,00:21:29,00:23:04,00:26:23,00:33:29,00:38:04,00:41:06,00:10:24,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199712,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
425,B10984,Victor Sirait,04:55:47,National,252,Male,392,Indonesia,00:00:02,00:28:26,00:28:01,00:28:04,00:16:36,00:20:04,00:28:26,00:37:28,00:42:29,00:53:45,00:12:20,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199290,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
426,B10502,Alvin Chandra,04:55:49,National,253,Male,393,Indonesia,00:01:25,00:34:18,00:32:54,00:33:41,00:20:50,00:20:55,00:26:43,00:36:03,00:39:12,00:40:06,00:09:36,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
427,B11373,Nuardi Yusuf,04:55:58,National,254,Male,394,Indonesia,00:00:36,00:34:41,00:33:08,00:31:43,00:19:12,00:19:16,00:26:14,00:38:26,00:41:50,00:41:00,00:09:46,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199679,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
428,C10209,Tri Hastono,04:56:02,Master,126,Male,395,Indonesia,00:00:11,00:28:17,00:28:07,00:28:20,00:17:27,00:19:34,00:29:39,00:44:12,00:40:08,00:48:25,00:11:38,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198515,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
429,B11167,M Irwansyah,04:56:06,National,255,Male,396,Indonesia,00:00:47,00:31:16,00:30:05,00:31:46,00:19:27,00:20:18,00:27:05,00:34:42,00:42:41,00:48:17,00:09:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
430,B11189,William Eka Surya,04:56:11,National,256,Male,397,Indonesia,00:00:43,00:34:06,00:33:23,00:34:20,00:20:48,00:21:24,00:27:50,00:37:10,00:38:06,00:38:16,00:09:59,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199495,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
431,C11448,Afrizal Setiadi,04:56:15,Master,127,Male,398,Indonesia,00:00:04,00:27:02,00:26:11,00:27:59,00:17:17,00:19:40,00:27:58,00:39:49,00:48:40,00:50:11,00:11:19,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
432,B11010,Oldive Meigres Zenit,04:56:32,National,257,Male,399,Indonesia,00:00:44,00:33:15,00:30:49,00:31:52,00:19:42,00:21:35,00:30:40,00:39:43,00:39:12,00:38:54,00:10:01,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199316,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
433,B11260,Lutfan Danu Saputro,04:56:44,National,258,Male,400,Indonesia,00:01:44,00:35:54,00:34:53,00:33:20,00:19:35,00:20:32,00:26:20,00:34:33,00:36:46,00:40:59,00:12:03,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199566,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
434,E11329,Maria Brigita Dinar Rustika Sari,04:56:48,National,13,Female,34,Indonesia,00:00:19,00:35:03,00:34:14,00:35:02,00:20:47,00:21:35,00:27:01,00:35:31,00:37:17,00:39:17,00:10:37,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
435,B10067,Basyarul Hanifan,04:56:59,National,259,Male,401,Indonesia,00:01:24,00:31:29,00:28:30,00:29:42,00:18:16,00:19:20,00:28:13,00:38:33,00:46:16,00:44:58,00:10:13,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198373,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
436,C11174,Malaik Azzawan,04:57:04,Master,128,Male,402,Indonesia,00:01:13,00:30:40,00:31:04,00:32:08,00:20:15,00:21:37,00:27:51,00:38:45,00:39:56,00:42:45,00:10:45,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199480,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
437,B10808,Ekit Susiawan,04:57:14,National,260,Male,403,Indonesia,00:00:38,00:30:20,00:28:15,00:28:41,00:18:07,00:18:28,00:29:45,00:45:11,00:47:32,00:40:29,00:09:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199114,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
438,C10390,Budi Susila,04:57:21,Master,129,Male,404,Indonesia,00:00:08,00:28:52,00:30:03,00:31:49,00:19:27,00:20:31,00:26:57,00:36:49,00:42:50,00:46:26,00:13:24,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198696,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
439,B11222,Tri Sutrisno,04:57:25,National,261,Male,405,Indonesia,00:00:39,00:37:03,00:33:25,00:34:35,00:21:20,00:22:33,00:27:40,00:35:51,00:36:43,00:37:38,00:09:53,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199528,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
440,C11144,Yuyun Vidrianto,04:57:33,Master,130,Male,406,Indonesia,00:00:03,00:28:24,00:28:09,00:28:47,00:19:17,00:20:18,00:30:15,00:40:36,00:44:07,00:46:39,00:10:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199450,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
441,B11123,Fazar Rifai,04:57:35,National,262,Male,407,Indonesia,00:00:06,00:28:24,00:28:11,00:29:13,00:18:40,00:22:30,00:32:22,00:43:02,00:41:27,00:42:33,00:11:02,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199429,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
442,B10451,Pitoyo,04:57:36,National,263,Male,408,Indonesia,00:01:47,00:32:38,00:31:21,00:31:15,00:18:44,00:19:48,00:26:50,00:38:06,00:40:29,00:45:06,00:11:25,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198757,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
443,C10224,Freddy Hendrawan,04:57:36,Master,131,Male,409,Indonesia,00:00:20,00:28:46,00:27:57,00:29:58,00:18:58,00:25:19,00:32:18,00:42:40,00:38:07,00:42:26,00:10:42,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198530,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
444,C10025,Faried Annas Affandi,04:57:42,Master,132,Male,410,Indonesia,00:00:04,00:28:31,00:28:08,00:28:14,00:16:52,00:17:29,00:29:39,00:46:47,00:49:06,00:43:12,00:09:35,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198331,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
445,F10268,Kristanti,04:57:45,Master,11,Female,35,Indonesia,,00:57:50,00:24:56,00:27:34,00:17:28,00:19:00,00:25:30,00:35:39,00:36:38,00:42:55,00:10:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198574,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
446,B11198,Jevri Tanjung,04:57:47,National,264,Male,411,Indonesia,00:00:13,00:28:24,00:28:33,00:32:20,00:20:43,00:23:26,00:29:17,00:39:05,00:37:42,00:46:11,00:11:47,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199504,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
447,B10956,Very Adityangga,04:57:47,National,265,Male,412,Indonesia,00:00:26,00:28:46,00:29:16,00:31:21,00:20:34,00:21:31,00:29:24,00:41:14,00:45:10,00:40:20,00:09:41,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199262,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
448,B10504,Hoerudin Abdullah,04:57:49,National,266,Male,413,Indonesia,00:01:07,00:33:09,00:30:42,00:32:39,00:19:02,00:23:59,00:29:14,00:38:51,00:39:13,00:39:57,00:09:52,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198810,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
449,E11295,Rika Maliantin,04:57:49,National,14,Female,36,Indonesia,00:01:07,00:33:09,00:33:15,00:31:59,00:19:50,00:21:16,00:29:11,00:38:49,00:38:13,00:40:45,00:10:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-199601,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
450,C10491,Raden Wahyudi Secodiningrat,04:57:50,Master,133,Male,414,Indonesia,00:01:07,00:32:31,00:30:23,00:30:49,00:18:53,00:19:57,00:27:21,00:37:40,00:40:44,00:47:27,00:10:55,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-1-198797,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
