Pos,Bib No,Name,Time,Gender,Gen Pos,CP 1 - KM 4.6,Finish,race_name,race_large_logo,race_category,runner_id,race_link
,6938,NEW ENTRY 600,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172870,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6939,NEW ENTRY 601,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172871,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6940,NEW ENTRY 602,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172872,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6941,NEW ENTRY 603,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172873,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6942,NEW ENTRY 604,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172874,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6943,NEW ENTRY 605,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172875,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6944,NEW ENTRY 606,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172876,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6945,NEW ENTRY 607,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172877,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6946,NEW ENTRY 608,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172878,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6947,NEW ENTRY 609,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172879,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6948,NEW ENTRY 610,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172880,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6949,NEW ENTRY 611,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172881,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6950,NEW ENTRY 612,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172882,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6951,NEW ENTRY 613,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172883,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
,6952,NEW ENTRY 614,DNS,Unknown,,,,Lazada Run Indonesia,https://images.racetec.net/results/racelogo/19723/19723_133.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-133-2-172884,http://results.scorenow.co.id/results.aspx?CId=19723&RId=133
