Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Start,KM 5,Finish,race_name,race_large_logo,race_category,runner_id,race_link
451,M31175,R Soehendro Dwitomo,01:07:41,National,379,Male,383,Indonesia,00:00:15,00:32:37,00:34:48,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205677,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
452,P33457,Dyah Kaniasari,01:07:42,National,66,Female,69,Indonesia,00:03:27,00:31:44,00:32:30,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207955,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
453,M30534,Agus Suryono,01:07:42,National,380,Male,384,Indonesia,00:01:26,00:34:06,00:32:09,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205036,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
454,M32241,Rama Adyaksa Pradipta,01:07:43,National,381,Male,385,Indonesia,00:00:11,00:31:24,00:36:07,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206743,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
455,M31935,Andhika Maulana Wijaya,01:07:44,National,382,Male,386,Indonesia,00:01:55,00:32:52,00:32:56,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206437,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
456,M31651,Budi Ariyanto,01:07:48,National,383,Male,387,Indonesia,00:01:15,00:33:09,00:33:23,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206153,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
457,M31975,Unggul Wibisono,01:07:49,National,384,Male,388,Indonesia,00:02:14,00:32:41,00:32:54,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-206477,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
458,M33711,Fahda Kurnia Dimas Putra,01:07:50,National,385,Male,389,Indonesia,00:00:23,00:34:15,00:33:11,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-208209,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
459,M30776,Arista Indrianto,01:07:53,National,386,Male,390,Indonesia,00:02:49,00:32:53,00:32:10,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-205278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
460,M33272,Dr Dhyas Munandar As,01:07:55,National,387,Male,391,Indonesia,00:03:17,00:31:57,00:32:40,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_152.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-152-3-207774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=152
