Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
1,10024,GEOFFREY KIPROTICH BIRGEN,02:19:35,OVERALL TOP3,1,Male,1,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
2,12134,TONUI KIPROP,02:23:25,OVERALL TOP3,2,Male,2,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115269,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
3,10025,ROBERT WAMBUA MBITHI,02:24:08,OVERALL TOP3,3,Male,3,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113302,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
4,10801,MUTHOKIA JOHN MUGI,02:30:01,OVERALL,1,Male,4,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114062,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
5,10005,ASMA BARA,02:39:40,INDONESIAN OVERALL,1,Male,5,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113282,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
6,10211,MUHAMMAD ADY SAPUTRA,02:39:54,INDONESIAN OVERALL,2,Male,6,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113484,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
7,13279,HAMDAN SAYUTI,02:40:11,INDONESIAN OVERALL,3,Male,7,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115356,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
8,12027,IMAM MAHDIN,02:41:21,INDONESIAN OVERALL,4,Male,8,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115204,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
9,10021,RIDWAN RIDWAN,02:41:37,INDONESIAN OVERALL,5,Male,9,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113298,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
10,13267,ISAK CARLINTO ALEUT,02:41:44,INDONESIAN OVERALL,6,Male,10,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115344,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
11,10010,RANTO,02:41:58,INDONESIAN OVERALL,7,Male,11,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113287,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
12,10009,ELDAK KAFOLAMAU,02:42:38,INDONESIAN OVERALL,8,Male,12,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113286,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
13,10532,YAKOB TAUNUS,02:48:50,INDONESIAN,1,Male,13,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113802,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
14,12139,BETMEN MANURUNG,02:49:05,INDONESIAN,2,Male,14,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115274,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
15,11733,RAHMAT AZWAR,02:51:41,INDONESIAN,3,Male,15,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
16,13011,TRY SUTRISNO,02:54:30,INDONESIAN,4,Male,16,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115296,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
17,12127,THAUFIK HIDAYAT,02:57:58,INDONESIAN,5,Male,17,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115262,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
