Pos,Bib No,Name,Time,Net Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
314,660,Dani Anjaya,04:15:53,04:15:18,Male,245,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12264,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
315,1022,Triyadi Restha,04:17:09,04:15:44,Male,246,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
316,741,Frida Anita Damayanti,04:17:16,04:17:13,Female,70,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12345,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
317,754,Hadi Suprayitno,04:17:18,04:16:45,Male,247,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12358,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
318,1117,Danu Rayendra Gandhi,04:17:49,04:17:34,Male,248,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12720,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
319,694,Doni Iwong,04:17:56,04:17:48,Male,249,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12298,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
320,912,Pandu Kristanto,04:18:13,04:18:13,Male,250,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12516,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
321,1023,Tutut Dwi Hayati,04:18:25,04:17:39,Female,71,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12627,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
322,590,Amirul Hafiz Abdul Manaf,04:18:58,04:18:56,Male,251,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12194,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
323,554,Abdul Rashid Hanifiah,04:18:58,04:18:56,Male,252,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12158,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
324,1094,Michael Micklem,04:19:02,04:18:37,Male,253,Australia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12697,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
325,1118,Dedy Kurniawan,04:19:28,04:19:13,Male,254,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12721,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
326,877,Nabil Muhaimin,04:19:43,00:01:29,Male,255,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12481,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
327,890,Nornazatul Shima Muhammad Zin,04:19:43,04:19:17,Female,72,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12494,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
328,888,Norhafizah Binti Sam,04:19:53,04:19:20,Female,73,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12492,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
329,863,Muhammad Ismail,04:20:21,04:19:14,Male,256,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12467,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
330,717,Eva Mariani,04:20:21,04:19:13,Female,74,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12321,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
331,947,Rohaniyati Rohaniyati,04:20:22,04:20:16,Female,75,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12551,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
332,1099,Teguh Sugiarto,04:20:40,04:20:35,Male,257,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12702,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
333,715,Erick Tanuwijaya,04:20:40,04:20:32,Male,258,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12319,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
334,971,Sebastian Salim,04:21:23,04:20:00,Male,259,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12575,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
335,931,Redyarman Sholeh,04:22:00,04:21:46,Male,260,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12535,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
336,981,Sinnamah Gollabangaru,04:22:07,04:20:54,Female,76,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12585,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
337,777,Hesti Rosa Wulansari,04:24:47,04:24:43,Female,77,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12381,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
338,1024,Uci Sanuci,04:26:09,04:25:58,Male,261,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12628,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
339,864,Muhammad Luthfi Rifai,04:26:11,04:25:59,Male,262,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12468,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
340,807,Jimmy Liesensia,04:26:13,04:26:04,Male,263,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12411,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
341,654,Christine Diansari,04:26:34,04:26:26,Female,78,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12258,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
342,1025,Ustin Ranuanta,04:26:40,04:24:57,Male,264,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12629,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
343,730,Feng Xian Ng,04:26:53,04:26:18,Female,79,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12334,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
344,924,Putu Aryadi,04:27:07,04:26:47,Male,265,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12528,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
345,952,Ronny Wibowo,04:27:18,04:27:09,Male,266,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12556,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
346,976,Sharifah Nor Idayu Binti Long Md Nor Aminuddin,04:27:23,04:26:47,Female,80,Malaysia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12580,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
347,920,Poh_peng Kang,04:28:08,04:28:03,Male,267,Singapore,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12524,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
348,1053,Yu Shan Tay,04:28:08,04:28:04,Female,81,Singapore,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12656,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
349,780,Iie Hadinata,04:28:08,04:27:57,Male,268,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12384,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
350,1034,Widhi Purbo Nugroho,04:28:14,04:27:45,Male,269,Indonesia,BROMO MARATHON,https://images.racetec.net/results/racelogo/19723/19723_18.jpg,21K,http://results.scorenow.co.id/myresults.aspx?uid=19723-18-2-12638,http://results.scorenow.co.id/results.aspx?CId=19723&RId=18
