Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,Swim,Cycle,Run,race_name,race_large_logo,race_category,runner_id,race_link
11,E165,GUNTUR WIBOWO,02:58:26,E (Men 38-43),5,Male,10,Indonesia,00:35:36,01:16:16,00:59:00,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38845,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
12,E130,CIEKO ARIATNA SURYA,02:59:15,E (Men 38-43),6,Male,11,Indonesia,00:42:25,01:10:11,00:59:46,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38810,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
13,A 69,DARMULYO DARMULYO,02:59:58,A (Men 16-31),3,Male,12,Indonesia,00:38:46,,00:57:29,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38749,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
14,G180,ERIK KADARMAN,03:01:14,G (Men 44-49),2,Male,13,Indonesia,00:35:19,01:16:10,01:01:47,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38860,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
15,H259,MICHELLE CRISPIN,03:01:17,H (Women 44-49),1,Female,2,Australia,00:35:23,01:21:38,00:56:14,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38939,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
16,A 58,RONALD LIONG,03:02:54,A (Men 16-31),4,Male,14,Indonesia,00:36:21,01:17:22,01:03:30,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38738,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
17,E170,IVAN CASADEVALL PARRA,03:04:04,E (Men 38-43),7,Male,15,Spain,00:37:16,01:17:02,01:01:33,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38850,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
18,G179,IQBAL ADIL,03:04:20,G (Men 44-49),3,Male,16,Indonesia,00:35:14,01:19:09,01:03:42,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38859,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
19,C94,FAJAR ARIFAN,03:04:40,C (Men 32-37),3,Male,17,Indonesia,00:40:23,01:19:23,00:58:47,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38774,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
20,E144,ARLAN LUKMAN,03:04:50,E (Men 38-43),8,Male,18,Indonesia,00:35:29,01:20:10,00:59:36,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38824,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
21,C101,DODY KURNIADI,03:05:29,C (Men 32-37),4,Male,19,Indonesia,00:41:50,01:11:26,01:05:54,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38781,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
22,A 61,INDRA PERMANA KANTAWIBAWA,03:05:30,A (Men 16-31),5,Male,20,Indonesia,,01:23:54,00:55:25,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38741,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
23,E133,CLEMENT AHIEKPOR,03:05:50,E (Men 38-43),9,Male,21,France,00:41:11,01:13:19,01:04:46,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38813,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
24,E168,ADITHYA SARI,03:06:09,E (Men 38-43),10,Male,22,Indonesia,00:32:55,01:19:04,01:06:35,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38848,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
25,B235,KATHRIANA M GUSTIANJANI,03:06:28,B (Women 16-31),2,Female,3,Indonesia,,01:31:41,01:02:54,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38915,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
26,I224,ARIEF BUDI LUBIS,03:06:45,I (Men 50-100),1,Male,23,Indonesia,00:32:09,01:20:51,01:04:51,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38904,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
27,D242,CHRISTIN WIJAYA,03:07:44,D (Women 32-37),1,Female,4,Indonesia,00:42:02,01:18:07,01:01:12,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38922,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
28,C106,JOHNY YIPWANG,03:08:18,C (Men 32-37),5,Male,24,Indonesia,00:39:45,01:13:23,01:06:56,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38786,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
29,E171,AZLAN ISMAIL,03:08:43,E (Men 38-43),11,Male,25,Malaysia,00:34:31,01:15:14,01:11:27,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38851,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
30,I229,INGHIE KWIK,03:09:48,I (Men 50-100),2,Male,26,Indonesia,00:42:00,01:21:28,00:57:37,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38909,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
31,A 54,IMMANUEL DARMADJI,03:11:54,A (Men 16-31),6,Male,27,Indonesia,00:40:37,01:14:30,01:11:18,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38734,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
32,I228,BENJAMIN LEE,03:12:17,I (Men 50-100),3,Male,28,Malaysia,00:36:55,01:25:13,01:01:14,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38908,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
33,E169,JOHNY USMAN,03:13:46,E (Men 38-43),12,Male,29,Indonesia,00:38:53,01:20:36,01:07:28,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38849,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
34,D243,JAYATRI CORTINE,03:14:29,D (Women 32-37),2,Female,5,Indonesia,00:44:24,01:18:33,01:03:12,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38923,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
35,E145,EDWARD DJAUHARI,03:15:37,E (Men 38-43),13,Male,30,Indonesia,00:40:26,01:16:41,01:10:16,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38825,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
36,E149,YURBIANTO YURBIANTO,03:18:19,E (Men 38-43),14,Male,31,Indonesia,00:41:17,01:27:43,01:00:39,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38829,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
37,B234,ANISA BELLA KOLOPAKING,03:18:31,B (Women 16-31),3,Female,6,Indonesia,00:36:35,01:28:08,01:07:13,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38914,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
38,E172,AGUNG LUKITO LOKANANTA,03:18:36,E (Men 38-43),15,Male,32,Indonesia,00:39:33,01:22:44,01:09:04,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38852,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
39,E159,ALBERT WANANDI,03:18:40,E (Men 38-43),16,Male,33,Indonesia,00:40:51,01:22:48,01:08:34,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38839,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
40,G204,YULIANTO HADIWIDJAJA,03:19:08,G (Men 44-49),4,Male,34,Indonesia,00:31:04,01:32:32,01:05:56,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38884,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
41,G175,HERRY HARTIO,03:19:23,G (Men 44-49),5,Male,35,Indonesia,00:43:03,01:13:04,01:14:31,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38855,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
42,G185,ARIE SUTANDIO,03:19:58,G (Men 44-49),6,Male,36,Indonesia,00:35:55,01:19:30,01:14:16,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
43,A 67,FRANSISKUS BUNBUARKA,03:20:59,A (Men 16-31),7,Male,37,Indonesia,00:36:42,01:18:52,01:18:29,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38747,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
44,A 59,DICK KEEFE,03:21:42,A (Men 16-31),8,Male,38,Indonesia,00:39:58,01:21:48,01:11:58,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38739,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
45,I219,DANIEL KOROMPIS,03:21:47,I (Men 50-100),4,Male,39,Indonesia,00:41:01,01:33:32,00:59:33,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38899,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
46,G181,ANTONY MAULANA,03:23:15,G (Men 44-49),7,Male,40,Indonesia,00:45:29,01:22:38,01:05:06,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38861,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
47,I226,SATRIA WIBAWA,03:23:57,I (Men 50-100),5,Male,41,Indonesia,,01:18:39,01:17:27,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38906,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
48,A 72,CHRIS SENDJAJA,03:24:16,A (Men 16-31),9,Male,42,Indonesia,00:44:44,01:22:44,01:08:22,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38752,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
49,262,MAHALIA PANTJA,03:25:17,F (Women 38-43),1,Female,7,Indonesia,00:42:28,01:26:10,01:08:48,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38942,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
50,D239,PRISCILLIA GUNAWAN,03:26:19,D (Women 32-37),3,Female,8,Indonesia,00:31:02,01:20:31,01:26:04,SUNGAILIAT TRIATHLON 2017,https://images.racetec.net/results/racelogo/19723/19723_11.jpg,Standard Distance,http://results.scorenow.co.id/myresults.aspx?uid=19723-11-2-38919,http://results.scorenow.co.id/results.aspx?CId=19723&RId=11
