Pos,Race No,Name,Time,Gender,Gen Pos,Country,CP1 - KM,Finish,race_name,race_large_logo,race_category,runner_id,race_link
581,483,Edi utomo,01:18:28,Male,436,Indonesia,00:32:45,00:44:32,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186366,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
582,456,Vica Astrilia Wardhani S I Kom M A,01:18:31,Female,139,Indonesia,00:32:04,00:45:54,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186339,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
583,562,Fidha Mecha Gumilang Hs S I P,01:18:32,Female,140,Indonesia,00:32:35,00:45:49,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186445,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
584,564,Syifa Auliah,01:18:32,Female,141,Indonesia,00:32:36,00:45:48,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186447,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
585,710,M Luthfi Ramadhan,01:19:01,Male,437,Indonesia,00:33:30,00:44:14,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186593,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
586,897,Ni Komang Ayuk,01:19:02,Female,142,Indonesia,00:34:50,00:44:12,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186780,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
587,848,Budi Ketut,01:19:02,Male,438,Indonesia,00:34:48,00:44:14,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186731,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
588,479,Made Adiguna Kusuma,01:19:09,Male,439,Indonesia,00:31:38,00:47:30,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186362,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
589,489,I GEDE EKA ROSDIANA,01:19:10,Male,440,Indonesia,00:31:37,00:47:33,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186372,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
590,729,Lasmini Deviana,01:19:13,Female,143,Indonesia,00:33:53,00:43:55,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186612,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
591,260,Dyas Soegara,01:19:15,Male,441,Indonesia,00:33:42,00:45:30,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186148,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
592,553,Ahmad Fadhli Romadhoni,01:19:23,Male,442,Indonesia,00:34:03,00:43:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
593,581,Raynaldy Gunawan,01:19:23,Male,443,Indonesia,00:34:01,00:43:27,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186464,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
594,197,Herry Witarsa,01:19:28,Male,444,Indonesia,00:32:57,00:46:24,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186085,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
595,198,Ida Ayu Dwi Wulandari,01:19:29,Female,144,Indonesia,00:33:01,00:46:23,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186086,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
596,537,Iyud Estri Pamujining Tyas,01:19:32,Female,145,Indonesia,00:34:26,00:44:22,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186420,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
597,539,Azizah Ainun Nisa,01:19:32,Female,146,Indonesia,00:34:24,00:44:25,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186422,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
598,98,Retno Wigati,01:19:47,Female,147,Indonesia,00:33:28,00:46:12,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-185986,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
599,909,Ardi Utami,01:19:54,Female,148,Indonesia,00:33:38,00:46:15,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186792,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
600,426,Verawati,01:20:10,Male,445,Indonesia,00:33:15,00:46:53,BNN Run,https://images.racetec.net/results/racelogo/19723/19723_139.JPG,8K,http://results.scorenow.co.id/myresults.aspx?uid=19723-139-1-186309,http://results.scorenow.co.id/results.aspx?CId=19723&RId=139
