Pos,Race No,Name,Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
702,10794,SINARYO PRAYUGO,05:44:41,MASTER,209,Male,609,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114055,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
703,11510,ANGGI MARTIN,05:44:58,INDONESIAN,359,Male,610,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114738,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
704,10116,ANDI HASANUDDIN AKMAL,05:45:03,MASTER,210,Male,611,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113390,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
705,11887,HERRY,05:45:08,MASTER,211,Male,612,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115084,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
706,10520,RUDY WIDJAJA,05:45:16,MASTER,212,Male,613,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113790,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
707,11187,SUSANTO TANTRIADY,05:45:17,MASTER,213,Male,614,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114433,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
708,10782,JOKO SUSILO,05:45:17,INDONESIAN,360,Male,615,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114044,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
709,13269,JOJO SALOSSA,05:45:27,INDONESIAN,361,Male,616,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115346,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
710,12077,SYAM TAWAKKAL,05:45:28,MASTER,214,Male,617,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-115251,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
711,10635,SAMSUL QOMAR,05:45:37,MASTER,215,Male,618,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-113902,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
712,11332,DIAN ROSYID,05:45:48,INDONESIAN,362,Male,619,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114573,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
713,10824,MUHAMMAD ALFI SYAHRI,05:45:48,INDONESIAN,363,Male,620,,Borobudur Marathon,https://images.racetec.net/results/racelogo/19723/19723_66.jpg,Marathon,http://results.scorenow.co.id/myresults.aspx?uid=19723-66-2-114082,http://results.scorenow.co.id/results.aspx?CId=19723&RId=66
