Pos,Bib No,Name,Time,Category,Cat Pos,Gender,"CP1 - KM 3,01",Finish,race_name,race_large_logo,race_category,runner_id,race_link
232,3104,Pacer Dharma Dwiyan Surya,00:39:53.987,Unknown,6,Male,00:23:11.467,00:39:53.987,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-169595,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
233,3106,Pacer Suci Putrining Ratih,00:39:54.523,Unknown,1,Female,00:23:12.317,00:39:54.523,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-169597,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
234,3105,Pacer Daniel Christian,00:39:54.817,Unknown,7,Male,00:23:11.077,00:39:54.817,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-169596,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
235,J2987,Rio Rizki Pratama,00:39:55.537,Open,143,Male,00:23:08.340,00:39:55.537,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168796,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
236,J2535,Naufal Abdurrozzak,00:39:55.703,Open,144,Male,00:21:58.190,00:39:55.703,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168345,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
237,M2541,Nurmey Nurulchaq,00:39:56.467,Master,14,Female,00:23:23.277,00:39:56.467,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168351,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
238,K2154,Erwin Edhi Prasetya,00:39:58.163,Master,40,Male,00:23:04.333,00:39:58.163,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-167964,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
239,L2542,Anara Manurung,00:39:59.180,Open,27,Female,00:22:21.037,00:39:59.180,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168352,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
240,J2945,Haryo Pakar,00:40:01.167,Open,145,Male,00:24:05.270,00:40:01.167,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
241,J2821,Mohammad Ariq Maulana Ibrahim,00:40:04.053,Open,146,Male,00:22:15.690,00:40:04.053,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168631,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
242,J2129,Edy Irawan,00:40:06.607,Open,147,Male,00:22:23.040,00:40:06.607,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-167939,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
243,L2474,Anggit Prawasti,00:40:07.400,Open,28,Female,00:22:54.030,00:40:07.400,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
244,L2555,Khrisiana Saraswati,00:40:10.573,Open,29,Female,00:23:03.150,00:40:10.573,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168365,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
245,M2375,Dwi Susdiyani,00:40:11.173,Master,15,Female,00:23:20.090,00:40:11.173,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168185,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
246,J2881,Efanrani Stiawan,00:40:21.643,Open,148,Male,00:22:15.050,00:40:21.643,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168690,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
247,J2125,Servasius Erol,00:40:21.927,Open,149,Male,00:22:35.430,00:40:21.927,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-167935,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
248,M2784,Agustina Agustina,00:40:24.433,Master,16,Female,00:23:00.390,00:40:24.433,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168594,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
249,J2516,Slamet Raharjo,00:40:25.253,Open,150,Male,00:22:34.883,00:40:25.253,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168326,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
250,J2231,Herry Santoso,00:40:26.143,Open,151,Male,00:22:58.297,00:40:26.143,Mangkunegaran Run In Solo 2023,https://images.racetec.net/results/racelogo/19723/19723_129.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-129-3-168041,http://results.scorenow.co.id/results.aspx?CId=19723&RId=129
