Pos,Bib No,Name,Time,Category,Cat Pos,Gender,Gen Pos,CP 1 - KM 4,Pace,CP 2 - KM 8,Pace,Finish,Pace,race_name,race_large_logo,race_category,runner_id,race_link
18,M5246,MUHAMMAD IMAN,00:48:59.283,NATIONAL,10,Male,16,00:19:44.633,5:02 min/km,00:18:45.653,4:52 min/km,00:10:03.257,4:53 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152102,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
19,M4565,ALOYSIUS RECKYARDO MARDIAN,00:49:23.290,NATIONAL,11,Male,17,00:18:20.147,4:38 min/km,00:19:58.743,4:48 min/km,00:10:51.670,4:56 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151430,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
20,M4076,RIO ARDY,00:50:35.467,NATIONAL,12,Male,18,00:20:10.853,5:02 min/km,00:19:27.127,4:57 min/km,00:10:56.363,5:03 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150941,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
21,M4171,DEDI KURNIAWAN,00:51:00.367,NATIONAL,13,Male,19,00:19:42.933,5:14 min/km,00:19:10.750,5:01 min/km,00:10:49.730,5:06 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151036,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
22,M4733,WAHYU RR,00:51:23.093,NATIONAL,14,Male,20,00:19:25.907,4:51 min/km,00:20:08.493,4:56 min/km,00:11:47.167,5:08 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151598,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
23,M5299,AHMAD FADIL RIZKYANTORO,00:52:36.853,NATIONAL,15,Male,21,00:21:05.120,5:35 min/km,00:19:38.983,5:15 min/km,00:10:35.090,5:15 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152155,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
24,M5304,IPUNG PRATAMA,00:52:36.990,NATIONAL,16,Male,22,00:20:30.017,5:07 min/km,00:20:43.930,5:09 min/km,00:11:22.087,5:15 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-152160,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
25,M4610,MUBARI YPH,00:52:54.320,NATIONAL,17,Male,23,00:20:48.513,5:12 min/km,00:20:38.620,5:11 min/km,00:11:23.997,5:17 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151475,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
26,M4283,ARVY YUANTARA,00:54:41.157,NATIONAL,18,Male,24,00:22:00.210,5:30 min/km,00:21:22.777,5:25 min/km,00:11:18.170,5:28 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151148,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
27,M4770,ANANG EKO SETYAWAN,00:54:46.373,NATIONAL,19,Male,25,00:21:18.013,5:19 min/km,00:21:34.077,5:21 min/km,00:11:54.007,5:28 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
28,M4107,IRFA RIZQI RIZQI,00:54:48.023,NATIONAL,20,Male,26,00:21:56.173,5:29 min/km,00:21:40.360,5:27 min/km,00:11:11.490,5:28 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150972,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
29,M4605,KARTIKA NUR ARDIANSYAH,00:54:54.420,NATIONAL,21,Male,27,00:21:42.557,5:30 min/km,00:21:06.777,5:23 min/km,00:11:44.763,5:29 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151470,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
30,M4521,MOHAMAD MASHUDI,00:55:09.793,NATIONAL,22,Male,28,00:22:32.473,5:42 min/km,00:20:50.550,5:27 min/km,00:11:28.620,5:30 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151386,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
31,M4638,NABHANI IBRAHIM,00:55:13.490,NATIONAL,23,Male,29,00:21:10.643,5:48 min/km,00:20:28.937,5:27 min/km,00:11:31.360,5:31 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151503,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
32,M4652,DANURI DANURI,00:55:17.027,NATIONAL,24,Male,30,00:21:53.900,5:50 min/km,00:20:16.100,5:27 min/km,00:11:37.447,5:31 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151517,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
33,M4346,DIENAN SILMY,00:55:22.493,NATIONAL,25,Male,31,00:22:05.840,5:42 min/km,00:21:16.323,5:31 min/km,00:11:14.210,5:32 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151211,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
34,M4839,ACHMAD AWALUDIN,00:55:58.563,NATIONAL,26,Male,32,00:21:21.733,5:20 min/km,00:22:18.213,5:27 min/km,00:12:18.053,5:35 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151704,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
35,M4889,HENDY SATRIAWAN,00:56:01.163,NATIONAL,27,Male,33,00:20:49.157,5:15 min/km,00:22:15.713,5:24 min/km,00:12:44.037,5:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151754,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
36,M5097,KOESNIN NIN,00:56:07.823,NATIONAL,28,Male,34,00:22:18.330,5:35 min/km,00:21:45.057,5:30 min/km,00:12:02.307,5:36 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
37,M4345,DASA JULY PRASAJA,00:56:14.193,NATIONAL,29,Male,35,00:22:10.493,5:44 min/km,00:21:28.197,5:33 min/km,00:11:48.717,5:37 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151210,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
38,M4257,IRFAN RIYADI,00:56:20.077,NATIONAL,30,Male,36,00:22:33.423,6:08 min/km,00:20:44.267,5:39 min/km,00:11:01.667,5:38 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151122,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
39,M4293,OCTOVERYAL ASLIM,00:56:30.243,NATIONAL,31,Male,37,00:22:46.917,5:47 min/km,00:21:17.050,5:33 min/km,00:12:04.867,5:39 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151158,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
40,M4608,DAVID MARSELINO KASA,00:56:46.807,NATIONAL,32,Male,38,00:23:24.787,6:06 min/km,00:21:24.427,5:43 min/km,00:10:57.080,5:40 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
41,M5052,FARID NASRUDIN,00:57:07.103,NATIONAL,33,Male,39,00:22:44.683,5:45 min/km,00:21:47.813,5:36 min/km,00:12:17.357,5:42 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151917,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
42,M4582,KUSNANDAR KUSNANDAR,00:57:12.040,NATIONAL,34,Male,40,00:21:52.233,5:28 min/km,00:22:52.530,5:35 min/km,00:12:24.470,5:43 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151447,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
43,M4853,HABIB ANGGORO,00:57:16.183,NATIONAL,35,Male,41,00:22:23.367,5:42 min/km,00:22:26.237,5:39 min/km,00:11:58.463,5:43 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151718,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
44,M4625,ZALFI ARTSA,00:57:32.497,NATIONAL,36,Male,42,00:22:27.097,5:37 min/km,00:22:44.433,5:39 min/km,00:12:19.853,5:45 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151490,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
45,M4263,BETA MEIRISKO,00:57:35.817,NATIONAL,37,Male,43,00:23:23.183,5:56 min/km,00:22:29.013,5:46 min/km,00:11:22.750,5:45 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151128,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
46,P4224,YULIA RAHMAWATI,00:57:50.420,Top 3 10K,3,Female,3,00:23:39.640,5:56 min/km,00:22:35.337,5:47 min/km,00:11:30.060,5:47 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151089,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
47,M4811,HANIFULLAH ARRIZAL,00:57:52.523,NATIONAL,38,Male,44,00:23:24.953,5:52 min/km,00:22:04.683,5:41 min/km,00:12:17.637,5:47 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151676,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
48,M4756,DEON JODHY WIJAYA,00:57:54.810,NATIONAL,39,Male,45,00:22:44.250,5:55 min/km,00:21:51.030,5:41 min/km,00:12:21.670,5:47 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151621,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
49,M4103,PANGESTU KUSUMA,00:58:07.830,NATIONAL,40,Male,46,00:22:18.047,5:34 min/km,00:23:09.987,5:41 min/km,00:12:38.830,5:48 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-150968,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
50,M4556,AQSHA AZHARY NUR,00:58:09.723,NATIONAL,41,Male,47,00:22:50.277,5:45 min/km,00:22:33.557,5:41 min/km,00:12:35.720,5:48 min/km,Mandiri Jogja Marathon 2022,https://images.racetec.net/results/racelogo/19723/19723_117.png,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-117-4-151421,http://results.scorenow.co.id/results.aspx?CId=19723&RId=117
