Pos,Race No,Name,Time,Net Time,Category,Cat Pos,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
401,1444,ALAMSYAH ALAMSYAH,01:20:13,01:19:58,10K National,340,Male,340,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5791,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
402,1265,SYAMSUL RIJAL,01:20:15,01:19:50,10K National,341,Male,341,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5612,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
403,1186,Muhammad Iqbal,01:20:16,01:20:08,10K National,342,Male,342,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5533,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
404,973,Fatchul Izziibad,01:20:22,01:19:43,10K National,343,Male,343,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5322,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
405,612,fahrul prasetya,01:20:30,01:20:08,10K National,344,Male,344,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-4961,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
406,867,Rico Wangasal,01:20:31,01:20:00,10K National,345,Male,345,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5216,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
407,1023,Dien Syahruddin,01:20:33,01:20:00,10K National,346,Male,346,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5371,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
408,723,Dewi Kurniawaty,01:20:36,01:20:33,10K National,62,Female,62,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5072,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
409,1097,Yusran Rusli,01:20:38,01:20:24,10K National,347,Male,347,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5445,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
410,895,Yuri Septiady,01:20:39,01:20:21,10K National,348,Male,348,Indonesia,BOSOWA MAKASSAR HALF MARATHON 2017,https://images.racetec.net/results/racelogo/19723/19723_7.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-7-2-5244,http://results.scorenow.co.id/results.aspx?CId=19723&RId=7
