Pos,Race No,Name,Time,Gender,Gen Pos,Country,race_name,race_large_logo,race_category,runner_id,race_link
17,966,Gemilang Fajri Unorianto,01:02:49,Male,15,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91351,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
18,899,Brama Wahyu Maharay Jatmiko,01:02:49,Male,16,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
19,1171,Setyo Arif Nursasmito,01:02:49,Male,17,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91556,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
20,1194,Sutaji Sutaji,01:03:34,Male,18,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91579,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
21,1255,Tenus Kulka,01:03:39,Male,19,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91640,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
22,1300,Moh Amirul Hakim,01:04:21,Male,20,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91685,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
23,894,Billy Samoff,01:04:31,Male,21,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91279,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
24,1110,Novalaldo Novaldo Troy Wijaya Putra,01:05:11,Male,22,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91495,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
25,1050,Luke Irwin,01:05:12,Male,23,,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91435,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
26,1298,Ahmad Rosadi,01:05:17,Male,24,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91683,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
27,1253,Simon Kabarisi,01:05:46,Male,25,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91638,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
28,1056,Lydia Samoff,01:07:49,Female,3,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91441,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
29,1296,Toufik Hidayat,01:08:13,Male,26,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91681,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
30,1195,Sutrisno Sutrisno,01:08:21,Male,27,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91580,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
31,915,Deny Agus Anggara,01:08:36,Male,28,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91300,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
32,903,Choirul Hidayat,01:08:59,Male,29,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
33,916,Derryyatul Amilin,01:09:00,Male,30,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
34,1051,Luke Samoff,01:09:09,Male,31,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91436,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
35,1059,M Hadid Ahamsa,01:10:20,Male,32,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91444,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
36,873,Arifuddin Wahyudi,01:11:05,Male,33,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91258,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
37,935,Donny Christian,01:11:05,Male,34,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91320,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
38,1299,Dimas Agung Prasetyo,01:11:09,Male,35,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91684,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
39,1258,STACY CHESNUTT,01:11:09,Female,4,Canada,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91643,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
40,1159,Safdar Dwi Fahada,01:11:20,Male,36,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91544,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
41,1180,Stefanus Yesaya Chrismartin,01:11:38,Male,37,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91565,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
42,1297,Aldi Nugroho,01:12:29,Male,38,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91682,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
43,972,Handaru Witjaksana,01:13:23,Male,39,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91357,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
44,1250,Zainal Abidin,01:13:25,Male,40,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91635,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
45,928,Diki Setiya Darma,01:13:44,Male,41,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91313,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
46,942,Edy Winarno,01:13:44,Male,42,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91327,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
47,803,Ababil Bintang Ikhsana Bintang Ikhsana,01:13:45,Male,43,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91188,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
48,837,Ahmad Nofi,01:14:16,Male,44,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91222,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
49,965,Ganda Ide Prayoga,01:14:21,Male,45,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91350,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
50,1107,Ningrum Sasdiyah,01:14:26,Female,5,Indonesia,Bromo Marathon,https://images.racetec.net/results/racelogo/19723/19723_61.jpg,10K,http://results.scorenow.co.id/myresults.aspx?uid=19723-61-3-91492,http://results.scorenow.co.id/results.aspx?CId=19723&RId=61
