Pos,Bib No,Name,Time,Gender,Gen Pos,Country,Start,"CP 1 KM 0,350","CP 2 KM 2,5",Finish,race_name,race_large_logo,race_category,runner_id,race_link
874,M 5638,Tan Wan Liang,00:48:58,Male,474,Indonesia,00:01:15,00:03:08,00:21:37,00:22:56,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195133,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
875,M 5131,Divan Fernandes,00:48:58,Male,475,Indonesia,00:02:15,00:02:47,00:20:48,00:23:07,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194626,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
876,F 5082,irene dwiyanti,00:48:59,Female,358,Indonesia,00:02:16,00:03:04,00:20:29,00:23:08,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194577,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
877,F 5710,Sukma Azzah Kharisma,00:49:00,Female,359,Indonesia,00:02:22,00:03:31,00:19:46,00:23:20,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195205,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
878,M 5119,Mahendra Hartanto,00:49:01,Male,476,Indonesia,00:01:09,00:02:53,00:19:47,00:25:10,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194614,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
879,M 5097,Febryan Ramadhan,00:49:01,Male,477,Indonesia,00:01:08,00:02:53,00:19:52,00:25:06,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194592,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
880,F 5768,Aliya Helena,00:49:03,Female,360,Indonesia,00:00:48,00:02:57,00:21:20,00:23:57,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195263,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
881,F 5664,Gisela Omegadityarini Sugiyarta,00:49:04,Female,361,Indonesia,00:02:17,00:02:59,00:20:22,00:23:25,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195159,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
882,F 5903,Hayuning Santa Sisilia,00:49:06,Female,362,Indonesia,00:00:03,00:01:58,00:20:48,00:26:15,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195398,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
883,F 5503,Ariesca Dwi Aptasari,00:49:07,Female,363,Indonesia,00:00:18,00:02:47,00:20:28,00:25:32,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194998,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
884,M 6089,Aditya Agung Wicaksono,00:49:11,Male,478,Indonesia,00:01:14,00:03:11,00:19:51,00:24:53,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195584,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
885,F 5697,Rosmawati Dewi,00:49:12,Female,364,Indonesia,00:01:24,00:03:01,00:20:26,00:24:21,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195192,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
886,M 5018,Yogi Irawan,00:49:13,Male,479,Indonesia,00:00:42,,,00:49:13,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194513,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
887,M 5789,Agus Ariwibowo,00:49:13,Male,480,Indonesia,00:00:29,00:03:51,00:22:37,00:22:15,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195284,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
888,F 6050,vira amalina,00:49:14,Female,365,Indonesia,00:01:29,00:02:58,00:20:18,00:24:27,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195545,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
889,F 5111,Mayangpuri Adzani Maulina,00:49:15,Female,366,Indonesia,00:00:32,00:03:09,00:20:12,00:25:21,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194606,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
890,F 5139,SASKIA INDRASWARI,00:49:17,Female,367,Indonesia,00:01:02,00:02:47,00:18:37,00:26:51,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194634,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
891,M 5133,ESA SUBAKTI,00:49:18,Male,481,Indonesia,00:02:03,,00:24:19,00:24:59,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194628,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
892,F 5370,ERFINA INDRIYANI,00:49:18,Female,368,Indonesia,00:02:02,,00:24:18,00:25:00,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194865,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
893,F 5964,Risnadinar Cika,00:49:18,Female,369,Indonesia,00:01:52,00:03:05,00:20:31,00:23:49,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195459,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
894,F 5952,Septa Sugaryanti,00:49:19,Female,370,Indonesia,00:01:08,00:02:53,00:20:48,00:24:28,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195447,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
895,F 5087,LUSIANA INDRIASARI SAGITA,00:49:20,Female,371,Indonesia,00:01:13,00:02:52,00:20:35,00:24:38,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194582,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
896,M 5959,Ananda Adi Sulistyo,00:49:21,Male,482,Indonesia,00:01:12,00:02:51,00:20:53,00:24:23,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-195454,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
897,M 5178,RAFAEL RIZANO,00:49:22,Male,483,Indonesia,00:00:45,00:02:50,00:21:04,00:24:41,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194673,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
898,M 5313,Arif Prananda,00:49:24,Male,484,Indonesia,00:01:28,00:02:50,00:19:26,00:25:38,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194808,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
899,M 5318,Irsyad Hapsoro Ristiansah,00:49:25,Male,485,Indonesia,00:00:14,00:02:36,00:21:05,00:25:28,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194813,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
900,F 5504,Lutri Hadian,00:49:32,Female,372,Indonesia,00:00:17,00:03:24,00:20:44,00:25:06,Pocari Sweat Sports Run Tourism,https://images.racetec.net/results/racelogo/19723/19723_150.jpg,5K,http://results.scorenow.co.id/myresults.aspx?uid=19723-150-2-194999,http://results.scorenow.co.id/results.aspx?CId=19723&RId=150
