Pos,Race No,Last Name,Time,Runner 1,Runner 2,Runner 3,Runner 4,race_name,race_large_logo,race_category,runner_id,race_link
211,294,HINO DUTRO,01:01:17,NAOYA OKA,MASAYUKI YOSHIKAWA,ANTON,KAREN,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92206,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
212,543,PTSUMI INDO KABEL TBK,01:01:26,HIWATASHI,WATANABE,WADA,JOELIUS,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92455,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
213,431,PTNIPPON EXPRESS INDONESIA TEAM EXPORT,01:01:27,LIYAN,VIGO,DIAN,SATOSHI TANAKA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92343,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
214,64,ANA 3,01:01:38,JAY,RAYMOND T,HIROE MUKUMOTO,SADDAM H,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-91980,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
215,583,HRIN RUNNERS,01:01:52,VIDYAWAN PERMADI KUSUMA,THOMAS NUGROHO SANTOSO,ENRICO CHRISTIAN GITUNG,TSUYOSHI EGUCHI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92495,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
216,217,BERLIAN SISTEM INFORMASI 2,01:01:54,MUNEKI TANIRI,MARYANTO BUDI NURCAHYO,INDRA KUSUMA,RAYANG AMIRIYANTI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92129,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
217,271,DSLNG1,01:01:58,TOMOMASA NISHIMURA,PETRUS MUNTHE,MONICA RACHMAWATI,AVIV MURTADHO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92183,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
218,225,MIZUHOBALIMOR4,01:02:02,ARIEF ABADI,NORIYUKI KAMEI,AEP SAEPUDIN,FRANSISCUS PRANAJAYA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92137,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
219,310,KLINE 2,01:02:09,GOICHI TSURUTA,MUCHSIN SURYADI,FATRONI,JEMI PURWANTO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92222,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
220,505,TIM CITY JAKARTA TOKYO EOJ11,01:02:15,YUDY,KAZUHO YOSHIDA,FERRY,TADAYUKI YOSHIDA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92417,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
221,256,MHPS B,01:02:16,HIROYUKI KUDO,KENSUKE NAKAMURA,SHUN MAKIYAMA,RIZAL DARIZKI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92168,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
222,205,SUMITOMO 2,01:02:18,HIRAI KATSUJI,KANJI TOJO,YASUHIRO NIIMI,SURYA RAHMAN,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92117,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
223,534,MUFG BANK 2,01:02:18,MUAMAR KHADAFI,NIKITA NATASYA,AKIRA KAWAMURA,ADI PURNOMO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92446,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
224,82,MC 11,01:02:19,IRAWAN YUDHANTO WIJATMIKO,YOHEI FUJITA,CHANDRA RIO TRI PRABOWO,TETSUO TAKESHITA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-91998,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
225,46,TOKYU 3,01:02:32,MR SHOJI AONO,HARYO,HENDRA,INDRA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-91962,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
226,389,MEIN2,01:02:34,SHINICHIRO OTANI,JONI HENRIZAL,TANSHUDA ALFAUZI,SULISTYA UTAMA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92301,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
227,454,JGC 7,01:02:37,RAHADIAN,FITRIYADI,YUN HO,JAJANG HOERUDIN,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92366,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
228,104,PECGI LBD 2,01:02:44,YASUHISA HATTORI,ANNISA SAKINA,HIROYUKI AKIYA,YOSHIKI FUKUHARA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92020,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
229,444,AFI TEAM 1,01:02:45,NAO FUKADA,RIDHO NURDIANSYAH,SAHRIAL,BUNGA ISTIQOMAH,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92356,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
230,376,MMKI 2,01:02:53,MIYAKE KOICHI,DEDI MULYADI,FAISAL F LUTFI,ROCHMAT S S,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92288,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
231,80,MC 9,01:02:54,GYO HASHIMOTO,ACHMAD SEPTIADI UMARDANI,TONY KOSASIH,WISNU YOLA NUGROHO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-91996,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
232,519,ATMI1,01:03:00,JO WATABE,ALDI JULIANSYAH,HAJIME WATABE,CAHYA SUGANA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92431,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
233,291,KTB 4,01:03:01,RYOTA ICHIDA,IRHAM PRADIPTA FADLI,DIMAS OKTARANDRA,DIAN GRAHA SAMUDERA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92203,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
234,239,PTMI 1,01:03:03,MOTOAKI UNO,TAKESHI MAEDA,YUNUS SALIM,WANDA JUWITA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92151,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
235,561,TEAM JOCV,01:03:04,ASUKA TACHIZAKI,YUKI IMAI,PUTRI SIAHAAN,HIROYUKI MATSUI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92473,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
236,417,BURUNG BANGAU,01:03:07,MOTOHARU TAKI,KENNY NANDA HELIN,ANTONIUS RICHARD,NOVA SAPUTRA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92329,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
237,143,J TRUST 2,01:03:07,MASAYOSHI KOBAYASHI,BAYU SUBAHTYAR,JHON HABIBIE BARUS,AZHAR ZAHRAN F,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92059,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
238,401,PT SUMMITMAS PROPERTY,01:03:14,WAHYU,YADI,TSUCHIHASHI,FIKI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92313,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
239,140,CPRO TEAM B,01:03:15,LUKITO ANGGA,ROMMI,ANDRE,HIRANO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92056,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
240,122,SHIMIZU 8,01:03:17,ABE SHINYA,GRADDY,NIRWAN,SHERLY,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92038,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
241,174,GARUDA 1,01:03:25,MR AJAT,MS YUKO,MS ASTRI,MR KOJI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92090,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
242,509,EOJ15 AYAM POP,01:03:27,DIAN,SONYA,TAKAHIRO WAKABAYASHI,RISKI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92421,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
243,156,ROHTO 4,01:03:27,ADI WIRABUANA,KOJI YOSHIDA,HIMAWAN ADI ATMAJA,WISNU SATRIYO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92072,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
244,452,JGC 5,01:03:30,KRISTIAN PUTRA,ICHIRO SHINTANI,BHIMO SAMUDRA,YOGI SISWANDI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92364,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
245,366,KAWASAKI GAS TURBINE ASIA,01:03:33,MUNEYUKI NISHI,DAICHI ARAKI,RULLY HIDAYAT,KEMAL BASKORO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92278,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
246,255,MHPS A,01:03:34,KAZUKI ISHIKURA,TSUBASA ISHIKURA,DONY EMILSON,RIFA BINTANG ANGGAREKSA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92167,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
247,184,KOMPAS 4,01:03:36,TARRENCE K PALAR,IWAN SET,YUKI SASAGAWA,ICHWAN SUSANTO,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92100,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
248,371,TEAM P,01:03:36,INOUE,HERI,AHMAD,KEMAS,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92283,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
249,503,EOJ9 KERNAS,01:03:46,AKIHIRO TOMITA,HADI YOGA DEWANTO,TAKASHI SAWADA,BRAHMANTYA SATYAMURTI POERWADI,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92415,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
250,573,ERIA1,01:03:50,RASHESH SHRESTHA,NEPON VT SIHOMBING,SOTA MACHIDA,LINA MAULIDINA,Jakarta Kizuna Ekiden,https://images.racetec.net/results/racelogo/19723/19723_64.jpg,Jakarta Kizuna Ekiden,http://results.scorenow.co.id/myresults.aspx?uid=19723-64-1-92485,http://results.scorenow.co.id/results.aspx?CId=19723&RId=64
